forecast_date,state,electoral_vote,party,win,p_10,proj_vote,p_90,tipping_point,poll_avg,fund_avg,ss_avg,experts_avg,poll_weight,fund_weight,ss_weight,experts_weight
02/15/20,Nebraska-3,1,third,0.000,1.309,3.635,5.962,0.000,0.000,3.106,4.356,4.356,0,75,15,40
02/15/20,US,247.047,gop,43.532,,46.581,,,,,,,,,,
02/15/20,US,290.953,dem,56.468,,50.118,,,,,,,,,,
02/15/20,US,0,third,0.000,,3.301,,,,,,,,,,
02/16/20,Alabama,9,gop,99.946,55.265,62.301,69.337,0.000,58.669,62.874,59.774,63.216,11.474797609813372,75,15,40
02/16/20,Alabama,9,dem,0.054,28.402,35.437,42.473,0.000,38.407,35.452,37.302,33.860,11.474797609813372,75,15,40
02/16/20,Alabama,9,third,0.000,0.814,2.261,3.709,0.000,2.924,1.674,2.924,2.924,11.474797609813372,75,15,40
02/16/20,Alaska,3,gop,94.190,43.844,52.349,60.854,0.012,44.976,52.236,49.265,53.797,0.4347860370231542,75,15,40
02/16/20,Alaska,3,dem,5.810,28.695,37.200,45.705,0.012,43.855,37.844,39.566,35.033,0.4347860370231542,75,15,40
02/16/20,Alaska,3,third,0.000,3.762,10.451,17.139,0.012,11.169,9.919,11.169,11.169,0.4347860370231542,75,15,40
02/16/20,Arizona,11,gop,61.038,41.583,49.199,56.816,5.932,46.429,50.769,47.798,48.606,26.315118993415968,75,15,40
02/16/20,Arizona,11,dem,38.962,39.319,46.935,54.552,5.932,49.106,46.016,47.737,46.930,26.315118993415968,75,15,40
02/16/20,Arizona,11,third,0.000,1.391,3.865,6.339,5.932,4.465,3.215,4.465,4.465,26.315118993415968,75,15,40
02/16/20,Arkansas,6,gop,99.924,55.063,62.800,70.538,0.000,0.000,62.971,59.647,63.662,0,75,15,40
02/16/20,Arkansas,6,dem,0.076,25.863,33.601,41.338,0.000,0.000,33.959,36.033,32.018,0,75,15,40
02/16/20,Arkansas,6,third,0.000,1.296,3.599,5.902,0.000,0.000,3.070,4.320,4.320,0,75,15,40
02/16/20,California,55,gop,0.042,26.748,33.645,40.542,0.002,34.550,33.404,31.140,34.058,43.22271942938321,75,15,40
02/16/20,California,55,dem,99.958,54.795,61.692,68.589,0.002,60.246,62.642,63.656,60.738,43.22271942938321,75,15,40
02/16/20,California,55,third,0.000,1.679,4.663,7.647,0.002,5.204,3.954,5.204,5.204,43.22271942938321,75,15,40
02/16/20,Colorado,9,gop,17.912,35.083,43.105,51.126,2.330,41.545,44.903,42.332,40.162,3.5623857922081648,75,15,40
02/16/20,Colorado,9,dem,82.088,43.799,51.820,59.842,2.330,52.678,50.570,51.891,54.062,3.5623857922081648,75,15,40
02/16/20,Colorado,9,third,0.000,1.827,5.075,8.323,2.330,5.777,4.527,5.777,5.777,3.5623857922081648,75,15,40
02/16/20,Connecticut,7,gop,2.590,31.784,39.445,47.105,0.016,37.892,40.189,39.419,38.131,1.865362322274683,75,15,40
02/16/20,Connecticut,7,dem,97.410,49.341,57.001,64.662,0.016,57.842,56.796,56.315,57.603,1.865362322274683,75,15,40
02/16/20,Connecticut,7,third,0.000,1.280,3.554,5.829,0.016,4.265,3.015,4.265,4.265,1.865362322274683,75,15,40
02/16/20,Delaware,3,gop,1.940,32.479,39.823,47.166,0.004,39.336,40.280,39.465,39.143,3.5988827567345094,75,15,40
02/16/20,Delaware,3,dem,98.060,50.293,57.637,64.981,0.004,57.421,57.728,57.292,57.615,3.5988827567345094,75,15,40
02/16/20,Delaware,3,third,0.000,0.915,2.541,4.167,0.004,3.242,1.992,3.242,3.242,3.5988827567345094,75,15,40
02/16/20,Florida,29,gop,51.946,41.617,49.175,56.732,23.394,46.802,50.331,46.829,49.264,23.250994429966934,75,15,40
02/16/20,Florida,29,dem,48.054,41.400,48.957,56.515,23.394,50.718,48.439,50.691,48.256,23.250994429966934,75,15,40
02/16/20,Florida,29,third,0.000,0.672,1.868,3.063,23.394,2.480,1.230,2.480,2.480,23.250994429966934,75,15,40
02/16/20,Georgia,16,gop,72.222,44.567,51.573,58.579,4.048,45.985,52.546,50.598,52.517,17.19344865075786,75,15,40
02/16/20,Georgia,16,dem,27.778,39.947,46.953,53.959,4.048,51.904,46.593,47.291,45.373,17.19344865075786,75,15,40
02/16/20,Georgia,16,third,0.000,0.531,1.474,2.417,4.048,2.111,0.861,2.111,2.111,17.19344865075786,75,15,40
02/16/20,Hawaii,4,gop,0.002,19.791,27.867,35.943,0.000,0.000,27.742,27.202,28.351,0,75,15,40
02/16/20,Hawaii,4,dem,99.998,59.820,67.896,75.972,0.000,0.000,68.550,67.840,66.691,0,75,15,40
02/16/20,Hawaii,4,third,0.000,1.525,4.237,6.949,0.000,0.000,3.708,4.958,4.958,0,75,15,40
02/16/20,Idaho,4,gop,99.978,56.108,64.426,72.745,0.000,0.000,64.534,62.892,64.800,0,75,15,40
02/16/20,Idaho,4,dem,0.022,21.612,29.931,38.249,0.000,0.000,30.352,30.743,28.836,0,75,15,40
02/16/20,Idaho,4,third,0.000,2.031,5.643,9.255,0.000,0.000,5.114,6.364,6.364,0,75,15,40
02/16/20,Illinois,20,gop,2.102,31.597,39.383,47.169,0.034,0.000,40.043,38.080,38.633,0,75,15,40
02/16/20,Illinois,20,dem,97.898,50.207,57.993,65.778,0.034,0.000,57.861,58.575,58.021,0,75,15,40
02/16/20,Illinois,20,third,0.000,0.945,2.625,4.304,0.034,0.000,2.096,3.346,3.346,0,75,15,40
02/16/20,Indiana,11,gop,97.226,49.489,57.178,64.867,0.012,0.000,57.492,52.997,58.157,0,75,15,40
02/16/20,Indiana,11,dem,2.774,32.565,40.254,47.943,0.012,0.000,40.469,43.714,38.553,0,75,15,40
02/16/20,Indiana,11,third,0.000,0.925,2.568,4.212,0.012,0.000,2.039,3.289,3.289,0,75,15,40
02/16/20,Iowa,6,gop,66.140,42.286,49.836,57.386,2.618,48.783,50.583,47.759,50.418,45.76237066603173,75,15,40
02/16/20,Iowa,6,dem,33.860,38.771,46.321,53.871,2.618,46.840,46.291,47.864,45.206,45.76237066603173,75,15,40
02/16/20,Iowa,6,third,0.000,1.383,3.843,6.302,2.618,4.376,3.126,4.376,4.376,45.76237066603173,75,15,40
02/16/20,Kansas,6,gop,98.528,49.674,57.356,65.038,0.006,53.211,57.663,54.795,58.117,3.648576248858666,75,15,40
02/16/20,Kansas,6,dem,1.472,30.498,38.180,45.862,0.006,41.623,38.421,40.039,36.717,3.648576248858666,75,15,40
02/16/20,Kansas,6,third,0.000,1.607,4.464,7.321,0.006,5.166,3.916,5.166,5.166,3.648576248858666,75,15,40
02/16/20,Kentucky,8,gop,99.924,55.401,62.835,70.270,0.000,53.479,62.992,60.235,63.712,0.8312710125574289,75,15,40
02/16/20,Kentucky,8,dem,0.076,27.358,34.793,42.227,0.000,43.433,35.169,36.677,33.200,0.8312710125574289,75,15,40
02/16/20,Kentucky,8,third,0.000,0.854,2.372,3.890,0.000,3.089,1.839,3.089,3.089,0.8312710125574289,75,15,40
02/16/20,Louisiana,8,gop,99.464,52.106,59.650,67.194,0.000,0.000,59.836,56.733,60.396,0,75,15,40
02/16/20,Louisiana,8,dem,0.536,29.787,37.331,44.875,0.000,0.000,37.674,39.527,35.864,0,75,15,40
02/16/20,Louisiana,8,third,0.000,1.087,3.019,4.951,0.000,0.000,2.490,3.740,3.740,0,75,15,40
02/16/20,Maine,2,gop,22.674,35.197,43.533,51.868,0.562,41.433,43.661,41.438,44.183,2.0209407226770435,75,15,40
02/16/20,Maine,2,dem,77.326,42.612,50.948,59.283,0.562,52.337,51.359,52.332,49.587,2.0209407226770435,75,15,40
02/16/20,Maine,2,third,0.000,1.987,5.519,9.052,0.562,6.230,4.980,6.230,6.230,2.0209407226770435,75,15,40
02/16/20,Maryland,10,gop,0.130,27.306,34.850,42.394,0.000,0.000,34.854,33.590,35.317,0,75,15,40
02/16/20,Maryland,10,dem,99.870,54.852,62.396,69.940,0.000,0.000,62.921,62.936,61.209,0,75,15,40
02/16/20,Maryland,10,third,0.000,0.991,2.754,4.516,0.000,0.000,2.225,3.475,3.475,0,75,15,40
02/16/20,Massachusetts,11,gop,0.230,24.369,32.833,41.296,0.000,0.000,32.739,32.342,33.193,0,75,15,40
02/16/20,Massachusetts,11,dem,99.770,53.320,61.783,70.247,0.000,0.000,62.406,61.552,60.701,0,75,15,40
02/16/20,Massachusetts,11,third,0.000,1.938,5.384,8.830,0.000,0.000,4.855,6.105,6.105,0,75,15,40
02/16/20,Michigan,16,gop,33.062,38.820,46.551,54.283,9.930,43.987,47.769,44.203,46.740,24.81192123410608,75,15,40
02/16/20,Michigan,16,dem,66.938,42.888,50.619,58.350,9.930,52.578,50.046,52.362,49.824,24.81192123410608,75,15,40
02/16/20,Michigan,16,third,0.000,1.019,2.829,4.640,9.930,3.435,2.185,3.435,3.435,24.81192123410608,75,15,40
02/16/20,Minnesota,10,gop,26.268,36.800,44.655,52.510,5.272,40.279,45.631,43.156,43.583,1.7835533349109154,75,15,40
02/16/20,Minnesota,10,dem,73.732,42.730,50.586,58.441,5.272,54.250,50.148,51.373,50.947,1.7835533349109154,75,15,40
02/16/20,Minnesota,10,third,0.000,1.713,4.759,7.805,5.272,5.471,4.221,5.471,5.471,1.7835533349109154,75,15,40
02/16/20,Mississippi,6,gop,98.474,50.792,58.143,65.493,0.000,0.000,58.285,55.529,58.855,0,75,15,40
02/16/20,Mississippi,6,dem,1.526,32.647,39.997,47.347,0.000,0.000,40.383,41.890,38.563,0,75,15,40
02/16/20,Mississippi,6,third,0.000,0.670,1.860,3.051,0.000,0.000,1.331,2.581,2.581,0,75,15,40
02/16/20,Missouri,10,gop,97.394,49.698,56.997,64.296,0.002,50.945,57.744,55.496,58.188,13.40833492170919,75,15,40
02/16/20,Missouri,10,dem,2.606,33.453,40.753,48.052,0.002,46.151,40.602,41.600,38.908,13.40833492170919,75,15,40
02/16/20,Missouri,10,third,0.000,0.810,2.250,3.690,0.002,2.904,1.654,2.904,2.904,13.40833492170919,75,15,40
02/16/20,Montana,3,gop,96.846,47.348,55.424,63.500,0.006,0.000,55.360,53.310,56.336,0,75,15,40
02/16/20,Montana,3,dem,3.154,30.349,38.425,46.501,0.006,0.000,39.018,39.818,36.792,0,75,15,40
02/16/20,Montana,3,third,0.000,2.214,6.151,10.088,0.006,0.000,5.622,6.872,6.872,0,75,15,40
02/16/20,Nebraska,2,gop,99.856,53.581,61.367,69.153,0.000,0.000,61.733,58.919,61.600,0,75,15,40
02/16/20,Nebraska,2,dem,0.144,26.972,34.758,42.544,0.000,0.000,34.921,36.485,33.804,0,75,15,40
02/16/20,Nebraska,2,third,0.000,1.395,3.875,6.355,0.000,0.000,3.346,4.596,4.596,0,75,15,40
02/16/20,Nevada,6,gop,33.750,37.758,45.657,53.555,2.922,44.915,46.638,43.620,44.871,15.603940892688405,75,15,40
02/16/20,Nevada,6,dem,66.250,41.802,49.700,57.599,2.922,49.798,49.325,51.093,49.843,15.603940892688405,75,15,40
02/16/20,Nevada,6,third,0.000,1.672,4.643,7.615,2.922,5.287,4.037,5.287,5.287,15.603940892688405,75,15,40
02/16/20,New Hampshire,4,gop,30.070,37.850,45.690,53.530,2.060,44.294,46.883,44.364,45.731,50.9865194116273,75,15,40
02/16/20,New Hampshire,4,dem,69.930,42.762,50.602,58.442,2.060,51.481,50.141,51.411,50.043,50.9865194116273,75,15,40
02/16/20,New Hampshire,4,third,0.000,1.335,3.707,6.080,2.060,4.225,2.975,4.225,4.225,50.9865194116273,75,15,40
02/16/20,New Jersey,14,gop,2.922,32.271,40.057,47.843,0.068,0.000,40.980,40.021,38.340,0,75,15,40
02/16/20,New Jersey,14,dem,97.078,49.486,57.272,65.058,0.068,0.000,56.878,56.587,58.268,0,75,15,40
02/16/20,New Jersey,14,third,0.000,0.962,2.671,4.381,0.068,0.000,2.142,3.392,3.392,0,75,15,40
02/16/20,New Mexico,5,gop,7.410,33.584,41.286,48.988,0.148,42.982,42.170,39.317,39.990,8.885970522383754,75,15,40
02/16/20,New Mexico,5,dem,92.590,46.544,54.246,61.948,0.148,51.875,53.937,55.539,54.866,8.885970522383754,75,15,40
02/16/20,New Mexico,5,third,0.000,1.608,4.468,7.328,0.148,5.143,3.893,5.143,5.143,8.885970522383754,75,15,40
02/16/20,New York,29,gop,0.280,27.811,35.403,42.995,0.000,0.000,35.493,34.561,35.550,0,75,15,40
02/16/20,New York,29,dem,99.720,52.689,60.282,67.874,0.000,0.000,60.721,60.402,59.414,0,75,15,40
02/16/20,New York,29,third,0.000,1.553,4.315,7.077,0.000,0.000,3.786,5.036,5.036,0,75,15,40
02/16/20,North Carolina,15,gop,55.876,42.563,49.862,57.162,10.060,47.043,51.082,48.465,49.826,24.49483780044629,75,15,40
02/16/20,North Carolina,15,dem,44.124,41.446,48.745,56.045,10.060,50.957,48.169,49.536,48.174,24.49483780044629,75,15,40
02/16/20,North Carolina,15,third,0.000,0.501,1.392,2.283,10.060,1.999,0.749,1.999,1.999,24.49483780044629,75,15,40
02/16/20,North Dakota,3,gop,99.992,56.146,63.728,71.310,0.000,60.698,64.160,61.952,63.875,3.831334094407798,75,15,40
02/16/20,North Dakota,3,dem,0.008,23.487,31.070,38.652,0.000,33.399,31.187,32.146,30.223,3.831334094407798,75,15,40
02/16/20,North Dakota,3,third,0.000,1.873,5.202,8.532,0.000,5.903,4.653,5.903,5.903,3.831334094407798,75,15,40
02/16/20,Ohio,18,gop,74.694,43.502,51.250,58.997,3.324,44.628,52.125,48.549,51.574,5.760838981560407,75,15,40
02/16/20,Ohio,18,dem,25.306,37.722,45.469,53.216,3.324,51.400,45.153,47.479,44.454,5.760838981560407,75,15,40
02/16/20,Ohio,18,third,0.000,1.181,3.281,5.381,3.324,3.972,2.722,3.972,3.972,5.760838981560407,75,15,40
02/16/20,Oklahoma,7,gop,99.998,59.307,66.662,74.017,0.000,63.961,66.934,64.114,67.518,6.098791608569717,75,15,40
02/16/20,Oklahoma,7,dem,0.002,24.477,31.832,39.187,0.000,33.844,32.121,33.691,30.286,6.098791608569717,75,15,40
02/16/20,Oklahoma,7,third,0.000,0.542,1.506,2.470,0.000,2.195,0.945,2.195,2.195,6.098791608569717,75,15,40
02/16/20,Oregon,7,gop,5.098,31.926,39.663,47.401,0.086,0.000,40.668,38.396,38.255,0,75,15,40
02/16/20,Oregon,7,dem,94.902,46.734,54.472,62.209,0.086,0.000,53.996,55.018,55.159,0,75,15,40
02/16/20,Oregon,7,third,0.000,2.111,5.865,9.619,0.086,0.000,5.336,6.586,6.586,0,75,15,40
02/16/20,Pennsylvania,20,gop,39.996,39.985,47.467,54.949,14.066,44.635,48.237,45.555,48.000,17.79335558003855,75,15,40
02/16/20,Pennsylvania,20,dem,60.004,42.377,49.859,57.341,14.066,52.057,49.705,51.137,48.692,17.79335558003855,75,15,40
02/16/20,Pennsylvania,20,third,0.000,0.963,2.674,4.386,14.066,3.308,2.058,3.308,3.308,17.79335558003855,75,15,40
02/16/20,Rhode Island,4,gop,1.904,29.077,37.540,46.003,0.010,0.000,37.396,36.585,38.168,0,75,15,40
02/16/20,Rhode Island,4,dem,98.096,49.838,58.301,66.764,0.010,0.000,58.974,58.535,56.952,0,75,15,40
02/16/20,Rhode Island,4,third,0.000,1.497,4.159,6.821,0.010,0.000,3.630,4.880,4.880,0,75,15,40
02/16/20,South Carolina,9,gop,95.788,48.686,56.278,63.871,0.022,0.000,56.131,52.874,57.832,0,75,15,40
02/16/20,South Carolina,9,dem,4.212,33.839,41.431,49.024,0.022,0.000,42.108,44.115,39.156,0,75,15,40
02/16/20,South Carolina,9,third,0.000,0.824,2.290,3.756,0.022,0.000,1.761,3.011,3.011,0,75,15,40
02/16/20,South Dakota,3,gop,99.900,54.838,62.623,70.409,0.000,0.000,62.952,60.540,62.789,0,75,15,40
02/16/20,South Dakota,3,dem,0.100,26.213,33.999,41.785,0.000,0.000,34.200,35.361,33.113,0,75,15,40
02/16/20,South Dakota,3,third,0.000,1.216,3.377,5.539,0.000,0.000,2.849,4.099,4.099,0,75,15,40
02/16/20,Tennessee,11,gop,99.760,53.992,61.532,69.072,0.000,57.229,61.942,58.722,62.535,6.672800367944707,75,15,40
02/16/20,Tennessee,11,dem,0.240,28.995,36.535,44.076,0.000,40.152,36.689,38.659,34.847,6.672800367944707,75,15,40
02/16/20,Tennessee,11,third,0.000,0.696,1.933,3.170,0.000,2.619,1.369,2.619,2.619,6.672800367944707,75,15,40
02/16/20,Texas,38,gop,86.588,46.088,53.611,61.134,0.464,50.808,54.651,52.147,54.034,26.014037593418237,75,15,40
02/16/20,Texas,38,dem,13.412,36.727,44.250,51.773,0.464,46.452,43.859,45.113,43.226,26.014037593418237,75,15,40
02/16/20,Texas,38,third,0.000,0.770,2.139,3.508,0.464,2.740,1.490,2.740,2.740,26.014037593418237,75,15,40
02/16/20,Utah,6,gop,99.908,52.611,60.596,68.581,0.000,53.656,61.313,60.232,59.875,2.800491739306499,75,15,40
02/16/20,Utah,6,dem,0.092,24.138,32.123,40.108,0.000,38.358,31.950,31.781,32.139,2.800491739306499,75,15,40
02/16/20,Utah,6,third,0.000,2.621,7.281,11.940,0.000,7.987,6.737,7.987,7.987,2.800491739306499,75,15,40
02/16/20,Vermont,3,gop,0.044,21.664,29.982,38.300,0.000,0.000,29.930,27.955,30.838,0,75,15,40
02/16/20,Vermont,3,dem,99.956,55.330,63.648,71.966,0.000,0.000,64.228,64.954,62.070,0,75,15,40
02/16/20,Vermont,3,third,0.000,2.293,6.371,10.448,0.000,0.000,5.842,7.092,7.092,0,75,15,40
02/16/20,Virginia,13,gop,18.320,37.378,44.725,52.072,3.742,43.660,46.114,44.721,42.299,6.663996526818066,75,15,40
02/16/20,Virginia,13,dem,81.680,45.169,52.516,59.863,3.742,52.895,51.691,51.834,54.255,6.663996526818066,75,15,40
02/16/20,Virginia,13,third,0.000,0.993,2.759,4.525,3.742,3.445,2.195,3.445,3.445,6.663996526818066,75,15,40
02/16/20,Washington,12,gop,2.270,30.625,38.319,46.013,0.028,34.451,39.272,37.134,37.254,2.8579433604346693,75,15,40
02/16/20,Washington,12,dem,97.730,48.664,56.358,64.052,0.028,59.520,55.950,56.837,56.718,2.8579433604346693,75,15,40
02/16/20,Washington,12,third,0.000,1.916,5.323,8.730,0.028,6.029,4.779,6.029,6.029,2.8579433604346693,75,15,40
02/16/20,West Virginia,5,gop,99.992,58.074,65.958,73.842,0.000,64.333,66.086,62.299,67.214,3.0699086357213154,75,15,40
02/16/20,West Virginia,5,dem,0.008,23.802,31.687,39.571,0.000,32.606,32.104,34.641,29.726,3.0699086357213154,75,15,40
02/16/20,West Virginia,5,third,0.000,0.848,2.356,3.863,0.000,3.060,1.810,3.060,3.060,3.0699086357213154,75,15,40
02/16/20,Wisconsin,10,gop,45.756,40.020,47.659,55.298,8.020,45.736,48.823,45.693,47.784,32.65382184630105,75,15,40
02/16/20,Wisconsin,10,dem,54.244,41.131,48.770,56.409,8.020,50.117,48.280,50.159,48.068,32.65382184630105,75,15,40
02/16/20,Wisconsin,10,third,0.000,1.285,3.571,5.856,8.020,4.147,2.897,4.147,4.147,32.65382184630105,75,15,40
02/16/20,Wyoming,3,gop,100.000,61.831,69.956,78.080,0.000,0.000,70.186,67.840,70.317,0,75,15,40
02/16/20,Wyoming,3,dem,0.000,16.371,24.495,32.620,0.000,0.000,24.794,25.890,23.413,0,75,15,40
02/16/20,Wyoming,3,third,0.000,1.998,5.549,9.101,0.000,0.000,5.020,6.270,6.270,0,75,15,40
02/16/20,District of Columbia,3,gop,0.000,0.480,7.250,14.020,0.000,0.000,6.413,4.746,9.759,0,75,15,40
02/16/20,District of Columbia,3,dem,100.000,81.974,88.744,95.514,0.000,0.000,90.110,90.527,85.513,0,75,15,40
02/16/20,District of Columbia,3,third,0.000,1.442,4.006,6.570,0.000,0.000,3.477,4.727,4.727,0,75,15,40
02/16/20,Maine-1,1,gop,2.774,30.029,38.396,46.762,0.004,0.000,38.257,35.998,39.555,0,75,15,40
02/16/20,Maine-1,1,dem,97.226,49.070,57.436,65.803,0.004,0.000,58.104,59.112,55.555,0,75,15,40
02/16/20,Maine-1,1,third,0.000,1.500,4.168,6.835,0.004,0.000,3.639,4.889,4.889,0,75,15,40
02/16/20,Maine-2,1,gop,71.414,41.780,50.146,58.513,0.336,0.000,51.116,47.540,49.305,0,75,15,40
02/16/20,Maine-2,1,dem,28.586,36.538,44.905,53.272,0.336,0.000,44.464,46.790,45.025,0,75,15,40
02/16/20,Maine-2,1,third,0.000,1.781,4.949,8.116,0.336,0.000,4.420,5.670,5.670,0,75,15,40
02/16/20,Nebraska-1,1,gop,99.034,50.617,58.403,66.189,0.000,0.000,59.264,56.486,57.508,0,75,15,40
02/16/20,Nebraska-1,1,dem,0.966,29.708,37.494,45.280,0.000,0.000,37.162,38.689,37.668,0,75,15,40
02/16/20,Nebraska-1,1,third,0.000,1.477,4.103,6.729,0.000,0.000,3.574,4.824,4.824,0,75,15,40
02/16/20,Nebraska-2,1,gop,63.278,41.831,49.617,57.403,0.460,0.000,50.502,47.678,48.686,0,75,15,40
02/16/20,Nebraska-2,1,dem,36.722,38.969,46.755,54.541,0.460,0.000,46.400,47.973,46.966,0,75,15,40
02/16/20,Nebraska-2,1,third,0.000,1.306,3.627,5.949,0.460,0.000,3.098,4.348,4.348,0,75,15,40
02/16/20,Nebraska-3,1,gop,100.000,65.845,73.631,81.416,0.000,0.000,75.473,72.695,70.527,0,75,15,40
02/16/20,Nebraska-3,1,dem,0.000,14.948,22.734,30.520,0.000,0.000,21.421,22.948,25.117,0,75,15,40
02/16/20,Nebraska-3,1,third,0.000,1.309,3.635,5.962,0.000,0.000,3.106,4.356,4.356,0,75,15,40
02/16/20,US,247.361,gop,43.784,,46.575,,,,,,,,,,
02/16/20,US,290.639,dem,56.216,,50.120,,,,,,,,,,
02/16/20,US,0,third,0.000,,3.304,,,,,,,,,,02/17/20,Alabama,9,gop,99.940,55.283,62.317,69.350,0.000,58.666,62.871,59.860,63.216,11.15163980927822,75,15,40
02/17/20,Alabama,9,dem,0.060,28.390,35.423,42.457,0.000,38.409,35.454,37.216,33.860,11.15163980927822,75,15,40
02/17/20,Alabama,9,third,0.000,0.814,2.260,3.706,0.000,2.924,1.674,2.924,2.924,11.15163980927822,75,15,40
02/17/20,Alaska,3,gop,94.270,43.862,52.358,60.854,0.032,44.979,52.234,49.356,53.797,0.4327355624920959,75,15,40
02/17/20,Alaska,3,dem,5.730,28.695,37.191,45.687,0.032,43.852,37.847,39.475,35.033,0.4327355624920959,75,15,40
02/17/20,Alaska,3,third,0.000,3.762,10.451,17.139,0.032,11.169,9.919,11.169,11.169,0.4327355624920959,75,15,40
02/17/20,Arizona,11,gop,60.628,41.590,49.202,56.814,6.100,46.420,50.766,47.797,48.606,26.021197280152176,75,15,40
02/17/20,Arizona,11,dem,39.372,39.322,46.934,54.546,6.100,49.116,46.019,47.738,46.930,26.021197280152176,75,15,40
02/17/20,Arizona,11,third,0.000,1.391,3.864,6.337,6.100,4.465,3.215,4.465,4.465,26.021197280152176,75,15,40
02/17/20,Arkansas,6,gop,99.952,55.069,62.799,70.529,0.000,0.000,62.968,59.648,63.662,0,75,15,40
02/17/20,Arkansas,6,dem,0.048,25.873,33.602,41.332,0.000,0.000,33.961,36.032,32.018,0,75,15,40
02/17/20,Arkansas,6,third,0.000,1.296,3.599,5.902,0.000,0.000,3.070,4.320,4.320,0,75,15,40
02/17/20,California,55,gop,0.088,27.763,34.480,41.197,0.000,36.820,33.401,31.138,34.058,63.163189498409174,75,15,40
02/17/20,California,55,dem,99.912,54.085,60.802,67.519,0.000,57.976,62.644,63.657,60.738,63.163189498409174,75,15,40
02/17/20,California,55,third,0.000,1.699,4.719,7.739,0.000,5.204,3.954,5.204,5.204,63.163189498409174,75,15,40
02/17/20,Colorado,9,gop,17.552,35.089,43.103,51.117,2.196,41.548,44.900,42.332,40.162,3.545103749727032,75,15,40
02/17/20,Colorado,9,dem,82.448,43.808,51.822,59.836,2.196,52.675,50.573,51.891,54.062,3.545103749727032,75,15,40
02/17/20,Colorado,9,third,0.000,1.827,5.075,8.323,2.196,5.777,4.527,5.777,5.777,3.545103749727032,75,15,40
02/17/20,Connecticut,7,gop,2.738,31.774,39.427,47.080,0.018,37.895,40.186,39.273,38.131,1.8379227093708004,75,15,40
02/17/20,Connecticut,7,dem,97.262,49.366,57.019,64.672,0.018,57.840,56.799,56.462,57.603,1.8379227093708004,75,15,40
02/17/20,Connecticut,7,third,0.000,1.279,3.554,5.829,0.018,4.265,3.015,4.265,4.265,1.8379227093708004,75,15,40
02/17/20,Delaware,3,gop,2.080,32.478,39.816,47.153,0.006,39.339,40.277,39.414,39.143,3.522310783186966,75,15,40
02/17/20,Delaware,3,dem,97.920,50.306,57.644,64.982,0.006,57.419,57.730,57.344,57.615,3.522310783186966,75,15,40
02/17/20,Delaware,3,third,0.000,0.915,2.540,4.166,0.006,3.242,1.992,3.242,3.242,3.522310783186966,75,15,40
02/17/20,Florida,29,gop,51.464,41.634,49.186,56.738,22.568,46.800,50.329,46.921,49.264,22.99287388482797,75,15,40
02/17/20,Florida,29,dem,48.536,41.395,48.947,56.500,22.568,50.720,48.442,50.599,48.256,22.99287388482797,75,15,40
02/17/20,Florida,29,third,0.000,0.672,1.867,3.062,22.568,2.480,1.230,2.480,2.480,22.99287388482797,75,15,40
02/17/20,Georgia,16,gop,71.990,44.585,51.587,58.588,4.122,45.982,52.543,50.689,52.517,17.026960795572695,75,15,40
02/17/20,Georgia,16,dem,28.010,39.938,46.940,53.941,4.122,51.907,46.596,47.200,45.373,17.026960795572695,75,15,40
02/17/20,Georgia,16,third,0.000,0.530,1.473,2.416,4.122,2.111,0.861,2.111,2.111,17.026960795572695,75,15,40
02/17/20,Hawaii,4,gop,0.002,19.811,27.879,35.947,0.000,0.000,27.739,27.319,28.351,0,75,15,40
02/17/20,Hawaii,4,dem,99.998,59.816,67.884,75.952,0.000,0.000,68.552,67.723,66.691,0,75,15,40
02/17/20,Hawaii,4,third,0.000,1.525,4.237,6.949,0.000,0.000,3.708,4.958,4.958,0,75,15,40
02/17/20,Idaho,4,gop,99.992,56.115,64.425,72.734,0.000,0.000,64.531,62.891,64.800,0,75,15,40
02/17/20,Idaho,4,dem,0.008,21.623,29.932,38.242,0.000,0.000,30.354,30.745,28.836,0,75,15,40
02/17/20,Idaho,4,third,0.000,2.031,5.643,9.255,0.000,0.000,5.114,6.364,6.364,0,75,15,40
02/17/20,Illinois,20,gop,2.206,31.597,39.375,47.153,0.034,0.000,40.041,38.024,38.633,0,75,15,40
02/17/20,Illinois,20,dem,97.794,50.222,58.001,65.779,0.034,0.000,57.864,58.630,58.021,0,75,15,40
02/17/20,Illinois,20,third,0.000,0.945,2.625,4.304,0.034,0.000,2.096,3.346,3.346,0,75,15,40
02/17/20,Indiana,11,gop,97.348,49.495,57.176,64.858,0.010,0.000,57.489,52.999,58.157,0,75,15,40
02/17/20,Indiana,11,dem,2.652,32.574,40.255,47.937,0.010,0.000,40.472,43.712,38.553,0,75,15,40
02/17/20,Indiana,11,third,0.000,0.925,2.568,4.212,0.010,0.000,2.039,3.289,3.289,0,75,15,40
02/17/20,Iowa,6,gop,66.194,42.290,49.841,57.391,2.626,48.785,50.580,47.761,50.418,44.85760431238257,75,15,40
02/17/20,Iowa,6,dem,33.806,38.769,46.319,53.870,2.626,46.839,46.293,47.863,45.206,44.85760431238257,75,15,40
02/17/20,Iowa,6,third,0.000,1.382,3.840,6.298,2.626,4.376,3.126,4.376,4.376,44.85760431238257,75,15,40
02/17/20,Kansas,6,gop,98.524,49.682,57.358,65.034,0.002,53.214,57.661,54.794,58.117,3.530880240830967,75,15,40
