date,dataPoint,candidate,percentage,Unnamed: 4
2019-07-22,98,Bloomberg,4.5,
2019-07-22,100,Bloomberg,4.9,
2019-07-22,102,Bloomberg,4.2,
2019-07-22,104,Bloomberg,4.3,
2019-07-22,106,Bloomberg,6.0,
2019-07-22,108,Bloomberg,4.9,
2019-07-22,110,Bloomberg,4.0,
2019-07-22,112,Bloomberg,6.1,
2019-07-22,114,Bloomberg,4.7,
2019-07-22,0,Bloomberg,3.3,
2019-07-22,2,Booker,3.9,
2019-07-22,4,Booker,3.8,
2019-07-22,6,Booker,3.6,
2019-07-22,8,Booker,3.3,
2019-07-22,10,Booker,3.9,
2019-07-22,12,Booker,3.7,
2019-07-22,14,Booker,4.0,
2019-07-22,16,Booker,3.5,
2019-07-22,18,Booker,3.3,
2019-07-22,20,Booker,3.6,
2019-07-22,22,Booker,4.5,
2019-07-22,24,Booker,4.4,
2019-07-22,26,Booker,3.8,
2019-07-22,28,Booker,3.5,
2019-07-22,30,Booker,3.5,
2019-07-22,32,Booker,3.6,
2019-07-22,34,Booker,3.3,
2019-07-22,36,Booker,3.2,
2019-07-22,38,Booker,3.3,
2019-07-22,40,Booker,3.6,
2019-07-22,42,Booker,3.1,
2019-07-22,44,Booker,3.2,
2019-07-22,46,Booker,3.1,
2019-07-22,48,Booker,3.6,
2019-07-22,50,Booker,3.6,
2019-07-22,52,Booker,3.6,
2019-07-22,54,Booker,4.0,
2019-07-22,56,Booker,3.3,
2019-07-22,58,Booker,3.5,
2019-07-22,60,Booker,3.3,
2019-07-22,62,Booker,3.5,
2019-07-22,64,Booker,4.0,
2019-07-22,66,Booker,3.8,
2019-07-22,68,Booker,3.9,
2019-07-22,70,Booker,3.6,
2019-07-22,72,Booker,4.1,
2019-07-22,74,Booker,3.9,
2019-07-22,76,Booker,4.1,
2019-07-22,78,Booker,5.1,
2019-07-22,80,Booker,4.9,
2019-07-22,82,Booker,5.8,
2019-07-22,84,Booker,4.7,
2019-07-22,86,Booker,4.3,
2019-07-22,88,Booker,6.7,
2019-07-22,90,Booker,4.6,
2019-07-22,92,Booker,3.9,
2019-07-22,94,Booker,4.3,
2019-07-22,96,Booker,4.2,
2019-07-22,98,Booker,4.2,
2019-07-22,100,Booker,4.9,
2019-07-22,102,Booker,4.5,
2019-07-22,104,Booker,7.8,
2019-07-22,106,Booker,4.4,
2019-07-22,108,Booker,10.4,
2019-07-22,110,Booker,4.7,
2019-07-22,112,Booker,4.4,
2019-07-22,114,Booker,4.7,
2019-07-22,0,Booker,3.2,
2019-07-22,2,Buttigieg,10.8,
2019-07-22,4,Buttigieg,8.5,
2019-07-22,6,Buttigieg,5.8,
2019-07-22,8,Buttigieg,3.4,
2019-07-22,10,Buttigieg,4.1,
2019-07-22,12,Buttigieg,5.4,
2019-07-22,14,Buttigieg,5.3,
2019-07-22,16,Buttigieg,6.4,
2019-07-22,18,Buttigieg,6.0,
2019-07-22,20,Buttigieg,5.6,
2019-07-22,22,Buttigieg,8.5,
2019-07-22,24,Buttigieg,10.4,
2019-07-22,26,Buttigieg,8.3,
2019-07-22,28,Buttigieg,5.5,
2019-07-22,30,Buttigieg,4.1,
2019-07-22,32,Buttigieg,5.3,
2019-07-22,34,Buttigieg,5.5,
2019-07-22,36,Buttigieg,6.5,
2019-07-22,38,Buttigieg,7.2,
2019-07-22,40,Buttigieg,6.8,
2019-07-22,42,Buttigieg,6.7,
2019-07-22,44,Buttigieg,4.9,
2019-07-22,46,Buttigieg,2.9,
2019-07-22,48,Buttigieg,4.5,
2019-07-22,50,Buttigieg,7.2,
2019-07-22,52,Buttigieg,6.3,
2019-07-22,54,Buttigieg,5.5,
2019-07-22,56,Buttigieg,7.0,
2019-07-22,58,Buttigieg,5.2,
2019-07-22,60,Buttigieg,5.2,
2019-07-22,62,Buttigieg,7.2,
2019-07-22,64,Buttigieg,4.7,
2019-07-22,66,Buttigieg,5.9,
2019-07-22,68,Buttigieg,7.1,
2019-07-22,70,Buttigieg,6.6,
2019-07-22,72,Buttigieg,4.8,
2019-07-22,74,Buttigieg,7.8,
2019-07-22,76,Buttigieg,8.8,
2019-07-22,78,Buttigieg,9.3,
2019-07-22,80,Buttigieg,8.1,
2019-07-22,82,Buttigieg,8.5,
2019-07-22,84,Buttigieg,9.1,
2019-07-22,86,Buttigieg,6.6,
2019-07-22,88,Buttigieg,7.3,
2019-07-22,90,Buttigieg,6.3,
2019-07-22,92,Buttigieg,7.3,
2019-07-22,94,Buttigieg,14.2,
2019-07-22,96,Buttigieg,6.5,
2019-07-22,98,Buttigieg,5.3,
2019-07-22,100,Buttigieg,6.1,
2019-07-22,102,Buttigieg,6.9,
2019-07-22,104,Buttigieg,8.4,
2019-07-22,106,Buttigieg,8.4,
2019-07-22,108,Buttigieg,8.3,
2019-07-22,110,Buttigieg,6.7,
2019-07-22,112,Buttigieg,8.0,
2019-07-22,114,Buttigieg,6.4,
2019-07-22,0,Buttigieg,6.3,
2019-07-22,2,Klobuchar,4.0,
2019-07-22,4,Klobuchar,3.5,
2019-07-22,6,Klobuchar,3.2,
2019-07-22,8,Klobuchar,2.3,
2019-07-22,10,Klobuchar,3.1,
2019-07-22,12,Klobuchar,3.5,
2019-07-22,14,Klobuchar,3.4,
2019-07-22,16,Klobuchar,3.4,
2019-07-22,18,Klobuchar,4.0,
2019-07-22,20,Klobuchar,3.3,
2019-07-22,22,Klobuchar,3.8,
2019-07-22,24,Klobuchar,3.5,
2019-07-22,26,Klobuchar,12.1,
2019-07-22,28,Klobuchar,3.2,
2019-07-22,30,Klobuchar,3.5,
2019-07-22,32,Klobuchar,3.7,
2019-07-22,34,Klobuchar,3.5,
2019-07-22,36,Klobuchar,3.8,
2019-07-22,38,Klobuchar,3.4,
2019-07-22,40,Klobuchar,3.7,
2019-07-22,42,Klobuchar,5.1,
2019-07-22,44,Klobuchar,4.0,
2019-07-22,46,Klobuchar,2.4,
2019-07-22,48,Klobuchar,3.7,
2019-07-22,50,Klobuchar,4.2,
2019-07-22,52,Klobuchar,3.1,
2019-07-22,54,Klobuchar,3.5,
2019-07-22,56,Klobuchar,4.3,
2019-07-22,58,Klobuchar,3.5,
2019-07-22,60,Klobuchar,2.8,
2019-07-22,62,Klobuchar,4.3,
2019-07-22,64,Klobuchar,3.6,
2019-07-22,66,Klobuchar,3.9,
2019-07-22,68,Klobuchar,3.9,
2019-07-22,70,Klobuchar,3.6,
2019-07-22,72,Klobuchar,3.7,
2019-07-22,74,Klobuchar,4.7,
2019-07-22,76,Klobuchar,4.6,
2019-07-22,78,Klobuchar,4.0,
2019-07-22,80,Klobuchar,3.8,
2019-07-22,82,Klobuchar,4.1,
2019-07-22,84,Klobuchar,4.2,
2019-07-22,86,Klobuchar,4.1,
2019-07-22,88,Klobuchar,4.1,
2019-07-22,90,Klobuchar,4.3,
2019-07-22,92,Klobuchar,4.2,
2019-07-22,94,Klobuchar,5.6,
2019-07-22,96,Klobuchar,3.8,
2019-07-22,98,Klobuchar,4.4,
2019-07-22,100,Klobuchar,4.9,
2019-07-22,102,Klobuchar,4.1,
2019-07-22,104,Klobuchar,4.4,
2019-07-22,106,Klobuchar,5.3,
2019-07-22,108,Klobuchar,4.1,
2019-07-22,110,Klobuchar,4.1,
2019-07-22,112,Klobuchar,5.0,
2019-07-22,114,Klobuchar,4.7,
2019-07-22,0,Klobuchar,2.9,
2019-07-22,2,Sanders,16.4,
2019-07-22,4,Sanders,17.5,
2019-07-22,6,Sanders,14.6,
2019-07-22,8,Sanders,11.0,
2019-07-22,10,Sanders,9.2,
2019-07-22,12,Sanders,17.1,
2019-07-22,14,Sanders,11.4,
2019-07-22,16,Sanders,21.7,
2019-07-22,18,Sanders,22.5,
2019-07-22,20,Sanders,16.9,
2019-07-22,22,Sanders,20.8,
2019-07-22,24,Sanders,14.7,
2019-07-22,26,Sanders,16.8,
2019-07-22,28,Sanders,16.8,
2019-07-22,30,Sanders,11.7,
2019-07-22,32,Sanders,11.0,
2019-07-22,34,Sanders,14.3,
2019-07-22,36,Sanders,13.6,
2019-07-22,38,Sanders,37.0,
2019-07-22,40,Sanders,13.0,
2019-07-22,42,Sanders,10.9,
2019-07-22,44,Sanders,16.0,
2019-07-22,46,Sanders,8.0,
2019-07-22,48,Sanders,11.5,
2019-07-22,50,Sanders,12.2,
2019-07-22,52,Sanders,23.9,
2019-07-22,54,Sanders,16.9,
2019-07-22,56,Sanders,17.8,
2019-07-22,58,Sanders,18.1,
2019-07-22,60,Sanders,10.8,
2019-07-22,62,Sanders,19.4,
2019-07-22,64,Sanders,12.4,
2019-07-22,66,Sanders,17.0,
2019-07-22,68,Sanders,12.1,
2019-07-22,70,Sanders,22.5,
2019-07-22,72,Sanders,10.9,
2019-07-22,74,Sanders,13.9,
2019-07-22,76,Sanders,24.4,
2019-07-22,78,Sanders,19.5,
2019-07-22,80,Sanders,16.5,
2019-07-22,82,Sanders,17.3,
2019-07-22,84,Sanders,17.4,
2019-07-22,86,Sanders,13.4,
2019-07-22,88,Sanders,20.6,
2019-07-22,90,Sanders,16.7,
2019-07-22,92,Sanders,12.4,
2019-07-22,94,Sanders,14.2,
2019-07-22,96,Sanders,12.1,
2019-07-22,98,Sanders,10.8,
2019-07-22,100,Sanders,11.5,
2019-07-22,102,Sanders,21.5,
2019-07-22,104,Sanders,15.7,
2019-07-22,106,Sanders,14.5,
2019-07-22,108,Sanders,19.5,
2019-07-22,110,Sanders,20.8,
2019-07-22,112,Sanders,12.4,
2019-07-22,114,Sanders,16.6,
2019-07-22,0,Sanders,17.6,
2019-07-22,2,Steyer,3.9,
2019-07-22,4,Steyer,2.9,
2019-07-22,6,Steyer,3.3,
2019-07-22,8,Steyer,3.1,
2019-07-22,10,Steyer,3.0,
2019-07-22,12,Steyer,3.2,
2019-07-22,14,Steyer,3.6,
2019-07-22,16,Steyer,3.0,
2019-07-22,18,Steyer,3.5,
2019-07-22,20,Steyer,3.2,
2019-07-22,22,Steyer,4.6,
2019-07-22,24,Steyer,3.5,
2019-07-22,26,Steyer,3.8,
2019-07-22,28,Steyer,3.9,
2019-07-22,30,Steyer,3.8,
2019-07-22,32,Steyer,3.2,
2019-07-22,34,Steyer,3.1,
2019-07-22,36,Steyer,4.2,
2019-07-22,38,Steyer,3.3,
2019-07-22,40,Steyer,3.7,
2019-07-22,42,Steyer,4.9,
2019-07-22,44,Steyer,2.9,
2019-07-22,46,Steyer,2.6,
2019-07-22,48,Steyer,3.5,
2019-07-22,50,Steyer,4.3,
2019-07-22,52,Steyer,3.2,
2019-07-22,54,Steyer,3.9,
2019-07-22,56,Steyer,3.2,
2019-07-22,58,Steyer,3.4,
2019-07-22,60,Steyer,3.3,
2019-07-22,62,Steyer,3.2,
2019-07-22,64,Steyer,3.9,
2019-07-22,66,Steyer,3.6,
2019-07-22,68,Steyer,4.8,
2019-07-22,70,Steyer,3.8,
2019-07-22,72,Steyer,3.4,
2019-07-22,74,Steyer,5.2,
2019-07-22,76,Steyer,4.0,
2019-07-22,78,Steyer,3.8,
2019-07-22,80,Steyer,4.3,
2019-07-22,82,Steyer,4.0,
2019-07-22,84,Steyer,4.1,
2019-07-22,86,Steyer,3.4,
2019-07-22,88,Steyer,3.8,
2019-07-22,90,Steyer,4.0,
2019-07-22,92,Steyer,4.7,
2019-07-22,94,Steyer,4.2,
2019-07-22,96,Steyer,4.3,
2019-07-22,98,Steyer,4.5,
2019-07-22,100,Steyer,4.7,
2019-07-22,102,Steyer,4.1,
2019-07-22,104,Steyer,4.5,
2019-07-22,106,Steyer,5.7,
2019-07-22,108,Steyer,4.8,
2019-07-22,110,Steyer,4.1,
2019-07-22,112,Steyer,5.4,
2019-07-22,114,Steyer,4.8,
2019-07-22,0,Steyer,2.9,
2019-07-22,2,Warren,18.2,
2019-07-22,4,Warren,17.5,
2019-07-22,6,Warren,18.7,
2019-07-22,8,Warren,7.0,
2019-07-22,10,Warren,8.0,
2019-07-22,12,Warren,12.5,
2019-07-22,14,Warren,8.2,
2019-07-22,16,Warren,23.3,
2019-07-22,18,Warren,15.3,
2019-07-22,20,Warren,12.5,
2019-07-22,22,Warren,17.8,
2019-07-22,24,Warren,23.2,
2019-07-22,26,Warren,17.4,
2019-07-22,28,Warren,12.7,
2019-07-22,30,Warren,8.5,
2019-07-22,32,Warren,9.0,
2019-07-22,34,Warren,15.2,
2019-07-22,36,Warren,15.6,
2019-07-22,38,Warren,13.9,
2019-07-22,40,Warren,12.5,
2019-07-22,42,Warren,14.3,
2019-07-22,44,Warren,11.7,
2019-07-22,46,Warren,5.9,
2019-07-22,48,Warren,9.0,
2019-07-22,50,Warren,14.3,
2019-07-22,52,Warren,13.4,
2019-07-22,54,Warren,12.4,
2019-07-22,56,Warren,13.6,
2019-07-22,58,Warren,12.7,
2019-07-22,60,Warren,10.4,
2019-07-22,62,Warren,11.8,
2019-07-22,64,Warren,10.7,
2019-07-22,66,Warren,12.9,
2019-07-22,68,Warren,15.3,
2019-07-22,70,Warren,16.3,
2019-07-22,72,Warren,8.1,
2019-07-22,74,Warren,17.1,
2019-07-22,76,Warren,17.8,
2019-07-22,78,Warren,16.7,
2019-07-22,80,Warren,12.1,
2019-07-22,82,Warren,16.6,
2019-07-22,84,Warren,17.2,
2019-07-22,86,Warren,11.5,
2019-07-22,88,Warren,13.8,
2019-07-22,90,Warren,12.9,
2019-07-22,92,Warren,12.9,
2019-07-22,94,Warren,10.7,
2019-07-22,96,Warren,16.6,
2019-07-22,98,Warren,9.5,
2019-07-22,100,Warren,9.7,
2019-07-22,102,Warren,14.8,
2019-07-22,104,Warren,13.0,
2019-07-22,106,Warren,15.6,
2019-07-22,108,Warren,12.6,
2019-07-22,110,Warren,14.5,
2019-07-22,112,Warren,15.3,
2019-07-22,114,Warren,12.9,
2019-07-22,0,Warren,15.4,
2019-07-22,2,Yang,3.9,
2019-07-22,4,Yang,3.9,
2019-07-22,6,Yang,4.0,
2019-07-22,8,Yang,2.8,
2019-07-22,10,Yang,2.6,
2019-07-22,12,Yang,4.0,
2019-07-22,14,Yang,3.0,
2019-07-22,16,Yang,4.2,
2019-07-22,18,Yang,5.8,
2019-07-22,20,Yang,3.5,
2019-07-22,22,Yang,5.1,
2019-07-22,24,Yang,3.9,
2019-07-22,26,Yang,4.1,
2019-07-22,28,Yang,3.7,
2019-07-22,30,Yang,2.9,
2019-07-22,32,Yang,2.9,
2019-07-22,34,Yang,3.9,
2019-07-22,36,Yang,3.4,
2019-07-22,38,Yang,4.1,
2019-07-22,40,Yang,3.6,
2019-07-22,42,Yang,3.2,
2019-07-22,44,Yang,3.4,
2019-07-22,46,Yang,2.3,
2019-07-22,48,Yang,2.8,
2019-07-22,50,Yang,3.4,
2019-07-22,52,Yang,6.1,
2019-07-22,54,Yang,3.6,
2019-07-22,56,Yang,3.6,
2019-07-22,58,Yang,5.2,
2019-07-22,60,Yang,3.2,
2019-07-22,62,Yang,3.7,
2019-07-22,64,Yang,3.7,
2019-07-22,66,Yang,4.0,
2019-07-22,68,Yang,4.0,
2019-07-22,70,Yang,6.2,
2019-07-22,72,Yang,3.1,
2019-07-22,74,Yang,4.0,
2019-07-22,76,Yang,4.0,
2019-07-22,78,Yang,4.9,
2019-07-22,80,Yang,4.2,
2019-07-22,82,Yang,5.3,
2019-07-22,84,Yang,5.2,
2019-07-22,86,Yang,3.5,
2019-07-22,88,Yang,5.3,
2019-07-22,90,Yang,4.3,
2019-07-22,92,Yang,4.0,
2019-07-22,94,Yang,4.2,
2019-07-22,96,Yang,4.2,
2019-07-22,98,Yang,4.0,
2019-07-22,100,Yang,3.7,
2019-07-22,102,Yang,6.9,
2019-07-22,104,Yang,5.9,
2019-07-22,106,Yang,4.9,
2019-07-22,108,Yang,6.4,
2019-07-22,110,Yang,6.9,
2019-07-22,112,Yang,4.5,
2019-07-22,114,Yang,4.7,
2019-07-22,0,Yang,3.4,
2019-07-25,1,Biden,27.8,
2019-07-25,3,Biden,30.2,
2019-07-25,5,Biden,32.6,
2019-07-25,7,Biden,45.2,
2019-07-25,9,Biden,43.1,
2019-07-25,11,Biden,35.4,
2019-07-25,13,Biden,39.6,
2019-07-25,15,Biden,26.7,
2019-07-25,17,Biden,29.5,
2019-07-25,19,Biden,35.4,
2019-07-25,21,Biden,26.0,
2019-07-25,23,Biden,27.6,
2019-07-25,25,Biden,25.1,
2019-07-25,27,Biden,35.0,
2019-07-25,29,Biden,40.6,
2019-07-25,31,Biden,40.1,
2019-07-25,33,Biden,35.5,
2019-07-25,35,Biden,33.7,
2019-07-25,37,Biden,23.4,
2019-07-25,39,Biden,35.8,
2019-07-25,41,Biden,35.5,
2019-07-25,43,Biden,37.2,
2019-07-25,45,Biden,47.3,
2019-07-25,47,Biden,41.4,
2019-07-25,49,Biden,34.4,
2019-07-25,51,Biden,30.4,
2019-07-25,53,Biden,35.4,
2019-07-25,55,Biden,37.3,
2019-07-25,57,Biden,34.2,
2019-07-25,59,Biden,41.2,
2019-07-25,61,Biden,33.7,
2019-07-25,63,Biden,39.6,
2019-07-25,65,Biden,35.4,
2019-07-25,67,Biden,34.9,
2019-07-25,69,Biden,29.3,
2019-07-25,71,Biden,42.0,
2019-07-25,73,Biden,30.8,
2019-07-25,75,Biden,26.0,
2019-07-25,77,Biden,28.9,
2019-07-25,79,Biden,34.4,
2019-07-25,81,Biden,29.4,
2019-07-25,83,Biden,25.5,
2019-07-25,85,Biden,39.0,
2019-07-25,87,Biden,29.8,
2019-07-25,89,Biden,35.4,
2019-07-25,91,Biden,36.4,
2019-07-25,93,Biden,32.9,
2019-07-25,95,Biden,36.5,
2019-07-25,97,Biden,41.8,
2019-07-25,99,Biden,39.4,
2019-07-25,101,Biden,29.7,
2019-07-25,103,Biden,31.8,
2019-07-25,105,Biden,31.3,
2019-07-25,107,Biden,26.9,
2019-07-25,109,Biden,30.9,
2019-07-25,111,Biden,33.6,
2019-07-25,113,Biden,35.4,
2019-07-25,-1,Biden,34.1,
2019-07-25,1,Bloomberg,0.0,
2019-07-25,3,Bloomberg,0.0,
2019-07-25,5,Bloomberg,1.2,
2019-07-25,7,Bloomberg,2.5,
2019-07-25,9,Bloomberg,1.5,
2019-07-25,11,Bloomberg,1.2,
2019-07-25,13,Bloomberg,2.8,
2019-07-25,15,Bloomberg,0.7,
2019-07-25,17,Bloomberg,0.5,
2019-07-25,19,Bloomberg,1.2,
2019-07-25,21,Bloomberg,1.4,
2019-07-25,23,Bloomberg,0.0,
2019-07-25,25,Bloomberg,0.0,
2019-07-25,27,Bloomberg,1.8,
2019-07-25,29,Bloomberg,3.0,
2019-07-25,31,Bloomberg,1.8,
2019-07-25,33,Bloomberg,1.9,
2019-07-25,35,Bloomberg,2.8,
2019-07-25,37,Bloomberg,0.0,
2019-07-25,39,Bloomberg,1.5,
2019-07-25,41,Bloomberg,2.9,
2019-07-25,43,Bloomberg,0.0,
2019-07-25,45,Bloomberg,1.4,
2019-07-25,47,Bloomberg,1.5,
2019-07-25,49,Bloomberg,2.4,
2019-07-25,51,Bloomberg,0.0,
2019-07-25,53,Bloomberg,1.2,
2019-07-25,55,Bloomberg,0.0,
2019-07-25,57,Bloomberg,2.0,
2019-07-25,59,Bloomberg,0.2,
2019-07-25,61,Bloomberg,0.0,
2019-07-25,63,Bloomberg,1.2,
2019-07-25,65,Bloomberg,1.2,
2019-07-25,67,Bloomberg,3.7,
2019-07-25,69,Bloomberg,0.0,
2019-07-25,71,Bloomberg,2.1,
2019-07-25,73,Bloomberg,3.6,
2019-07-25,75,Bloomberg,0.0,
2019-07-25,77,Bloomberg,0.0,
2019-07-25,79,Bloomberg,0.5,
2019-07-25,81,Bloomberg,0.0,
2019-07-25,83,Bloomberg,9.4,
2019-07-25,85,Bloomberg,0.0,
2019-07-25,87,Bloomberg,0.2,
2019-07-25,89,Bloomberg,1.2,
2019-07-25,91,Bloomberg,2.6,
2019-07-25,93,Bloomberg,0.4,
2019-07-25,95,Bloomberg,2.1,
2019-07-25,97,Bloomberg,1.9,
2019-07-25,99,Bloomberg,2.6,
2019-07-25,101,Bloomberg,0.0,
2019-07-25,103,Bloomberg,0.0,
2019-07-25,105,Bloomberg,3.9,
2019-07-25,107,Bloomberg,0.0,
2019-07-25,109,Bloomberg,0.3,
2019-07-25,111,Bloomberg,4.2,
2019-07-25,113,Bloomberg,1.2,
2019-07-25,-1,Bloomberg,1.4,
2019-07-25,1,Booker,1.9,
2019-07-25,3,Booker,2.0,
2019-07-25,5,Booker,1.3,
2019-07-25,7,Booker,3.1,
2019-07-25,9,Booker,3.8,
2019-07-25,11,Booker,1.9,
2019-07-25,13,Booker,3.2,
2019-07-25,15,Booker,1.2,
2019-07-25,17,Booker,0.6,
2019-07-25,19,Booker,1.9,
2019-07-25,21,Booker,2.2,
2019-07-25,23,Booker,1.9,
2019-07-25,25,Booker,0.6,
2019-07-25,27,Booker,1.0,
2019-07-25,29,Booker,2.8,
2019-07-25,31,Booker,2.8,
2019-07-25,33,Booker,0.7,
2019-07-25,35,Booker,0.6,
2019-07-25,37,Booker,1.3,
2019-07-25,39,Booker,2.3,
2019-07-25,41,Booker,0.0,
2019-07-25,43,Booker,1.2,
2019-07-25,45,Booker,3.3,
2019-07-25,47,Booker,2.6,
2019-07-25,49,Booker,1.1,
2019-07-25,51,Booker,1.0,
2019-07-25,53,Booker,1.9,
2019-07-25,55,Booker,1.1,
2019-07-25,57,Booker,0.6,
2019-07-25,59,Booker,1.5,
2019-07-25,61,Booker,0.6,
2019-07-25,63,Booker,2.8,
2019-07-25,65,Booker,1.9,
2019-07-25,67,Booker,0.5,
2019-07-25,69,Booker,0.6,
2019-07-25,71,Booker,3.5,
2019-07-25,73,Booker,0.8,
2019-07-25,75,Booker,1.5,
2019-07-25,77,Booker,3.1,
2019-07-25,79,Booker,3.0,
2019-07-25,81,Booker,4.9,
2019-07-25,83,Booker,1.5,
2019-07-25,85,Booker,2.1,
2019-07-25,87,Booker,5.8,
2019-07-25,89,Booker,1.9,
2019-07-25,91,Booker,0.8,
2019-07-25,93,Booker,0.5,
2019-07-25,95,Booker,1.2,
2019-07-25,97,Booker,2.0,
2019-07-25,99,Booker,3.1,
2019-07-25,101,Booker,1.1,
2019-07-25,103,Booker,7.4,
2019-07-25,105,Booker,0.7,
2019-07-25,107,Booker,10.8,
2019-07-25,109,Booker,1.1,
2019-07-25,111,Booker,1.0,
2019-07-25,113,Booker,1.9,
2019-07-25,-1,Booker,2.1,
2019-07-25,1,Buttigieg,12.8,
2019-07-25,3,Buttigieg,10.6,
2019-07-25,5,Buttigieg,7.0,
2019-07-25,7,Buttigieg,4.7,
2019-07-25,9,Buttigieg,5.1,
2019-07-25,11,Buttigieg,6.1,
2019-07-25,13,Buttigieg,6.4,
2019-07-25,15,Buttigieg,7.2,
2019-07-25,17,Buttigieg,6.2,
2019-07-25,19,Buttigieg,6.1,
2019-07-25,21,Buttigieg,8.8,
2019-07-25,23,Buttigieg,12.2,
2019-07-25,25,Buttigieg,9.3,
2019-07-25,27,Buttigieg,6.5,
2019-07-25,29,Buttigieg,4.1,
2019-07-25,31,Buttigieg,6.7,
2019-07-25,33,Buttigieg,6.3,
2019-07-25,35,Buttigieg,7.3,
2019-07-25,37,Buttigieg,8.1,
2019-07-25,39,Buttigieg,8.5,
2019-07-25,41,Buttigieg,7.4,
2019-07-25,43,Buttigieg,6.3,
2019-07-25,45,Buttigieg,3.7,
2019-07-25,47,Buttigieg,5.5,
2019-07-25,49,Buttigieg,8.4,
2019-07-25,51,Buttigieg,6.4,
2019-07-25,53,Buttigieg,6.1,
2019-07-25,55,Buttigieg,7.7,
2019-07-25,57,Buttigieg,5.1,
2019-07-25,59,Buttigieg,7.1,
2019-07-25,61,Buttigieg,8.7,
2019-07-25,63,Buttigieg,4.9,
2019-07-25,65,Buttigieg,6.1,
2019-07-25,67,Buttigieg,7.9,
2019-07-25,69,Buttigieg,6.8,
2019-07-25,71,Buttigieg,4.9,
2019-07-25,73,Buttigieg,8.5,
2019-07-25,75,Buttigieg,9.9,
2019-07-25,77,Buttigieg,10.3,
2019-07-25,79,Buttigieg,9.4,
2019-07-25,81,Buttigieg,8.9,
2019-07-25,83,Buttigieg,8.9,
2019-07-25,85,Buttigieg,8.0,
2019-07-25,87,Buttigieg,7.4,
2019-07-25,89,Buttigieg,6.1,
2019-07-25,91,Buttigieg,7.9,
2019-07-25,93,Buttigieg,16.7,
2019-07-25,95,Buttigieg,6.6,
2019-07-25,97,Buttigieg,5.0,
2019-07-25,99,Buttigieg,6.7,
2019-07-25,101,Buttigieg,6.8,
2019-07-25,103,Buttigieg,7.8,
2019-07-25,105,Buttigieg,9.1,
2019-07-25,107,Buttigieg,7.4,
2019-07-25,109,Buttigieg,5.8,
2019-07-25,111,Buttigieg,7.8,
2019-07-25,113,Buttigieg,6.1,
2019-07-25,-1,Buttigieg,7.4,
2019-07-25,1,Klobuchar,3.1,
2019-07-25,3,Klobuchar,1.6,
2019-07-25,5,Klobuchar,1.1,
2019-07-25,7,Klobuchar,0.9,
2019-07-25,9,Klobuchar,2.1,
2019-07-25,11,Klobuchar,1.6,
2019-07-25,13,Klobuchar,2.8,
2019-07-25,15,Klobuchar,0.7,
2019-07-25,17,Klobuchar,1.6,
2019-07-25,19,Klobuchar,1.6,
2019-07-25,21,Klobuchar,1.1,
2019-07-25,23,Klobuchar,0.8,
2019-07-25,25,Klobuchar,13.0,
2019-07-25,27,Klobuchar,1.7,
2019-07-25,29,Klobuchar,2.4,
2019-07-25,31,Klobuchar,2.7,
2019-07-25,33,Klobuchar,1.4,
2019-07-25,35,Klobuchar,2.3,
2019-07-25,37,Klobuchar,1.1,
2019-07-25,39,Klobuchar,1.7,
2019-07-25,41,Klobuchar,4.5,
2019-07-25,43,Klobuchar,2.7,
2019-07-25,45,Klobuchar,1.5,
2019-07-25,47,Klobuchar,3.0,
2019-07-25,49,Klobuchar,3.3,
2019-07-25,51,Klobuchar,0.3,
2019-07-25,53,Klobuchar,1.6,
2019-07-25,55,Klobuchar,1.9,
2019-07-25,57,Klobuchar,0.4,
2019-07-25,59,Klobuchar,1.1,
2019-07-25,61,Klobuchar,3.7,
2019-07-25,63,Klobuchar,2.6,
2019-07-25,65,Klobuchar,1.6,
2019-07-25,67,Klobuchar,1.3,
2019-07-25,69,Klobuchar,0.3,
2019-07-25,71,Klobuchar,2.6,
2019-07-25,73,Klobuchar,2.4,
2019-07-25,75,Klobuchar,2.5,
2019-07-25,77,Klobuchar,0.3,
2019-07-25,79,Klobuchar,0.3,
2019-07-25,81,Klobuchar,0.4,
2019-07-25,83,Klobuchar,0.2,
2019-07-25,85,Klobuchar,1.9,
2019-07-25,87,Klobuchar,0.3,
2019-07-25,89,Klobuchar,1.6,
2019-07-25,91,Klobuchar,2.5,
2019-07-25,93,Klobuchar,4.0,
2019-07-25,95,Klobuchar,0.3,
2019-07-25,97,Klobuchar,3.5,
2019-07-25,99,Klobuchar,3.1,
2019-07-25,101,Klobuchar,0.2,
2019-07-25,103,Klobuchar,1.2,
2019-07-25,105,Klobuchar,2.1,
2019-07-25,107,Klobuchar,0.0,
2019-07-25,109,Klobuchar,0.3,
2019-07-25,111,Klobuchar,2.3,
2019-07-25,113,Klobuchar,1.6,
2019-07-25,-1,Klobuchar,1.9,
2019-07-25,1,Sanders,17.5,
2019-07-25,3,Sanders,19.1,
2019-07-25,5,Sanders,17.4,
2019-07-25,7,Sanders,14.9,
2019-07-25,9,Sanders,14.1,
2019-07-25,11,Sanders,19.5,
2019-07-25,13,Sanders,15.1,
2019-07-25,15,Sanders,21.9,
2019-07-25,17,Sanders,22.5,
2019-07-25,19,Sanders,19.5,
2019-07-25,21,Sanders,20.1,
2019-07-25,23,Sanders,16.8,
