2020-01-30,Nebraska,2020-05-12,29,28.6,11.0,0,7.4,4.1,26.2,2.1,9.6,3.9,41.3,6.9,0,4.4,2.8,34.3,2.1,5.8,2.6,12,0,0,1,0,12,0,4,0
2020-01-30,West Virginia,2020-05-12,28,28.6,11.3,0,6.3,3.9,23.0,1.8,13.5,3.9,43.7,7.8,0,3.8,3.0,26.9,2.0,9.6,3.2,13,1,0,0,0,13,0,1,0
2020-01-30,Kentucky,2020-05-19,54,26.6,8.3,0,7.5,3.7,24.3,2.5,16.1,5.3,36.8,5.8,0,5.0,2.9,30.6,2.4,12.6,3.9,25,3,0,0,0,20,0,6,0
2020-01-30,Oregon,2020-05-19,61,38.8,11.2,0,3.8,2.7,17.3,2.5,11.7,4.0,26.9,5.9,0,2.2,2.0,11.1,1.6,5.6,2.3,23,1,0,1,0,22,0,14,0
2020-01-30,District of Columbia,2020-06-02,20,31.0,8.3,0,7.6,2.8,22.4,2.2,14.5,5.1,26.9,5.5,0,4.9,4.8,23.9,2.3,10.6,3.8,12,1,0,0,0,6,0,1,0
2020-01-30,Montana,2020-06-02,19,28.9,8.1,0,7.1,2.9,21.8,1.6,14.8,4.3,43.1,5.9,0,5.1,3.0,25.0,2.4,12.0,3.6,9,0,0,0,0,7,0,3,0
2020-01-30,New Jersey,2020-06-02,126,27.7,6.9,0,6.7,2.8,26.9,2.4,13.5,7.4,36.5,4.9,0,4.4,2.6,34.8,2.3,9.5,5.1,53,2,0,1,0,42,0,28,0
2020-01-30,New Mexico,2020-06-02,34,24.1,7.6,0,11.3,6.4,24.0,1.3,15.0,4.4,30.6,5.9,0,8.7,4.8,31.1,2.4,12.6,3.9,15,0,0,0,0,15,0,4,0
2020-01-30,South Dakota,2020-06-02,16,29.5,8.4,0,7.5,3.4,22.3,2.1,15.5,4.3,43.4,6.0,0,5.3,2.9,25.1,2.1,11.7,3.6,6,0,0,1,0,6,0,4,0
2020-01-30,Virgin Islands,2020-06-06,7,29.5,8.4,0,7.5,3.4,22.3,2.1,15.5,4.3,42.9,5.9,0,5.3,3.2,24.9,2.4,11.7,3.6,3,0,0,0,0,2,0,2,0
2020-01-30,US,2020-07-01,3979,29.9,9.0,0,7.6,3.9,21.7,2.2,14.8,4.4,26.9,0.0,0,14.2,4.8,37.8,1.5,13.3,1.6,1786,162,0,69,19,1309,1,634,1
