date,state,index,dataPoint,candidate,percentage
2020.2.4,Montana,vote,1,Trump,55.2
2020.2.4,Nebraska,vote,1,Trump,61.2
2020.2.4,Nevada,vote,1,Trump,45.7
2020.2.4,New Hampshire,vote,1,Trump,45.7
2020.2.4,New Jersey,vote,1,Trump,39.7
2020.2.4,New Mexico,vote,1,Trump,41.1
2020.2.4,New York,vote,1,Trump,35.2
2020.2.4,North Carolina,vote,1,Trump,50.3
2020.2.4,North Dakota,vote,1,Trump,63.6
2020.2.4,Ohio,vote,1,Trump,51.4
2020.2.4,Oklahoma,vote,1,Trump,66.3
2020.2.4,Oregon,vote,1,Trump,39.4
2020.2.4,Pennsylvania,vote,1,Trump,47.8
2020.2.4,Rhode Island,vote,1,Trump,37.0
2020.2.4,South Carolina,vote,1,Trump,56.3
2020.2.4,South Dakota,vote,1,Trump,62.4
2020.2.4,Tennessee,vote,1,Trump,61.5
2020.2.4,Texas,vote,1,Trump,53.9
2020.2.4,Utah,vote,1,Trump,60.2
2020.2.4,Vermont,vote,1,Trump,29.6
2020.2.4,Virginia,vote,1,Trump,44.4
2020.2.4,Washington,vote,1,Trump,38.1
2020.2.4,West Virginia,vote,1,Trump,65.8
2020.2.4,Wisconsin,vote,1,Trump,48.0
2020.2.4,Wyoming,vote,1,Trump,69.6
2020.2.4,District of Columbia,vote,1,Trump,10.7
2020.2.4,Maine-1,vote,1,Trump,37.6
2020.2.4,Maine-2,vote,1,Trump,49.0
2020.2.4,Nebraska-1,vote,1,Trump,59.3
2020.2.4,Nebraska-2,vote,1,Trump,49.4
2020.2.4,Nebraska-3,vote,1,Trump,75.5
2020.2.4,US,win,2,Trump,46.6
2020.2.4,Alabama,vote,1,Democrats,34.4
2020.2.4,Alaska,vote,1,Democrats,36.3
2020.2.4,Arizona,vote,1,Democrats,45.9
2020.2.4,Arkansas,vote,1,Democrats,33.0
2020.2.4,California,vote,1,Democrats,60.5
2020.2.4,Colorado,vote,1,Democrats,51.5
2020.2.4,Connecticut,vote,1,Democrats,56.6
2020.2.4,Delaware,vote,1,Democrats,57.0
2020.2.4,Florida,vote,1,Democrats,47.9
2020.2.4,Georgia,vote,1,Democrats,45.5
2020.2.4,Hawaii,vote,1,Democrats,66.7
2020.2.4,Idaho,vote,1,Democrats,29.2
2020.2.4,Illinois,vote,1,Democrats,57.4
2020.2.4,Indiana,vote,1,Democrats,39.3
2020.2.4,Iowa,vote,1,Democrats,45.3
2020.2.4,Kansas,vote,1,Democrats,37.3
2020.2.4,Kentucky,vote,1,Democrats,33.9
2020.2.4,Louisiana,vote,1,Democrats,36.6
2020.2.4,Maine,vote,1,Democrats,50.2
2020.2.4,Maryland,vote,1,Democrats,61.6
2020.2.4,Massachusetts,vote,1,Democrats,61.3
2020.2.4,Michigan,vote,1,Democrats,49.5
2020.2.4,Minnesota,vote,1,Democrats,50.0
2020.2.4,Mississippi,vote,1,Democrats,39.3
2020.2.4,Missouri,vote,1,Democrats,39.6
2020.2.4,Montana,vote,1,Democrats,37.7
2020.2.4,Nebraska,vote,1,Democrats,34.0
2020.2.4,Nevada,vote,1,Democrats,48.8
2020.2.4,New Hampshire,vote,1,Democrats,49.8
2020.2.4,New Jersey,vote,1,Democrats,56.7
2020.2.4,New Mexico,vote,1,Democrats,53.5
2020.2.4,New York,vote,1,Democrats,59.5
2020.2.4,North Carolina,vote,1,Democrats,47.6
2020.2.4,North Dakota,vote,1,Democrats,30.2
2020.2.4,Ohio,vote,1,Democrats,44.4
2020.2.4,Oklahoma,vote,1,Democrats,31.3
2020.2.4,Oregon,vote,1,Democrats,53.8
2020.2.4,Pennsylvania,vote,1,Democrats,48.8
2020.2.4,Rhode Island,vote,1,Democrats,57.9
2020.2.4,South Carolina,vote,1,Democrats,40.5
2020.2.4,South Dakota,vote,1,Democrats,33.3
2020.2.4,Tennessee,vote,1,Democrats,35.7
2020.2.4,Texas,vote,1,Democrats,43.2
2020.2.4,Utah,vote,1,Democrats,31.5
2020.2.4,Vermont,vote,1,Democrats,63.0
2020.2.4,Virginia,vote,1,Democrats,51.9
2020.2.4,Washington,vote,1,Democrats,55.6
2020.2.4,West Virginia,vote,1,Democrats,30.9
2020.2.4,Wisconsin,vote,1,Democrats,47.7
2020.2.4,Wyoming,vote,1,Democrats,23.8
2020.2.4,District of Columbia,vote,1,Democrats,84.3
2020.2.4,Maine-1,vote,1,Democrats,57.3
2020.2.4,Maine-2,vote,1,Democrats,45.1
2020.2.4,Nebraska-1,vote,1,Democrats,35.7
2020.2.4,Nebraska-2,vote,1,Democrats,46.0
2020.2.4,Nebraska-3,vote,1,Democrats,20.0
2020.2.4,US,win,2,Democrats,49.2
2020.2.4,Alabama,vote,1,3rd Party,3.0
2020.2.4,Alaska,vote,1,3rd Party,11.4
2020.2.4,Arizona,vote,1,3rd Party,4.6
2020.2.4,Arkansas,vote,1,3rd Party,4.4
2020.2.4,California,vote,1,3rd Party,5.3
2020.2.4,Colorado,vote,1,3rd Party,5.9
2020.2.4,Connecticut,vote,1,3rd Party,4.4
2020.2.4,Delaware,vote,1,3rd Party,3.3
2020.2.4,Florida,vote,1,3rd Party,2.5
2020.2.4,Georgia,vote,1,3rd Party,2.2
2020.2.4,Hawaii,vote,1,3rd Party,5.1
2020.2.4,Idaho,vote,1,3rd Party,6.5
2020.2.4,Illinois,vote,1,3rd Party,3.4
2020.2.4,Indiana,vote,1,3rd Party,3.4
2020.2.4,Iowa,vote,1,3rd Party,4.5
2020.2.4,Kansas,vote,1,3rd Party,5.3
2020.2.4,Kentucky,vote,1,3rd Party,3.2
2020.2.4,Louisiana,vote,1,3rd Party,3.8
2020.2.4,Maine,vote,1,3rd Party,6.4
2020.2.4,Maryland,vote,1,3rd Party,3.6
2020.2.4,Massachusetts,vote,1,3rd Party,6.3
2020.2.4,Michigan,vote,1,3rd Party,3.5
2020.2.4,Minnesota,vote,1,3rd Party,5.6
2020.2.4,Mississippi,vote,1,3rd Party,2.6
2020.2.4,Missouri,vote,1,3rd Party,3.0
2020.2.4,Montana,vote,1,3rd Party,7.0
2020.2.4,Nebraska,vote,1,3rd Party,4.7
2020.2.4,Nevada,vote,1,3rd Party,5.4
2020.2.4,New Hampshire,vote,1,3rd Party,4.3
2020.2.4,New Jersey,vote,1,3rd Party,3.5
2020.2.4,New Mexico,vote,1,3rd Party,5.3
2020.2.4,New York,vote,1,3rd Party,5.2
2020.2.4,North Carolina,vote,1,3rd Party,2.0
2020.2.4,North Dakota,vote,1,3rd Party,6.1
2020.2.4,Ohio,vote,1,3rd Party,4.1
2020.2.4,Oklahoma,vote,1,3rd Party,2.2
2020.2.4,Oregon,vote,1,3rd Party,6.8
2020.2.4,Pennsylvania,vote,1,3rd Party,3.4
2020.2.4,Rhode Island,vote,1,3rd Party,5.0
2020.2.4,South Carolina,vote,1,3rd Party,3.1
2020.2.4,South Dakota,vote,1,3rd Party,4.2
2020.2.4,Tennessee,vote,1,3rd Party,2.7
2020.2.4,Texas,vote,1,3rd Party,2.8
2020.2.4,Utah,vote,1,3rd Party,8.2
2020.2.4,Vermont,vote,1,3rd Party,7.3
2020.2.4,Virginia,vote,1,3rd Party,3.5
2020.2.4,Washington,vote,1,3rd Party,6.2
2020.2.4,West Virginia,vote,1,3rd Party,3.1
2020.2.4,Wisconsin,vote,1,3rd Party,4.3
2020.2.4,Wyoming,vote,1,3rd Party,6.4
2020.2.4,District of Columbia,vote,1,3rd Party,4.8
2020.2.4,Maine-1,vote,1,3rd Party,5.0
2020.2.4,Maine-2,vote,1,3rd Party,5.8
2020.2.4,Nebraska-1,vote,1,3rd Party,4.9
2020.2.4,Nebraska-2,vote,1,3rd Party,4.5
2020.2.4,Nebraska-3,vote,1,3rd Party,4.5
2020.2.4,US,win,2,3rd Party,4.1
2020.2.4,US,win,3,Trump,254.0
2020.2.4,US,win,3,Democrats,284.0
2020.2.4,US,win,3,3rd Party,0.0
2020.2.5,Alabama,win,1,Trump,99.9
2020.2.5,Alaska,win,1,Trump,90.0
2020.2.5,Arizona,win,1,Trump,61.1
2020.2.5,Arkansas,win,1,Trump,99.9
2020.2.5,California,win,1,Trump,0.1
2020.2.5,Colorado,win,1,Trump,24.9
2020.2.5,Connecticut,win,1,Trump,6.9
2020.2.5,Delaware,win,1,Trump,8.0
2020.2.5,Florida,win,1,Trump,55.1
2020.2.5,Georgia,win,1,Trump,69.9
2020.2.5,Hawaii,win,1,Trump,0.0
2020.2.5,Idaho,win,1,Trump,100.0
2020.2.5,Illinois,win,1,Trump,5.9
2020.2.5,Indiana,win,1,Trump,94.2
2020.2.5,Iowa,win,1,Trump,66.2
2020.2.5,Kansas,win,1,Trump,96.3
2020.2.5,Kentucky,win,1,Trump,99.9
2020.2.5,Louisiana,win,1,Trump,98.4
2020.2.5,Maine,win,1,Trump,29.5
2020.2.5,Maryland,win,1,Trump,0.2
2020.2.5,Massachusetts,win,1,Trump,0.1
2020.2.5,Michigan,win,1,Trump,41.6
2020.2.5,Minnesota,win,1,Trump,33.0
2020.2.5,Mississippi,win,1,Trump,94.4
2020.2.5,Missouri,win,1,Trump,93.1
2020.2.5,Montana,win,1,Trump,92.7
2020.2.5,Nebraska,win,1,Trump,99.7
2020.2.5,Nevada,win,1,Trump,41.2
2020.2.5,New Hampshire,win,1,Trump,37.0
2020.2.5,New Jersey,win,1,Trump,9.7
2020.2.5,New Mexico,win,1,Trump,18.2
2020.2.5,New York,win,1,Trump,1.5
2020.2.5,North Carolina,win,1,Trump,57.9
2020.2.5,North Dakota,win,1,Trump,100.0
2020.2.5,Ohio,win,1,Trump,69.5
2020.2.5,Oklahoma,win,1,Trump,100.0
2020.2.5,Oregon,win,1,Trump,14.2
2020.2.5,Pennsylvania,win,1,Trump,47.1
2020.2.5,Rhode Island,win,1,Trump,4.3
2020.2.5,South Carolina,win,1,Trump,88.3
2020.2.5,South Dakota,win,1,Trump,99.8
2020.2.5,Tennessee,win,1,Trump,99.1
2020.2.5,Texas,win,1,Trump,78.9
2020.2.5,Utah,win,1,Trump,99.6
2020.2.5,Vermont,win,1,Trump,0.0
2020.2.5,Virginia,win,1,Trump,29.9
2020.2.5,Washington,win,1,Trump,9.5
2020.2.5,West Virginia,win,1,Trump,100.0
2020.2.5,Wisconsin,win,1,Trump,51.0
2020.2.5,Wyoming,win,1,Trump,100.0
2020.2.5,District of Columbia,win,1,Trump,0.0
2020.2.5,Maine-1,win,1,Trump,8.6
2020.2.5,Maine-2,win,1,Trump,59.9
2020.2.5,Nebraska-1,win,1,Trump,96.1
2020.2.5,Nebraska-2,win,1,Trump,58.4
2020.2.5,Nebraska-3,win,1,Trump,100.0
2020.2.5,US,win,1,Trump,46.9
2020.2.5,Alabama,win,1,Democrats,0.1
2020.2.5,Alaska,win,1,Democrats,10.0
2020.2.5,Arizona,win,1,Democrats,38.9
2020.2.5,Arkansas,win,1,Democrats,0.1
2020.2.5,California,win,1,Democrats,99.9
2020.2.5,Colorado,win,1,Democrats,75.1
2020.2.5,Connecticut,win,1,Democrats,93.1
2020.2.5,Delaware,win,1,Democrats,92.0
2020.2.5,Florida,win,1,Democrats,44.9
2020.2.5,Georgia,win,1,Democrats,30.1
2020.2.5,Hawaii,win,1,Democrats,100.0
2020.2.5,Idaho,win,1,Democrats,0.0
2020.2.5,Illinois,win,1,Democrats,94.1
2020.2.5,Indiana,win,1,Democrats,5.8
2020.2.5,Iowa,win,1,Democrats,33.8
2020.2.5,Kansas,win,1,Democrats,3.7
2020.2.5,Kentucky,win,1,Democrats,0.1
2020.2.5,Louisiana,win,1,Democrats,1.6
2020.2.5,Maine,win,1,Democrats,70.5
2020.2.5,Maryland,win,1,Democrats,99.8
2020.2.5,Massachusetts,win,1,Democrats,99.9
2020.2.5,Michigan,win,1,Democrats,58.4
2020.2.5,Minnesota,win,1,Democrats,67.0
2020.2.5,Mississippi,win,1,Democrats,5.6
2020.2.5,Missouri,win,1,Democrats,6.9
2020.2.5,Montana,win,1,Democrats,7.3
2020.2.5,Nebraska,win,1,Democrats,0.3
2020.2.5,Nevada,win,1,Democrats,58.8
2020.2.5,New Hampshire,win,1,Democrats,63.0
2020.2.5,New Jersey,win,1,Democrats,90.3
2020.2.5,New Mexico,win,1,Democrats,81.8
2020.2.5,New York,win,1,Democrats,98.5
2020.2.5,North Carolina,win,1,Democrats,42.1
2020.2.5,North Dakota,win,1,Democrats,0.0
2020.2.5,Ohio,win,1,Democrats,30.5
2020.2.5,Oklahoma,win,1,Democrats,0.0
2020.2.5,Oregon,win,1,Democrats,85.8
2020.2.5,Pennsylvania,win,1,Democrats,52.9
2020.2.5,Rhode Island,win,1,Democrats,95.7
2020.2.5,South Carolina,win,1,Democrats,11.7
2020.2.5,South Dakota,win,1,Democrats,0.2
2020.2.5,Tennessee,win,1,Democrats,0.9
2020.2.5,Texas,win,1,Democrats,21.1
2020.2.5,Utah,win,1,Democrats,0.4
2020.2.5,Vermont,win,1,Democrats,100.0
2020.2.5,Virginia,win,1,Democrats,70.1
2020.2.5,Washington,win,1,Democrats,90.5
2020.2.5,West Virginia,win,1,Democrats,0.0
2020.2.5,Wisconsin,win,1,Democrats,49.0
2020.2.5,Wyoming,win,1,Democrats,0.0
2020.2.5,District of Columbia,win,1,Democrats,100.0
2020.2.5,Maine-1,win,1,Democrats,91.4
2020.2.5,Maine-2,win,1,Democrats,40.1
2020.2.5,Nebraska-1,win,1,Democrats,3.9
2020.2.5,Nebraska-2,win,1,Democrats,41.6
2020.2.5,Nebraska-3,win,1,Democrats,0.0
2020.2.5,US,win,1,Democrats,53.1
2020.2.5,Alabama,win,1,3rd Party,0.0
2020.2.5,Alaska,win,1,3rd Party,0.0
2020.2.5,Arizona,win,1,3rd Party,0.0
2020.2.5,Arkansas,win,1,3rd Party,0.0
2020.2.5,California,win,1,3rd Party,0.0
2020.2.5,Colorado,win,1,3rd Party,0.0
2020.2.5,Connecticut,win,1,3rd Party,0.0
2020.2.5,Delaware,win,1,3rd Party,0.0
2020.2.5,Florida,win,1,3rd Party,0.0
2020.2.5,Georgia,win,1,3rd Party,0.0
2020.2.5,Hawaii,win,1,3rd Party,0.0
2020.2.5,Idaho,win,1,3rd Party,0.0
2020.2.5,Illinois,win,1,3rd Party,0.0
2020.2.5,Indiana,win,1,3rd Party,0.0
2020.2.5,Iowa,win,1,3rd Party,0.0
2020.2.5,Kansas,win,1,3rd Party,0.0
2020.2.5,Kentucky,win,1,3rd Party,0.0
2020.2.5,Louisiana,win,1,3rd Party,0.0
2020.2.5,Maine,win,1,3rd Party,0.0
2020.2.5,Maryland,win,1,3rd Party,0.0
2020.2.5,Massachusetts,win,1,3rd Party,0.0
2020.2.5,Michigan,win,1,3rd Party,0.0
2020.2.5,Minnesota,win,1,3rd Party,0.0
2020.2.5,Mississippi,win,1,3rd Party,0.0
2020.2.5,Missouri,win,1,3rd Party,0.0
2020.2.5,Montana,win,1,3rd Party,0.0
2020.2.5,Nebraska,win,1,3rd Party,0.0
2020.2.5,Nevada,win,1,3rd Party,0.0
2020.2.5,New Hampshire,win,1,3rd Party,0.0
2020.2.5,New Jersey,win,1,3rd Party,0.0
2020.2.5,New Mexico,win,1,3rd Party,0.0
2020.2.5,New York,win,1,3rd Party,0.0
2020.2.5,North Carolina,win,1,3rd Party,0.0
2020.2.5,North Dakota,win,1,3rd Party,0.0
2020.2.5,Ohio,win,1,3rd Party,0.0
2020.2.5,Oklahoma,win,1,3rd Party,0.0
2020.2.5,Oregon,win,1,3rd Party,0.0
2020.2.5,Pennsylvania,win,1,3rd Party,0.0
2020.2.5,Rhode Island,win,1,3rd Party,0.0
2020.2.5,South Carolina,win,1,3rd Party,0.0
2020.2.5,South Dakota,win,1,3rd Party,0.0
2020.2.5,Tennessee,win,1,3rd Party,0.0
2020.2.5,Texas,win,1,3rd Party,0.0
2020.2.5,Utah,win,1,3rd Party,0.0
2020.2.5,Vermont,win,1,3rd Party,0.0
2020.2.5,Virginia,win,1,3rd Party,0.0
2020.2.5,Washington,win,1,3rd Party,0.0
2020.2.5,West Virginia,win,1,3rd Party,0.0
2020.2.5,Wisconsin,win,1,3rd Party,0.0
2020.2.5,Wyoming,win,1,3rd Party,0.0
2020.2.5,District of Columbia,win,1,3rd Party,0.0
2020.2.5,Maine-1,win,1,3rd Party,0.0
2020.2.5,Maine-2,win,1,3rd Party,0.0
2020.2.5,Nebraska-1,win,1,3rd Party,0.0
2020.2.5,Nebraska-2,win,1,3rd Party,0.0
2020.2.5,Nebraska-3,win,1,3rd Party,0.0
2020.2.5,US,win,1,3rd Party,0.0
2020.2.5,Alabama,vote,1,Trump,62.5
2020.2.5,Alaska,vote,1,Trump,52.1
2020.2.5,Arizona,vote,1,Trump,49.5
2020.2.5,Arkansas,vote,1,Trump,62.4
2020.2.5,California,vote,1,Trump,34.1
2020.2.5,Colorado,vote,1,Trump,42.5
2020.2.5,Connecticut,vote,1,Trump,39.0
2020.2.5,Delaware,vote,1,Trump,39.6
2020.2.5,Florida,vote,1,Trump,49.5
2020.2.5,Georgia,vote,1,Trump,52.2
2020.2.5,Hawaii,vote,1,Trump,28.1
2020.2.5,Idaho,vote,1,Trump,64.1
2020.2.5,Illinois,vote,1,Trump,39.1
2020.2.5,Indiana,vote,1,Trump,57.3
2020.2.5,Iowa,vote,1,Trump,50.1
2020.2.5,Kansas,vote,1,Trump,57.4
2020.2.5,Kentucky,vote,1,Trump,62.8
2020.2.5,Louisiana,vote,1,Trump,59.5
2020.2.5,Maine,vote,1,Trump,43.3
2020.2.5,Maryland,vote,1,Trump,34.7
2020.2.5,Massachusetts,vote,1,Trump,32.3
2020.2.5,Michigan,vote,1,Trump,46.9
2020.2.5,Minnesota,vote,1,Trump,44.3
2020.2.5,Mississippi,vote,1,Trump,58.0
2020.2.5,Missouri,vote,1,Trump,57.3
2020.2.5,Montana,vote,1,Trump,55.2
2020.2.5,Nebraska,vote,1,Trump,61.2
2020.2.5,Nevada,vote,1,Trump,45.7
2020.2.5,New Hampshire,vote,1,Trump,45.7
2020.2.5,New Jersey,vote,1,Trump,39.7
2020.2.5,New Mexico,vote,1,Trump,41.1
2020.2.5,New York,vote,1,Trump,35.2
2020.2.5,North Carolina,vote,1,Trump,50.3
2020.2.5,North Dakota,vote,1,Trump,63.7
2020.2.5,Ohio,vote,1,Trump,51.4
2020.2.5,Oklahoma,vote,1,Trump,66.3
2020.2.5,Oregon,vote,1,Trump,39.4
2020.2.5,Pennsylvania,vote,1,Trump,47.8
2020.2.5,Rhode Island,vote,1,Trump,37.0
2020.2.5,South Carolina,vote,1,Trump,56.3
2020.2.5,South Dakota,vote,1,Trump,62.4
2020.2.5,Tennessee,vote,1,Trump,61.5
2020.2.5,Texas,vote,1,Trump,53.9
2020.2.5,Utah,vote,1,Trump,60.2
2020.2.5,Vermont,vote,1,Trump,29.6
2020.2.5,Virginia,vote,1,Trump,44.4
2020.2.5,Washington,vote,1,Trump,38.1
2020.2.5,West Virginia,vote,1,Trump,65.8
2020.2.5,Wisconsin,vote,1,Trump,48.0
2020.2.5,Wyoming,vote,1,Trump,69.6
2020.2.5,District of Columbia,vote,1,Trump,10.7
2020.2.5,Maine-1,vote,1,Trump,37.6
2020.2.5,Maine-2,vote,1,Trump,49.0
2020.2.5,Nebraska-1,vote,1,Trump,59.3
2020.2.5,Nebraska-2,vote,1,Trump,49.4
2020.2.5,Nebraska-3,vote,1,Trump,75.5
2020.2.5,US,win,2,Trump,46.6
2020.2.5,Alabama,vote,1,Democrats,34.4
2020.2.5,Alaska,vote,1,Democrats,36.3
2020.2.5,Arizona,vote,1,Democrats,45.9
2020.2.5,Arkansas,vote,1,Democrats,33.0
2020.2.5,California,vote,1,Democrats,60.5
2020.2.5,Colorado,vote,1,Democrats,51.5
2020.2.5,Connecticut,vote,1,Democrats,56.6
2020.2.5,Delaware,vote,1,Democrats,57.0
2020.2.5,Florida,vote,1,Democrats,47.9
2020.2.5,Georgia,vote,1,Democrats,45.5
2020.2.5,Hawaii,vote,1,Democrats,66.7
2020.2.5,Idaho,vote,1,Democrats,29.2
2020.2.5,Illinois,vote,1,Democrats,57.3
2020.2.5,Indiana,vote,1,Democrats,39.2
2020.2.5,Iowa,vote,1,Democrats,45.3
2020.2.5,Kansas,vote,1,Democrats,37.2
2020.2.5,Kentucky,vote,1,Democrats,33.9
2020.2.5,Louisiana,vote,1,Democrats,36.6
2020.2.5,Maine,vote,1,Democrats,50.2
2020.2.5,Maryland,vote,1,Democrats,61.6
2020.2.5,Massachusetts,vote,1,Democrats,61.3
2020.2.5,Michigan,vote,1,Democrats,49.5
2020.2.5,Minnesota,vote,1,Democrats,50.0
2020.2.5,Mississippi,vote,1,Democrats,39.3
2020.2.5,Missouri,vote,1,Democrats,39.6
2020.2.5,Montana,vote,1,Democrats,37.7
2020.2.5,Nebraska,vote,1,Democrats,34.0
2020.2.5,Nevada,vote,1,Democrats,48.8
2020.2.5,New Hampshire,vote,1,Democrats,49.8
2020.2.5,New Jersey,vote,1,Democrats,56.7
2020.2.5,New Mexico,vote,1,Democrats,53.5
2020.2.5,New York,vote,1,Democrats,59.5
2020.2.5,North Carolina,vote,1,Democrats,47.6
2020.2.5,North Dakota,vote,1,Democrats,30.2
2020.2.5,Ohio,vote,1,Democrats,44.4
2020.2.5,Oklahoma,vote,1,Democrats,31.3
2020.2.5,Oregon,vote,1,Democrats,53.8
2020.2.5,Pennsylvania,vote,1,Democrats,48.8
2020.2.5,Rhode Island,vote,1,Democrats,57.9
2020.2.5,South Carolina,vote,1,Democrats,40.5
2020.2.5,South Dakota,vote,1,Democrats,33.3
2020.2.5,Tennessee,vote,1,Democrats,35.7
2020.2.5,Texas,vote,1,Democrats,43.2
2020.2.5,Utah,vote,1,Democrats,31.5
2020.2.5,Vermont,vote,1,Democrats,63.0
2020.2.5,Virginia,vote,1,Democrats,51.9
2020.2.5,Washington,vote,1,Democrats,55.6
2020.2.5,West Virginia,vote,1,Democrats,30.9
2020.2.5,Wisconsin,vote,1,Democrats,47.7
2020.2.5,Wyoming,vote,1,Democrats,23.8
2020.2.5,District of Columbia,vote,1,Democrats,84.3
2020.2.5,Maine-1,vote,1,Democrats,57.3
2020.2.5,Maine-2,vote,1,Democrats,45.0
2020.2.5,Nebraska-1,vote,1,Democrats,35.7
2020.2.5,Nebraska-2,vote,1,Democrats,46.0
2020.2.5,Nebraska-3,vote,1,Democrats,20.0
2020.2.5,US,win,2,Democrats,49.2
2020.2.5,Alabama,vote,1,3rd Party,3.0
2020.2.5,Alaska,vote,1,3rd Party,11.4
2020.2.5,Arizona,vote,1,3rd Party,4.6
2020.2.5,Arkansas,vote,1,3rd Party,4.4
2020.2.5,California,vote,1,3rd Party,5.3
2020.2.5,Colorado,vote,1,3rd Party,5.9
2020.2.5,Connecticut,vote,1,3rd Party,4.4
2020.2.5,Delaware,vote,1,3rd Party,3.3
2020.2.5,Florida,vote,1,3rd Party,2.5
2020.2.5,Georgia,vote,1,3rd Party,2.2
2020.2.5,Hawaii,vote,1,3rd Party,5.1
2020.2.5,Idaho,vote,1,3rd Party,6.5
2020.2.5,Illinois,vote,1,3rd Party,3.4
2020.2.5,Indiana,vote,1,3rd Party,3.4
2020.2.5,Iowa,vote,1,3rd Party,4.5
2020.2.5,Kansas,vote,1,3rd Party,5.3
2020.2.5,Kentucky,vote,1,3rd Party,3.2
2020.2.5,Louisiana,vote,1,3rd Party,3.8
2020.2.5,Maine,vote,1,3rd Party,6.4
2020.2.5,Maryland,vote,1,3rd Party,3.6
2020.2.5,Massachusetts,vote,1,3rd Party,6.3
2020.2.5,Michigan,vote,1,3rd Party,3.5
2020.2.5,Minnesota,vote,1,3rd Party,5.6
2020.2.5,Mississippi,vote,1,3rd Party,2.6
2020.2.5,Missouri,vote,1,3rd Party,3.0
2020.2.5,Montana,vote,1,3rd Party,7.0
2020.2.5,Nebraska,vote,1,3rd Party,4.7
2020.2.5,Nevada,vote,1,3rd Party,5.4
2020.2.5,New Hampshire,vote,1,3rd Party,4.3
2020.2.5,New Jersey,vote,1,3rd Party,3.5
2020.2.5,New Mexico,vote,1,3rd Party,5.3
2020.2.5,New York,vote,1,3rd Party,5.2
2020.2.5,North Carolina,vote,1,3rd Party,2.0
2020.2.5,North Dakota,vote,1,3rd Party,6.1
2020.2.5,Ohio,vote,1,3rd Party,4.1
2020.2.5,Oklahoma,vote,1,3rd Party,2.2
2020.2.5,Oregon,vote,1,3rd Party,6.8
2020.2.5,Pennsylvania,vote,1,3rd Party,3.4
2020.2.5,Rhode Island,vote,1,3rd Party,5.0
2020.2.5,South Carolina,vote,1,3rd Party,3.1
2020.2.5,South Dakota,vote,1,3rd Party,4.2
2020.2.5,Tennessee,vote,1,3rd Party,2.7
2020.2.5,Texas,vote,1,3rd Party,2.8
2020.2.5,Utah,vote,1,3rd Party,8.2
2020.2.5,Vermont,vote,1,3rd Party,7.3
2020.2.5,Virginia,vote,1,3rd Party,3.5
2020.2.5,Washington,vote,1,3rd Party,6.2
2020.2.5,West Virginia,vote,1,3rd Party,3.1
2020.2.5,Wisconsin,vote,1,3rd Party,4.3
2020.2.5,Wyoming,vote,1,3rd Party,6.4
2020.2.5,District of Columbia,vote,1,3rd Party,4.8
2020.2.5,Maine-1,vote,1,3rd Party,5.0
2020.2.5,Maine-2,vote,1,3rd Party,5.8
2020.2.5,Nebraska-1,vote,1,3rd Party,4.9
2020.2.5,Nebraska-2,vote,1,3rd Party,4.5
2020.2.5,Nebraska-3,vote,1,3rd Party,4.5
2020.2.5,US,win,2,3rd Party,4.1
2020.2.5,US,win,3,Trump,252.9
2020.2.5,US,win,3,Democrats,285.1
2020.2.5,US,win,3,3rd Party,0.0
2020.2.6,Alabama,win,1,Trump,99.9
2020.2.6,Alaska,win,1,Trump,90.1
2020.2.6,Arizona,win,1,Trump,61.3
2020.2.6,Arkansas,win,1,Trump,99.9
2020.2.6,California,win,1,Trump,0.1
2020.2.6,Colorado,win,1,Trump,25.0
2020.2.6,Connecticut,win,1,Trump,7.0
2020.2.6,Delaware,win,1,Trump,8.1
2020.2.6,Florida,win,1,Trump,55.2
2020.2.6,Georgia,win,1,Trump,69.9
2020.2.6,Hawaii,win,1,Trump,0.0
2020.2.6,Idaho,win,1,Trump,100.0
2020.2.6,Illinois,win,1,Trump,6.0
2020.2.6,Indiana,win,1,Trump,94.2
2020.2.6,Iowa,win,1,Trump,66.2
2020.2.6,Kansas,win,1,Trump,96.3
2020.2.6,Kentucky,win,1,Trump,99.9
2020.2.6,Louisiana,win,1,Trump,98.4
2020.2.6,Maine,win,1,Trump,29.6
2020.2.6,Maryland,win,1,Trump,0.2
2020.2.6,Massachusetts,win,1,Trump,0.1
2020.2.6,Michigan,win,1,Trump,41.7
2020.2.6,Minnesota,win,1,Trump,33.1
2020.2.6,Mississippi,win,1,Trump,94.5
2020.2.6,Missouri,win,1,Trump,93.2
2020.2.6,Montana,win,1,Trump,92.7
2020.2.6,Nebraska,win,1,Trump,99.7
2020.2.6,Nevada,win,1,Trump,41.3
2020.2.6,New Hampshire,win,1,Trump,37.2
2020.2.6,New Jersey,win,1,Trump,9.9
2020.2.6,New Mexico,win,1,Trump,18.2
2020.2.6,New York,win,1,Trump,1.6
2020.2.6,North Carolina,win,1,Trump,58.0
2020.2.6,North Dakota,win,1,Trump,100.0
2020.2.6,Ohio,win,1,Trump,69.6
2020.2.6,Oklahoma,win,1,Trump,100.0
2020.2.6,Oregon,win,1,Trump,14.3
2020.2.6,Pennsylvania,win,1,Trump,47.2
2020.2.6,Rhode Island,win,1,Trump,4.3
2020.2.6,South Carolina,win,1,Trump,88.3
2020.2.6,South Dakota,win,1,Trump,99.8
2020.2.6,Tennessee,win,1,Trump,99.1
2020.2.6,Texas,win,1,Trump,78.9
