date,approve,disapprove,updated
08/23/2017,37.544848288306355,57.434630828251215,Mar. 29 2020 03:40 PM
08/24/2017,37.4978667040332,57.71101622950927,Mar. 29 2020 03:40 PM
08/25/2017,37.33687782797296,57.966908403006904,Mar. 29 2020 03:40 PM
08/26/2017,37.24927122505347,58.05117514687879,Mar. 29 2020 03:40 PM
08/27/2017,37.22925134637145,58.196348302907424,Mar. 29 2020 03:40 PM
08/28/2017,37.472563963854945,58.077731574253924,Mar. 29 2020 03:40 PM
08/29/2017,37.852549934360574,57.68259659325825,Mar. 29 2020 03:40 PM
08/30/2017,37.827815014612746,57.89394670899282,Mar. 29 2020 03:40 PM
08/31/2017,37.94278271233192,57.88814234739316,Mar. 29 2020 03:40 PM
09/01/2017,37.880038504419375,57.98624284507449,Mar. 29 2020 03:40 PM
09/02/2017,37.865262809273226,58.025364746080236,Mar. 29 2020 03:40 PM
09/03/2017,38.3151805894763,57.65326284746274,Mar. 29 2020 03:40 PM
09/04/2017,38.64229542190384,57.380533805998894,Mar. 29 2020 03:40 PM
09/05/2017,39.18931168635522,56.75263158201309,Mar. 29 2020 03:40 PM
09/06/2017,39.60107124695352,56.45974787477926,Mar. 29 2020 03:40 PM
09/07/2017,39.99833592200842,56.102900971588625,Mar. 29 2020 03:40 PM
09/08/2017,40.24359637790864,55.66582223705818,Mar. 29 2020 03:40 PM
09/09/2017,40.36189769022094,55.13776751677121,Mar. 29 2020 03:40 PM
09/10/2017,40.31488374871012,55.19207797373105,Mar. 29 2020 03:40 PM
09/11/2017,40.18677884280289,55.22728106421549,Mar. 29 2020 03:40 PM
09/12/2017,39.71218252729782,55.28955735539578,Mar. 29 2020 03:40 PM
09/13/2017,39.62449662465145,54.12447006732818,Mar. 29 2020 03:40 PM
09/14/2017,39.55948003472493,54.19920979996817,Mar. 29 2020 03:40 PM
09/15/2017,39.4562989659993,54.349480012946465,Mar. 29 2020 03:40 PM
09/16/2017,39.460195722964954,54.45486588967836,Mar. 29 2020 03:40 PM
09/17/2017,39.74668663017861,54.40117400603765,Mar. 29 2020 03:40 PM
09/18/2017,39.836385753781364,54.53474412728869,Mar. 29 2020 03:40 PM
09/19/2017,40.24990678649825,53.139391418104836,Mar. 29 2020 03:40 PM
09/20/2017,40.27257429035405,53.415804085706455,Mar. 29 2020 03:40 PM
09/21/2017,40.43234781675668,53.857539560488206,Mar. 29 2020 03:40 PM
09/22/2017,40.33655270610947,54.02534225892386,Mar. 29 2020 03:40 PM
09/23/2017,40.29401103476082,54.12738563858136,Mar. 29 2020 03:40 PM
09/24/2017,40.12076291871371,54.26113909639053,Mar. 29 2020 03:40 PM
09/25/2017,40.112227257268096,54.432777497049145,Mar. 29 2020 03:40 PM
09/26/2017,39.85123243265397,54.814458937487466,Mar. 29 2020 03:40 PM
09/27/2017,39.35939501234957,54.8536017678838,Mar. 29 2020 03:40 PM
09/28/2017,39.29245940136307,55.08536949168504,Mar. 29 2020 03:40 PM
09/29/2017,39.221872097595494,55.270872785087654,Mar. 29 2020 03:40 PM
09/30/2017,39.116225736226966,55.412967705559254,Mar. 29 2020 03:40 PM
10/01/2017,39.28621741727819,55.46913326898779,Mar. 29 2020 03:40 PM
10/02/2017,39.29889075051652,55.76475562541691,Mar. 29 2020 03:40 PM
10/03/2017,39.44369681228121,55.89685589626583,Mar. 29 2020 03:40 PM
10/04/2017,39.46753112588699,56.04910374123131,Mar. 29 2020 03:40 PM
10/05/2017,39.20469202084544,57.0370209153924,Mar. 29 2020 03:40 PM
10/06/2017,39.18743776449538,57.15955781757337,Mar. 29 2020 03:40 PM
10/07/2017,38.966680827984085,57.42355243900866,Mar. 29 2020 03:40 PM
10/08/2017,38.598556386818984,57.731655968471216,Mar. 29 2020 03:40 PM
10/09/2017,38.6189450503241,57.576328952280164,Mar. 29 2020 03:40 PM
10/10/2017,38.57338322515866,57.223430896073076,Mar. 29 2020 03:40 PM
10/11/2017,38.56916696560182,57.11000711308025,Mar. 29 2020 03:40 PM
10/12/2017,38.585359735004644,57.00179208747911,Mar. 29 2020 03:40 PM
10/13/2017,38.52046338658322,56.98431403792779,Mar. 29 2020 03:40 PM
10/14/2017,38.62720939321409,56.89785121596583,Mar. 29 2020 03:40 PM
10/15/2017,38.92023242060175,56.41588043169238,Mar. 29 2020 03:40 PM
10/16/2017,39.13885407486572,56.071262080644225,Mar. 29 2020 03:40 PM
10/17/2017,38.83107256560362,55.78639716949505,Mar. 29 2020 03:40 PM
10/18/2017,38.68603629374577,56.13231259782967,Mar. 29 2020 03:40 PM
10/19/2017,38.631203682826865,56.30643327355517,Mar. 29 2020 03:40 PM
10/20/2017,38.37675340799413,56.63465493433733,Mar. 29 2020 03:40 PM
10/21/2017,38.18295603088153,56.880329426330356,Mar. 29 2020 03:40 PM
10/22/2017,38.01831968458678,57.16705010110364,Mar. 29 2020 03:40 PM
10/23/2017,38.09244694188663,57.17613014227699,Mar. 29 2020 03:40 PM
10/24/2017,38.021530634456724,57.28795723825916,Mar. 29 2020 03:40 PM
10/25/2017,38.06221434253378,57.380857638388726,Mar. 29 2020 03:40 PM
10/26/2017,38.02375710641283,57.514695901351004,Mar. 29 2020 03:40 PM
10/27/2017,37.93324126098005,57.629124956260505,Mar. 29 2020 03:40 PM
10/28/2017,37.84586447870901,57.742989686022725,Mar. 29 2020 03:40 PM
10/29/2017,37.8170670290082,57.81315660974505,Mar. 29 2020 03:40 PM
10/30/2017,38.30575986228987,57.22584858074438,Mar. 29 2020 03:40 PM
10/31/2017,38.47460849917661,57.11401614441052,Mar. 29 2020 03:40 PM
11/01/2017,38.30816968227773,57.49910271981646,Mar. 29 2020 03:40 PM
11/02/2017,38.367631070587734,57.48532810209248,Mar. 29 2020 03:40 PM
11/03/2017,38.251284329497295,57.60725384288526,Mar. 29 2020 03:40 PM
11/04/2017,38.072149935985934,57.780443504005454,Mar. 29 2020 03:40 PM
11/05/2017,37.99772243512465,57.78118838849841,Mar. 29 2020 03:40 PM
11/06/2017,38.30429794969298,57.450432704258596,Mar. 29 2020 03:40 PM
11/07/2017,38.28340135232622,57.32947633476995,Mar. 29 2020 03:40 PM
11/08/2017,38.29061557640758,57.226134561423585,Mar. 29 2020 03:40 PM
11/09/2017,38.50408659445255,56.57501287422566,Mar. 29 2020 03:40 PM
11/10/2017,38.3937305258653,56.6853001696735,Mar. 29 2020 03:40 PM
11/11/2017,38.46918929242292,56.68665493389279,Mar. 29 2020 03:40 PM
11/12/2017,38.675520027151734,56.598662703803626,Mar. 29 2020 03:40 PM
11/13/2017,38.65282528088017,56.48837753389076,Mar. 29 2020 03:40 PM
11/14/2017,38.71826687540346,56.5171263027471,Mar. 29 2020 03:40 PM
11/15/2017,39.129738972267496,56.07329333185434,Mar. 29 2020 03:40 PM
11/16/2017,39.18088506741211,56.08279576199541,Mar. 29 2020 03:40 PM
11/17/2017,39.19394271560623,56.12251393427867,Mar. 29 2020 03:40 PM
11/18/2017,39.18936568690501,56.206764621494685,Mar. 29 2020 03:40 PM
11/19/2017,39.484043593843964,55.91655487321311,Mar. 29 2020 03:40 PM
11/20/2017,39.21282199393837,56.181771973593456,Mar. 29 2020 03:40 PM
11/21/2017,39.12065896217274,56.038019431469664,Mar. 29 2020 03:40 PM
11/22/2017,38.978431458345305,56.29015883988231,Mar. 29 2020 03:40 PM
11/23/2017,38.82227234402185,56.519652823340245,Mar. 29 2020 03:40 PM
11/24/2017,38.64734177609475,56.69245472592156,Mar. 29 2020 03:40 PM
11/25/2017,38.82080791903551,56.5004529727167,Mar. 29 2020 03:40 PM
11/26/2017,38.89168971309286,56.54807235267184,Mar. 29 2020 03:40 PM
11/27/2017,38.96595975218965,56.580513271921134,Mar. 29 2020 03:40 PM
11/28/2017,39.21543440417614,56.31371231786894,Mar. 29 2020 03:40 PM
11/29/2017,39.11800503648053,56.33149422102201,Mar. 29 2020 03:40 PM
11/30/2017,39.11108764822873,56.35682253820087,Mar. 29 2020 03:40 PM
12/01/2017,38.880534674726356,56.649293668841636,Mar. 29 2020 03:40 PM
12/02/2017,38.634802316709326,56.89698513846568,Mar. 29 2020 03:40 PM
12/03/2017,38.87778842265256,56.77030642493653,Mar. 29 2020 03:40 PM
12/04/2017,38.360976838592975,57.12113682672515,Mar. 29 2020 03:40 PM
12/05/2017,38.2386560073718,56.80326758180088,Mar. 29 2020 03:40 PM
