DATE,RPI,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.6499300292475749,ag2
1986-12-01,6973.004,1987-01-01,6949.278666666666,6931.946166666666,6908.501222222221,6875.955249999999,6842.915666666666,6809.180833333332,6779.687095238094,6754.717083333332,6856.522748015872,0.9739659152111908,6925.916,6866.522,6831.861,6740.49,6659.992,6622.233,6599.497,6575.394,0.003373224085690074,0.009527991997501095,0.011218059357797516,0.020097240705052588,0.02746604900826699,0.02823033157144006,0.027303610447598325,0.027271838513909907,0.01931104321090707,0.4121216051310876,1987-01-01,0.4631983605929152,,
1986-11-01,6944.51,1986-12-01,6933.582666666666,6914.199166666665,6892.818666666665,6856.579083333333,6822.048199999999,6789.693555555556,6761.901047619047,6738.149999999999,6838.621548313491,0.9738893859711115,6917.138,6863.293,6767.923,6700.594,6630.286,6599.63,6572.359,6531.463,0.0023773801631059577,0.007417163549139794,0.018454061410962508,0.023279291855816453,0.02892216112547774,0.02879912291379294,0.028839271807740152,0.03164482444438543,0.021216659658802622,0.4814301492534846,1986-12-01,0.5261991707732689,,
1986-10-01,6930.322,1986-11-01,6924.458666666666,6900.663,6873.197888888888,6836.25275,6801.099933333332,6770.533555555555,6744.179571428571,6720.9397083333315,6821.415634275793,0.9738520399177403,6900.787,6855.019,6735.168,6691.188,6631.242,6586.311,6567.925,6497.46,0.0034302850771463778,0.006658478991816041,0.020493904367179683,0.021679969237151875,0.025614799359355622,0.027970521822543004,0.02683565531405585,0.034394934071672933,0.020884818530115173,0.4663456282000799,1986-11-01,0.5124825747198671,,
1986-09-01,6925.916,1986-10-01,6914.613666666667,6888.1125,6851.514111111112,6816.324916666666,6781.161266666666,6751.421833333334,6726.922571428572,6702.903791666667,6804.12183219246,0.9738037619433837,6866.522,6831.861,6740.49,6659.992,6622.233,6599.497,6575.394,6516.671,0.007003788332239802,0.008233700890577289,0.016471222583389622,0.023473439107233984,0.0239991958402348,0.02302066859539953,0.023044789624556694,0.02857790299167573,0.01922808849566343,0.40256526287540645,1986-10-01,0.4544960355179498,,
1986-08-01,6917.138,1986-09-01,6894.815666666666,6872.436666666666,6830.911222222221,6794.164583333332,6760.915733333333,6733.287444444445,6710.231047619049,6685.8519166666665,6785.326785119048,0.9736509266899268,6863.293,6767.923,6700.594,6630.286,6599.63,6572.359,6531.463,6467.299,0.0045929361702417015,0.015442502325553331,0.01944860742528509,0.024716668833490996,0.0244386023660923,0.024485644263261497,0.027370291712446093,0.03379353833287535,0.021786098928655795,0.4951170172207115,1986-09-01,0.538620099899731,,
1986-07-01,6900.787,1986-08-01,6876.867333333333,6847.5675,6806.850777777777,6770.260249999999,6739.748533333333,6714.133055555556,6691.8655714285715,6667.108625,6764.300205803571,0.9733403410579016,6855.019,6735.168,6691.188,6631.242,6586.311,6567.925,6497.46,6425.319,0.003187202447335613,0.016688447860543354,0.017285835905040514,0.02096413462214164,0.023296430024839943,0.022260920390466676,0.029920241360250177,0.03763075809932537,0.02140424633874291,0.4782335063697221,1986-08-01,0.5232432186141021,,
1986-06-01,6866.522,1986-07-01,6861.611333333333,6819.964333333333,6783.562,6747.798166666667,6718.783466666669,6695.640722222223,6672.659523809524,6647.297458333333,6743.414625545636,0.973025755479074,6831.861,6740.49,6659.992,6622.233,6599.497,6575.394,6516.671,6410.838,0.004354645583880101,0.011790586935569003,0.01855407634123285,0.0189611520263131,0.018075084611246517,0.018287379010630156,0.023936841956502697,0.03688432905859318,0.01885551194049595,0.3828165749811314,1986-07-01,0.43647195502639896,,
1986-05-01,6863.293,1986-06-01,6850.057666666667,6798.958999999999,6760.6142222222215,6727.440749999999,6700.9818,6679.466944444444,6655.999952380953,6628.310624999999,6725.228870089285,0.9728836083703852,6767.923,6700.594,6630.286,6599.63,6572.359,6531.463,6467.299,6362.997,0.012135874871310959,0.014680041799279175,0.01965650082397974,0.019366350840880342,0.019570263888506245,0.022660152012565105,0.029177706548120463,0.041696330361306044,0.02236790264324351,0.5084535900599967,1986-06-01,0.5506745008154866,,
1986-04-01,6855.019,1986-05-01,6818.267666666667,6771.842499999999,6734.724555555555,6705.468833333332,6681.5862,6661.031944444444,6637.143095238095,6607.464958333333,6702.191219196428,0.9723991664759891,6735.168,6691.188,6631.242,6586.311,6567.925,6497.46,6425.319,6348.649,0.01233817280677596,0.01205383857096809,0.01560530524380721,0.018091741087436164,0.01730549602804521,0.025174752048407134,0.032967093966555616,0.040767092074760036,0.021787936478344427,0.4842780168655204,1986-05-01,0.5286526668301085,,
1986-03-01,6831.861,1986-04-01,6778.3173333333325,6744.537333333333,6709.860444444444,6683.076499999999,6662.446599999999,6641.167555555556,6616.68119047619,6586.366208333333,6677.806645684524,0.9717979633407647,6740.49,6659.992,6622.233,6599.497,6575.394,6516.671,6410.838,6307.802,0.00561195600517661,0.01269450974315478,0.01323231067895736,0.01266452579643551,0.013239145821527742,0.01910431807214996,0.032108624562996235,0.04416185040895915,0.01910215513616967,0.3850595800777589,1986-04-01,0.43839943310166857,,
1986-02-01,6767.923,1986-03-01,6747.860333333333,6715.892499999999,6686.568444444444,6663.712833333334,6645.348800000001,6623.657000000001,6596.632476190476,6564.530416666667,6655.525350496032,0.971319890918931,6700.594,6630.286,6599.63,6572.359,6531.463,6467.299,6362.997,6269.564,0.007054051227896041,0.01291143398640715,0.01317323008175375,0.013899702273313608,0.01743649164054073,0.024176708081689258,0.03671783535187512,0.04704735714742947,0.02155210122386314,0.46985963536833675,1986-03-01,0.5154469313274816,,
1986-01-01,6735.168,1986-02-01,6725.417333333334,6692.953,6667.869222222222,6647.415833333333,6629.5848,6606.955666666667,6577.350285714286,6543.765458333334,6636.413949950397,0.9710504424641648,6691.188,6631.242,6586.311,6567.925,6497.46,6425.319,6348.649,6233.483,0.005115583859448325,0.009306099822627534,0.012382989843969128,0.01210288383824909,0.020334838536905098,0.028268894768752606,0.03602361474296112,0.04977673931786364,0.021663955591347067,0.4711425156900996,1986-02-01,0.5165886908513783,,
1985-12-01,6740.49,1986-01-01,6710.757333333332,6675.631999999999,6651.329555555555,6633.478916666666,6613.7375999999995,6589.7418333333335,6558.944619047619,6522.861916666668,6619.560471825397,0.9709331248628168,6659.992,6622.233,6599.497,6575.394,6516.671,6410.838,6307.802,6211.241,0.0076224315784960694,0.008063594258915119,0.007854016079642756,0.008833678509100107,0.014895120530098671,0.027906466102143535,0.03981460087802691,0.050170475862499675,0.020645047974865355,0.4323312092918422,1986-01-01,0.4812950197982944,,
1985-11-01,6700.594,1985-12-01,6683.924666666666,6655.9225,6635.663666666666,6619.720916666666,6598.816333333334,6571.427833333334,6538.3404285714305,6500.809875000003,6600.578277529763,0.9706527328715091,6630.286,6599.63,6572.359,6531.463,6467.299,6362.997,6269.564,6155.976,0.008089947653338925,0.00852964484372598,0.009631955081374377,0.013512733160498058,0.020335743458487654,0.0327567077798927,0.04287003507284237,0.056016117509230634,0.023967860569923838,0.5480465846985312,1985-12-01,0.5864653254415292,,
1985-10-01,6691.188,1985-11-01,6660.488666666667,6639.095166666666,6621.415333333333,6605.626666666667,6583.263333333334,6552.672444444445,6517.815190476193,6478.117458333335,6582.31178249008,0.9704111819018859,6631.242,6586.311,6567.925,6497.46,6425.319,6348.649,6233.483,6106.583,0.0044104357323511145,0.008014223237661655,0.008144175418162147,0.01664753098390248,0.02458155514665239,0.032136513523498556,0.04561369469944698,0.06084162916205926,0.025048719737966824,0.5835216444259949,1985-11-01,0.6186934205601667,,
1985-09-01,6659.992,1985-10-01,6640.506666666667,6621.6156666666675,6607.719444444445,6589.482666666668,6565.538733333335,6533.642500000002,6496.019714285715,6453.7589166666685,6563.53553859127,0.9701200960866682,6622.233,6599.497,6575.394,6516.671,6410.838,6307.802,6211.241,6048.055,0.0027594418176870583,0.003351568561462681,0.004916122812480106,0.011173138350342837,0.024131125031288336,0.03580335907817056,0.0458489236346995,0.06708006403160494,0.024382967914717002,0.5580674461125541,1985-10-01,0.5955267779283827,,
1985-08-01,6630.286,1985-09-01,6627.920333333333,6611.533166666667,6598.319666666667,6577.539250000002,6548.928466666668,6514.0763888888905,6474.65061904762,6428.261541666668,6547.653679117064,0.9700303536230042,6599.63,6572.359,6531.463,6467.299,6362.997,6269.564,6155.976,6006.539,0.004286654453860672,0.005960442310997793,0.010236093608226415,0.017045794542667858,0.029220737754028114,0.03899990316533808,0.051766709137206046,0.0702105724555635,0.02846586342848606,0.6924632593585447,1985-09-01,0.7176966315644046,,
1985-07-01,6631.242,1985-08-01,6617.701666666667,6601.8786666666665,6587.339333333333,6563.957000000001,6531.109200000002,6494.036277777779,6452.06442857143,6402.272083333334,6531.294832043652,0.9699011957831497,6586.311,6567.925,6497.46,6425.319,6348.649,6233.483,6106.583,6014.919,0.0047660468305652515,0.005169618512188556,0.01383299525250381,0.021576827547395094,0.02874000436943369,0.04179898746459698,0.05657524487449539,0.06439871980542611,0.02960730558207561,0.7256518059922926,1985-08-01,0.7478562959732795,,
1985-06-01,6622.233,1985-07-01,6602.724666666666,6591.325833333333,6572.474666666667,6546.79675,6512.269666666668,6471.9385555555555,6427.080666666666,6376.591958333332,6512.650345486111,0.9695947313664945,6599.497,6575.394,6516.671,6410.838,6307.802,6211.241,6048.055,5997.726,0.0004890776776875772,0.0024229473295946935,0.008563216812183194,0.02120764087315896,0.03241504198557088,0.04197189507790067,0.0626690178357614,0.06316826716214319,0.02911338809425007,0.7098600647378754,1985-07-01,0.7334723071586591,,
1985-05-01,6599.63,1985-06-01,6595.146,6583.519333333334,6560.745555555555,6529.1804999999995,6491.3076,6449.105666666666,6399.7388571428555,6350.570833333331,6494.914293253967,0.9693481973673248,6572.359,6531.463,6467.299,6362.997,6269.564,6155.976,6006.539,5989.507,0.0034670960609424206,0.007970087763389921,0.014449085399570238,0.026117174029784973,0.03536826484265898,0.04761709055829111,0.06546196689022676,0.06028273000320916,0.032591686943509196,0.8037395684563069,1985-06-01,0.8187948983573086,,
1985-04-01,6586.311,1985-05-01,6586.055666666667,6572.158166666668,6546.042111111112,6509.4610833333345,6469.3032,6424.4582222222225,6371.496428571428,6325.149041666667,6475.515490029763,0.968965789389386,6567.925,6497.46,6425.319,6348.649,6233.483,6106.583,6014.919,5959.171,0.002760486251999872,0.01149651812657071,0.01878865642485783,0.0253301266668442,0.03783120929342387,0.05205451595797883,0.059282166322011554,0.06141425404081646,0.033619741635562916,0.8272196869907299,1985-05-01,0.8401056962996987,,
1985-03-01,6599.497,1985-04-01,6579.927,6557.349666666666,6528.154111111111,6489.6559166666675,6445.781333333333,6397.806666666666,6344.287285714286,6299.018208333334,6455.2475235615075,0.9685034622557335,6575.394,6516.671,6410.838,6307.802,6211.241,6048.055,5997.726,5954.811,0.0006893883469187845,0.006242246488531666,0.01829965304241221,0.02882999762304972,0.03776062357479493,0.057828784074659634,0.0577821137068093,0.057803212953918104,0.033154502476386793,0.8163080233964102,1985-04-01,0.8301439723836215,,
1985-02-01,6572.359,1985-03-01,6571.892666666667,6543.545333333333,6507.192,6465.348000000001,6419.897599999999,6367.1709999999985,6315.631523809523,6272.156291666666,6432.854301934524,0.9678575329492777,6531.463,6467.299,6362.997,6269.564,6155.976,6006.539,5989.507,5926.834,0.006189986327208352,0.011789517282768669,0.022661491118100452,0.031227689836167416,0.042872421854796006,0.06003989984914759,0.054449310070014745,0.05826420845710656,0.035936815599413724,0.8735897962482644,1985-03-01,0.8821595904938111,,
1985-01-01,6567.925,1985-02-01,6558.260666666666,6526.035333333333,6483.929555555556,6440.115083333334,6392.138733333332,6335.736555555555,6287.876666666665,6245.259416666665,6408.669001388888,0.9670423168436513,6497.46,6425.319,6348.649,6233.483,6106.583,6014.919,5959.171,5923.289,0.009357605382205758,0.015674915647508447,0.021308558018494406,0.033148736161361825,0.04676195072323308,0.05333697021615014,0.05515962986574219,0.05435669552281941,0.036138132692189406,0.8774576051947884,1985-02-01,0.8856016698901396,,
1984-12-01,6575.394,1985-01-01,6534.772333333333,6502.267666666667,6459.565555555556,6412.244916666667,6361.3826,6305.013999999999,6258.88838095238,6218.399583333332,6381.566879563492,0.9659505448214412,6516.671,6410.838,6307.802,6211.241,6048.055,5997.726,5954.811,5931.099,0.0027776963626571227,0.014261734061392195,0.024059657477447205,0.03236131341010062,0.05180634104683235,0.05123408438464838,0.05106415316160007,0.0484396877093658,0.03450058345175547,0.8463697015100702,1985-01-01,0.8572406872656494,,
1984-11-01,6531.463,1984-12-01,6515.197999999999,6474.841666666666,6429.83311111111,6381.898833333332,6326.226666666665,6272.921333333331,6229.3368095238075,6191.55395833333,6352.726297371029,0.9646590432927724,6467.299,6362.997,6269.564,6155.976,6006.539,5989.507,5926.834,5901.59,0.007406337638015348,0.01757735649830816,0.025563039329546733,0.03669975863020447,0.0532232732804474,0.047318474347443074,0.051039527937480234,0.04913319263678595,0.03599512003727892,0.875663976453483,1984-12-01,0.8837544370752366,,
1984-10-01,6497.46,1984-11-01,6493.81,6446.764,6400.733222222222,6350.60825,6291.231733333334,6242.812666666667,6200.544952380953,6165.309249999999,6323.976759325396,0.9633131109536422,6425.319,6348.649,6233.483,6106.583,6014.919,5959.171,5923.289,5879.71,0.010659548576498645,0.015454469131936488,0.026830942223187604,0.03996101420385201,0.0459378976397411,0.047597504194235585,0.046807770544532445,0.04857369666191014,0.03522785539698675,0.8620285908939678,1984-11-01,0.8712362745357564,,
1984-09-01,6516.671,1984-10-01,6469.763,6421.962166666667,6371.402444444444,6318.035166666666,6259.062333333332,6212.907722222221,6173.203476190475,6139.569666666665,6295.738247023808,0.9619502744336156,6410.838,6307.802,6211.241,6048.055,5997.726,5954.811,5931.099,5884.253,0.009191466076665877,0.018098248275178586,0.025785739829519372,0.04463917187701916,0.04357256955941846,0.043342554822012325,0.04081949672235696,0.04338981798822483,0.03360488314379945,0.8286727519892498,1984-10-01,0.840788890393283,,
1984-08-01,6467.299,1984-09-01,6434.485333333333,6387.1506666666655,6337.4657777777775,6278.983833333335,6224.466,6181.693277777778,6145.3190952380955,6113.218916666668,6262.847862599207,0.9600859095525305,6362.997,6269.564,6155.976,6006.539,5989.507,5926.834,5901.59,5887.554,0.011235009749860358,0.018755158519263126,0.029481885208418213,0.045358039518820226,0.03922843733215453,0.043000913772475835,0.04129888644214441,0.03832914596905046,0.033335934564023395,0.8229051608758319,1984-09-01,0.835376138028259,,
1984-07-01,6425.319,1984-08-01,6399.718,6354.194833333334,6302.874333333334,6240.587166666668,6192.613200000001,6151.667444444445,6118.380571428572,6089.0628750000005,6231.137303025795,0.9582337581573086,6348.649,6233.483,6106.583,6014.919,5959.171,5923.289,5879.71,5876.687,0.008044073628893145,0.01936506979057029,0.03214421769643261,0.037518072424028936,0.03917360317399865,0.03855601920562135,0.0405922352341479,0.03613870791485074,0.03144149988356795,0.7768396379348641,1984-08-01,0.7933300125005409,,
1984-06-01,6410.838,1984-07-01,6374.1613333333335,6322.222166666666,6267.459222222223,6206.387166666666,6161.536666666666,6123.776888888889,6092.399190476191,6066.203208333333,6201.768230406747,0.9565226262421698,6307.802,6211.241,6048.055,5997.726,5954.811,5931.099,5884.253,5876.773,0.010520199164991917,0.01786779271109684,0.03627682324684911,0.0347900465387494,0.03471573936883399,0.03248603486282864,0.035373426410487685,0.03223371199352654,0.029282971787170514,0.716330018042207,1984-07-01,0.738165709696749,,
1984-05-01,6362.997,1984-06-01,6339.816,6288.956000000001,6227.150000000001,6171.961166666667,6131.134866666666,6097.124722222223,6067.323714285715,6043.9505,6170.927121230159,0.9545778999967881,6269.564,6155.976,6006.539,5989.507,5926.834,5901.59,5887.554,5897.009,0.011205244894222144,0.021601773626148235,0.036728472086837494,0.03046230126564131,0.034470489078429756,0.03313254940147026,0.030533854005536876,0.02491797112739702,0.027881581935710387,0.6729790599382208,1984-06-01,0.6985789544889996,,
1984-04-01,6348.649,1984-05-01,6308.671666666666,6254.4525,6187.543555555556,6140.8369999999995,6102.057333333333,6071.491,6044.683571428572,6024.534333333333,6141.783870039682,0.9527213426067308,6233.483,6106.583,6014.919,5959.171,5923.289,5879.71,5876.687,5897.586,0.012062063322650696,0.02421476953641677,0.028699398205621174,0.030485112778270596,0.030180586044904034,0.03261742500905651,0.0285869523812603,0.021525473869025813,0.026046472643400737,0.6127666522111597,1984-05-01,0.6436716240653024,,
1984-03-01,6307.802,1984-04-01,6270.283,6214.108166666668,6150.462444444445,6108.3805,6073.700000000001,6045.4388333333345,6022.209190476192,6005.740041666668,6111.290272073413,0.9506314820674036,6211.241,6048.055,5997.726,5954.811,5931.099,5884.253,5876.773,5857.186,0.009505668834939751,0.027455631052738072,0.025465725584070675,0.02578914763205753,0.024042930323705747,0.02739274353657728,0.024747627733143984,0.025362698344677526,0.02372027163023882,0.5321693682843077,1984-04-01,0.5702113786282255,,
1984-02-01,6269.564,1984-03-01,6238.0960000000005,6170.817,6116.009555555556,6078.964583333333,6048.586466666667,6021.908333333334,6001.684000000001,5986.9643750000005,6082.878789236112,0.9486850277305734,6155.976,6006.539,5989.507,5926.834,5901.59,5887.554,5897.009,5861.377,0.013339883066470826,0.027349859877709992,0.02112069583616094,0.025668102621624556,0.0249079428877077,0.022820059626346367,0.017750524036846738,0.02142625785715535,0.02179791572625281,0.46397843972703806,1984-03-01,0.5080426750000867,,
1984-01-01,6233.483,1984-02-01,6200.233333333334,6126.9795,6084.892111111111,6050.40375,6024.054866666667,6000.685555555556,5983.9432857142865,5969.956583333334,6055.143623214287,0.9467377695766728,6106.583,6014.919,5959.171,5923.289,5879.71,5876.687,5897.586,5836.665,0.01533596339120158,0.018630425447125898,0.021097080636066856,0.021460163432849733,0.02454965749444571,0.02110007825081639,0.014642819233884108,0.022836942557664885,0.019956641305506895,0.3996579149200159,1984-02-01,0.44939244716153015,,
1983-12-01,6211.241,1984-01-01,6157.933333333333,6090.552166666667,6054.4130000000005,6024.554250000001,6000.470000000001,5980.863555555557,5967.9481904761915,5953.4225000000015,6028.76962450397,0.9448794458430475,6048.055,5997.726,5954.811,5931.099,5884.253,5876.773,5857.186,5849.794,0.018167548630647845,0.015476893520422141,0.016726307518408312,0.015756818424376373,0.019750510387639864,0.017712196056501872,0.018910478594361235,0.017714897310914024,0.01752695630540896,0.3189225845378768,1984-01-01,0.37582775374743776,,
1983-11-01,6155.976,1983-12-01,6103.5380000000005,6054.966333333334,6025.920777777778,6001.209083333334,5978.670800000001,5962.282000000001,5951.088428571429,5938.362208333335,6002.004703918651,0.9429052886616249,6006.539,5989.507,5926.834,5901.59,5887.554,5897.009,5861.377,5853.283,0.01614890039005834,0.01092900189169721,0.016718331874619574,0.01688004136738308,0.01547617227799547,0.01106883167381989,0.015305520967415776,0.01453529725682734,0.014632762212477085,0.23281237396791693,1983-12-01,0.29736627530370857,,
1983-10-01,6106.583,1983-11-01,6053.725666666666,6027.2215,6000.460555555556,5980.010249999999,5960.776,5947.894944444445,5937.059904761905,5925.75,5979.112352678571,0.9413538601663375,6014.919,5959.171,5923.289,5879.71,5876.687,5897.586,5836.665,5845.921,0.006451735537364112,0.011419457505079,0.013028497437075348,0.017058706977044702,0.014308912487597247,0.008530429983461874,0.01720073102737696,0.013655504410682306,0.012706746920710194,0.18288877327087041,1983-11-01,0.25184014480682193,,
1983-09-01,6048.055,1983-10-01,6023.170999999999,6002.652833333334,5980.094555555555,5961.104166666668,5945.449600000002,5936.2840000000015,5924.206666666667,5914.889083333334,5960.981488194445,0.9403737936262002,5997.726,5954.811,5931.099,5884.253,5876.773,5857.186,5849.794,5867.422,0.004242441218555104,0.00803414807511671,0.008260788692880494,0.013060479667795999,0.011686107324547335,0.013504437113658563,0.012720561897849203,0.008089938534050267,0.00994986281555671,0.12407850147318628,1983-10-01,0.19828716439618754,,
1983-08-01,6006.539,1983-09-01,6006.394666666666,5987.112166666667,5967.099444444445,5947.454000000001,5934.030800000001,5925.680166666668,5914.765666666667,5907.362708333333,5948.737452430556,0.9401398048165023,5989.507,5926.834,5901.59,5887.554,5897.009,5861.377,5853.283,5875.57,0.002819542020180643,0.010170382141066803,0.011100304230630131,0.010174004348834975,0.006278064015164508,0.01097065871495162,0.010503962761866603,0.0054109998405829085,0.008428489759159774,0.0970015730392294,1983-09-01,0.17365050320079967,,
1983-07-01,6014.919,1983-08-01,6000.717333333334,5973.828000000001,5955.438444444446,5937.538583333334,5926.728800000001,5917.615611111111,5907.467761904762,5901.905666666667,5940.155025099207,0.9403820481927123,5959.171,5923.289,5879.71,5876.687,5897.586,5836.665,5845.921,5852.929,0.006971831037124732,0.008532252942579976,0.0128796223698866,0.010354742958631924,0.00494147944599721,0.013869326252425207,0.01052815491430037,0.008367890105392739,0.009555662503292345,0.11341468232250788,1983-08-01,0.18859353376525376,,
1983-06-01,5997.726,1983-07-01,5982.134666666668,5958.556333333334,5940.415222222222,5926.01925,5918.9066,5907.712611111111,5899.420238095238,5895.156083333334,5928.540125595239,0.9402481726541118,5954.811,5931.099,5884.253,5876.773,5857.186,5849.794,5867.422,5766.265,0.004588502752928436,0.004629383750521354,0.009544494810509008,0.008379811505395907,0.010537585796319249,0.009900965933349326,0.005453542986210813,0.02235261184377313,0.009423362422375903,0.10935372265615272,1983-07-01,0.18488958174687625,,
1983-05-01,5989.507,1983-06-01,5967.829666666667,5947.4518333333335,5927.807111111111,5915.939833333333,5909.537266666666,5899.4941666666655,5893.215285714285,5885.511875,5918.3483798115085,0.9403027141338789,5926.834,5901.59,5887.554,5897.009,5861.377,5853.283,5875.57,5734.39,0.006916958812524188,0.007771097845382879,0.006836983764583859,0.003210243249303746,0.008216544792574387,0.007894914130525565,0.0030031615169736625,0.02635360953824195,0.00877543920626378,0.09710086892026466,1983-06-01,0.17375558212150233,,
1983-04-01,5959.171,1983-05-01,5946.938666666666,5932.798999999999,5916.478999999998,5908.231666666666,5900.995266666665,5891.926166666664,5887.789714285713,5874.8820000000005,5907.505185119046,0.9402828560473677,5923.289,5879.71,5876.687,5897.586,5836.665,5845.921,5852.929,5716.92,0.003992657907906594,0.009029186813635182,0.0067711620509989245,0.0018050888391734077,0.011021750720088486,0.007869618263172562,0.0059561143293747065,0.027630612287735445,0.009259523901510663,0.10283443503246666,1983-05-01,0.17896610967018492,,
1983-03-01,5954.811,1983-04-01,5934.978,5919.555500000001,5907.314111111111,5903.099583333333,5892.8282,5885.634499999999,5882.730571428571,5864.788208333334,5898.866084275793,0.9405523219393589,5931.099,5884.253,5876.773,5857.186,5849.794,5867.422,5766.265,5726.877,0.0006540103275969322,0.005999487105670331,0.005196918633935788,0.00783884673174673,0.007356532554821493,0.0031040037686056454,0.020197748703635776,0.024081398698336587,0.00930361831554366,0.10161898658561569,1983-04-01,0.17788565343595597,,
1983-02-01,5926.834,1983-03-01,5927.0740000000005,5907.795833333334,5898.643222222222,5894.964166666666,5885.827066666665,5880.779555555554,5873.75219047619,5855.290958333334,5890.515874156745,0.9408686117071627,5901.59,5887.554,5897.009,5861.377,5853.283,5875.57,5734.39,5708.169,0.004318158326823918,0.0034380717923492288,0.00027712730677897923,0.0057302518958710635,0.005559968084007716,0.0008866468369119751,0.024302879726734616,0.025773931769247582,0.008785879467340635,0.09169471808596652,1983-03-01,0.16889234477880255,,
1983-01-01,5923.289,1983-02-01,5918.659333333333,5901.249166666666,5895.329333333332,5889.509416666667,5880.923666666666,5877.931555555555,5864.58819047619,5846.179916666665,5884.296322420635,0.9414624507101836,5879.71,5876.687,5897.586,5836.665,5845.921,5852.929,5716.92,5723.536,0.006624362992959432,0.004179594160224287,-0.00038264243483143723,0.009053871802933156,0.005987536722898756,0.004271802298567939,0.0258300256914894,0.021427997773870056,0.009624068626013949,0.10272304912869305,1983-02-01,0.17897208563610129,,
1982-12-01,5931.099,1983-01-01,5904.133000000001,5893.482166666668,5892.473444444445,5882.29075,5875.765799999999,5874.022666666667,5854.761095238095,5837.856874999999,5876.848224751983,0.9419114986660485,5884.253,5876.773,5857.186,5849.794,5867.422,5766.265,5726.877,5741.308,0.00337850870790235,0.0028432554169894875,0.006024641260230723,0.005555195618854203,0.0014220555467119311,0.01868760222894128,0.022330511941865305,0.016816529438935968,0.009632287520053906,0.10087398395157798,1983-01-01,0.17733193983471168,,
1982-11-01,5901.59,1982-12-01,5888.517666666667,5884.427833333334,5884.26088888889,5875.515333333334,5871.520666666667,5864.865222222223,5845.036238095238,5829.948916666665,5868.011595734128,0.9421974296071282,5887.554,5897.009,5861.377,5853.283,5875.57,5734.39,5708.169,5712.978,0.00016367861197807976,-0.0021334826971887155,0.0039041830765857988,0.0037982672857836963,-0.0006891813616947129,0.022753112749956284,0.023977432710075464,0.02047459602796753,0.009031075800432928,0.08967517312928017,1982-12-01,0.16717719644544815,,
1982-10-01,5879.71,1982-11-01,5883.839,5883.664333333333,5879.792777777778,5871.489750000001,5869.786000000001,5855.576333333334,5835.825714285714,5822.090083333333,5862.757999007936,0.9429309731356067,5876.687,5897.586,5836.665,5845.921,5852.929,5716.92,5723.536,5698.522,0.0012170122383581283,-0.002360570353135527,0.007389113094169009,0.004373776176585409,0.002880096444019875,0.024253677388057504,0.019618940858538103,0.021684233794891483,0.009882034955185498,0.10082795315715236,1982-11-01,0.17738277315519368,,
1982-09-01,5884.253,1982-10-01,5882.831333333333,5886.643666666667,5875.01,5868.674,5868.000600000001,5846.532444444445,5828.388857142857,5814.5405833333325,5858.827685615079,0.9438319662590473,5876.773,5857.186,5849.794,5867.422,5766.265,5726.877,5741.308,5649.242,0.0010308945629400323,0.005029320678337168,0.0043105791417612505,0.0002133816180258652,0.017643240468483645,0.020893664111250265,0.015167424765028636,0.029260311973417386,0.011693602164905531,0.13102356831218837,1982-10-01,0.2049152408528119,,
1982-08-01,5887.554,1982-09-01,5880.338,5882.1325,5871.1812222222225,5867.271416666667,5860.134733333335,5837.789333333334,5821.581952380952,5804.748458333334,5853.147202033731,0.9445306885583119,5897.009,5861.377,5853.283,5875.57,5734.39,5708.169,5712.978,5624.241,-0.0028270263789660355,0.003541062108784132,0.0030578091341597613,-0.0014123877910283689,0.02192817951575221,0.02270786540015446,0.019010042114804726,0.03209454543881285,0.012262511192809217,0.14041980041648044,1982-09-01,0.21352079024755605,,
1982-07-01,5876.687,1982-08-01,5883.4896666666655,5877.769666666666,5867.373333333333,5866.27275,5849.9238000000005,5827.8235,5813.26880952381,5793.777083333334,5847.462326190476,0.945236029336523,5897.586,5836.665,5845.921,5852.929,5716.92,5723.536,5698.522,5612.095,-0.0023901869906322037,0.007042492016702484,0.003669624227445656,0.002279841426403806,0.023264939862723377,0.01822081664201991,0.02013624050654017,0.03237330860103649,0.013074634536529961,0.155752688390684,1982-08-01,0.2275239012039421,,
1982-06-01,5876.773,1982-07-01,5890.455999999999,5871.099333333333,5863.954888888889,5864.292916666666,5839.272666666667,5819.315111111111,5804.784761904762,5782.752416666666,5841.991011904762,0.9459728470293475,5857.186,5849.794,5867.422,5766.265,5726.877,5741.308,5649.242,5569.876,0.0056802020629018735,0.0036420655724513917,-0.0005909087689807135,0.01700024481473994,0.019625996274525548,0.01358699291365495,0.02753338623212831,0.038219238034503,0.015587152141990537,0.2154327851597074,1982-07-01,0.2818455180569474,,
