DATE,T10Y2YM,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.26797085473731763,ag2
1998-01-01,0.18,1998-02-01,0.1466666666666667,0.2316666666666667,0.2833333333333334,0.33166666666666667,0.37133333333333335,0.41111111111111115,0.44047619047619047,0.46625,0.3353129960317461,0.336515551188902,0.26,0.33,0.44,0.57,0.62,0.6,0.55,0.54,-0.4358974358974358,-0.2979797979797979,-0.35606060606060597,-0.41812865497076024,-0.40107526881720423,-0.31481481481481477,-0.19913419913419916,-0.13657407407407418,-0.31995810646861156,0.4210816511675756,1998-02-01,0.3647042511817932,,
1997-12-01,0.09,1998-01-01,0.17333333333333334,0.25666666666666665,0.31222222222222223,0.3641666666666667,0.4006666666666667,0.43444444444444447,0.45809523809523817,0.48125,0.3601056547619048,0.3480478009733662,0.33,0.4,0.47,0.52,0.6,0.61,0.61,0.39,-0.4747474747474748,-0.3583333333333334,-0.3356973995271867,-0.2996794871794871,-0.3322222222222221,-0.28779599271402545,-0.2490241998438718,0.23397435897435903,-0.2629407188241553,0.44085414475289975,1998-01-01,0.3789832488998774,,
1997-11-01,0.17,1997-12-01,0.25333333333333335,0.30833333333333335,0.3544444444444445,0.4000000000000001,0.4346666666666667,0.4633333333333333,0.4828571428571429,0.4937500000000001,0.3988397817460318,0.3670010359428999,0.36,0.43,0.52,0.5,0.61,0.64,0.78,0.45,-0.29629629629629617,-0.2829457364341085,-0.31837606837606824,-0.19999999999999984,-0.287431693989071,-0.27604166666666674,-0.38095238095238093,0.09722222222222232,-0.2431027025615461,0.44768874715479107,1997-12-01,0.39389693968019696,,
1997-10-01,0.26,1997-11-01,0.3166666666666667,0.35166666666666674,0.39333333333333337,0.42750000000000005,0.4640000000000001,0.48944444444444446,0.5119047619047619,0.5054166666666666,0.43249156746031747,0.3835182960425405,0.33,0.44,0.57,0.62,0.6,0.55,0.54,0.34,-0.04040404040404033,-0.20075757575757558,-0.3099415204678362,-0.3104838709677419,-0.22666666666666646,-0.11010101010101014,-0.0520282186948855,0.4865196078431371,-0.09548291190207739,0.4996340630107185,1997-11-01,0.4222235516985999,,
1997-09-01,0.33,1997-10-01,0.34,0.38166666666666665,0.42777777777777776,0.45749999999999996,0.4866666666666666,0.5055555555555555,0.5252380952380952,0.5087499999999999,0.4541443452380952,0.3936775679672034,0.4,0.47,0.52,0.6,0.61,0.61,0.39,0.39,-0.15000000000000002,-0.1879432624113475,-0.1773504273504274,-0.23750000000000004,-0.2021857923497269,-0.17122040072859745,0.34676434676434664,0.3044871794871793,-0.059368544573571685,0.5123766389265408,1997-10-01,0.4332439249536492,,
1997-08-01,0.36,1997-09-01,0.3633333333333333,0.40499999999999997,0.4488888888888888,0.4799999999999999,0.5053333333333333,0.5211111111111111,0.5280952380952381,0.51125,0.4703764880952381,0.40088806683738304,0.43,0.52,0.5,0.61,0.64,0.78,0.45,0.51,-0.15503875968992253,-0.22115384615384626,-0.10222222222222244,-0.21311475409836078,-0.2104166666666667,-0.331908831908832,0.17354497354497345,0.002450980392156854,-0.13223239085034005,0.48674856952142276,1997-09-01,0.4295082343987296,,
1997-07-01,0.33,1997-08-01,0.38666666666666666,0.43166666666666664,0.46444444444444444,0.5008333333333334,0.5239999999999999,0.5444444444444444,0.5323809523809524,0.5175,0.4877420634920635,0.4086652322905481,0.44,0.57,0.62,0.6,0.55,0.54,0.34,0.5,-0.12121212121212122,-0.24269005847953218,-0.2508960573476703,-0.16527777777777775,-0.047272727272727466,0.00823045267489686,0.5658263305322129,0.03499999999999992,-0.027286494860339905,0.5235802905522603,1997-08-01,0.44697025171111876,,
1997-06-01,0.4,1997-07-01,0.42333333333333334,0.4716666666666666,0.49666666666666665,0.5233333333333333,0.5386666666666666,0.556111111111111,0.5328571428571427,0.5245833333333333,0.5084022817460317,0.4182312533076772,0.47,0.52,0.6,0.61,0.61,0.39,0.39,0.45,-0.09929078014184389,-0.09294871794871806,-0.17222222222222228,-0.14207650273224048,-0.11693989071038258,0.4259259259259256,0.3663003663003659,0.16574074074074052,0.04181111490145309,0.5477579057620761,1997-07-01,0.46140680412581014,,
1997-05-01,0.43,1997-06-01,0.4466666666666666,0.49166666666666664,0.5188888888888887,0.5408333333333333,0.5526666666666666,0.5555555555555556,0.5323809523809524,0.5266666666666666,0.5206656746031746,0.4232576136687599,0.52,0.5,0.61,0.64,0.78,0.45,0.51,0.46,-0.1410256410256412,-0.01666666666666672,-0.1493624772313299,-0.15494791666666674,-0.29145299145299153,0.23456790123456783,0.043884220354808656,0.1449275362318838,-0.04125950440275447,0.5189080837380113,1997-06-01,0.45514110369184374,,
1997-04-01,0.44,1997-05-01,0.4766666666666666,0.5033333333333333,0.538888888888889,0.5583333333333333,0.5760000000000001,0.5566666666666666,0.5361904761904762,0.5279166666666667,0.534249503968254,0.4290067040571691,0.57,0.62,0.6,0.55,0.54,0.34,0.5,0.49,-0.16374269005847952,-0.18817204301075274,-0.10185185185185164,0.015151515151515138,0.06666666666666665,0.637254901960784,0.07238095238095243,0.07738095238095255,0.051883550452473365,0.5513298294700898,1997-05-01,0.4697810791948093,,
1997-03-01,0.47,1997-04-01,0.52,0.5333333333333333,0.5566666666666666,0.5675,0.5826666666666666,0.551111111111111,0.539047619047619,0.5299999999999999,0.5475406746031746,0.43466033612087096,0.52,0.6,0.61,0.61,0.39,0.39,0.45,0.42,0.0,-0.11111111111111105,-0.08743169398907102,-0.069672131147541,0.4940170940170936,0.4131054131054128,0.19788359788359777,0.26190476190476164,0.13733699133289284,0.580793313171321,1997-04-01,0.483371328471021,,
1997-02-01,0.52,1997-03-01,0.5366666666666666,0.555,0.5722222222222223,0.5791666666666667,0.5773333333333334,0.5466666666666666,0.5380952380952381,0.5279166666666667,0.5541334325396826,0.4367168970099385,0.5,0.61,0.64,0.78,0.45,0.51,0.46,0.36,0.07333333333333325,-0.09016393442622939,-0.10590277777777768,-0.25747863247863245,0.2829629629629631,0.07189542483660127,0.16977225672877827,0.46643518518518534,0.07635672729552771,0.5601155488642457,1997-03-01,0.4778497809613742,,
1997-01-01,0.57,1997-02-01,0.5299999999999999,0.57,0.5855555555555555,0.6008333333333333,0.5726666666666667,0.5461111111111111,0.5352380952380953,0.52125,0.5577068452380952,0.4371430511328385,0.62,0.6,0.55,0.54,0.34,0.5,0.49,0.27,-0.14516129032258074,-0.050000000000000044,0.0646464646464644,0.11265432098765427,0.6843137254901959,0.0922222222222222,0.09232264334305174,0.9305555555555554,0.22269420524032038,0.6098116149569923,1997-02-01,0.49469923907422314,,
1996-12-01,0.52,1997-01-01,0.5466666666666667,0.5750000000000001,0.5833333333333334,0.5983333333333334,0.5573333333333333,0.5422222222222222,0.5314285714285715,0.5087499999999999,0.5553834325396826,0.43439138915475706,0.6,0.61,0.61,0.39,0.39,0.45,0.42,0.22,-0.08888888888888868,-0.05737704918032771,-0.04371584699453546,0.5341880341880343,0.4290598290598291,0.20493827160493816,0.26530612244897966,1.3124999999999996,0.3195013090297536,0.641879175076367,1997-01-01,0.5035539844619604,,
1996-11-01,0.5,1996-12-01,0.5733333333333334,0.59,0.5933333333333333,0.5875,0.5486666666666667,0.5383333333333333,0.5266666666666667,0.49625,0.5567604166666668,0.4337722421099788,0.61,0.64,0.78,0.45,0.51,0.46,0.36,0.81,-0.060109289617486295,-0.07812500000000011,-0.23931623931623947,0.3055555555555556,0.07581699346405246,0.17028985507246364,0.46296296296296324,-0.38734567901234573,0.031216144888620415,0.5456938319284483,1996-12-01,0.4710794387161353,,
1996-10-01,0.62,1996-11-01,0.61,0.6133333333333334,0.6244444444444446,0.5833333333333334,0.5493333333333333,0.5361111111111111,0.52,0.5091666666666667,0.5682152777777777,0.43876372676348124,0.6,0.55,0.54,0.34,0.5,0.49,0.27,1.01,0.016666666666666607,0.11515151515151523,0.15637860082304544,0.7156862745098038,0.09866666666666668,0.0941043083900226,0.9259259259259258,-0.4958745874587459,0.20333817133436255,0.604015472103619,1996-11-01,0.49384764187686053,,
1996-09-01,0.6,1996-10-01,0.6033333333333334,0.6016666666666667,0.6155555555555556,0.56,0.5413333333333334,0.528888888888889,0.5033333333333333,0.5254166666666668,0.5599409722222223,0.43325856543930913,0.61,0.61,0.39,0.39,0.45,0.42,0.22,1.07,-0.010928961748633781,-0.013661202185792254,0.5783475783475784,0.4358974358974359,0.20296296296296323,0.2592592592592595,1.2878787878787876,-0.5089563862928348,0.2788499342648455,0.6291082452875415,1996-10-01,0.49854179205538657,,
1996-08-01,0.61,1996-09-01,0.6066666666666666,0.6033333333333333,0.5922222222222221,0.5424999999999999,0.5313333333333332,0.5188888888888888,0.4852380952380952,0.545,0.5531478174603174,0.4286725081804211,0.64,0.78,0.45,0.51,0.46,0.36,0.81,1.06,-0.05208333333333348,-0.22649572649572658,0.3160493827160491,0.0637254901960782,0.15507246376811556,0.441358024691358,-0.4009406231628455,-0.48584905660377353,-0.02364542227800978,0.527930238923672,1996-09-01,0.46175841842817134,,
1996-07-01,0.6,1996-08-01,0.6166666666666667,0.6316666666666667,0.5744444444444444,0.5341666666666666,0.5213333333333333,0.5049999999999999,0.4947619047619047,0.56375,0.5552237103174603,0.4290460835197811,0.55,0.54,0.34,0.5,0.49,0.27,1.01,1.17,0.1212121212121211,0.16975308641975317,0.6895424836601305,0.06833333333333313,0.06394557823129254,0.8703703703703698,-0.5101367279585103,-0.5181623931623931,0.11935723151326211,0.5765131203294993,1996-08-01,0.47820176245635376,,
1996-06-01,0.61,1996-07-01,0.6,0.6216666666666667,0.5455555555555556,0.5258333333333333,0.514,0.48666666666666664,0.5142857142857143,0.5875,0.549438492063492,0.42537146377322094,0.61,0.39,0.39,0.45,0.42,0.22,1.07,1.17,-0.016393442622950838,0.5940170940170941,0.3988603988603989,0.1685185185185183,0.2238095238095239,1.212121212121212,-0.5193591455273698,-0.49786324786324776,0.19546386391414733,0.602037403344668,1996-07-01,0.4842601102970366,,
1996-05-01,0.64,1996-06-01,0.6,0.5850000000000001,0.5211111111111112,0.5125000000000001,0.5013333333333334,0.4650000000000001,0.5361904761904762,0.6108333333333335,0.5414960317460318,0.42094013019101517,0.78,0.45,0.51,0.46,0.36,0.81,1.06,1.21,-0.23076923076923084,0.30000000000000004,0.02178649237472774,0.11413043478260887,0.3925925925925928,-0.4259259259259258,-0.4941599281221922,-0.49517906336088147,-0.10219057855353761,0.5019443738866542,1996-06-01,0.4479415447562282,,
1996-04-01,0.55,1996-05-01,0.6466666666666667,0.5533333333333335,0.5066666666666667,0.49750000000000005,0.48266666666666674,0.4744444444444445,0.5561904761904762,0.6345833333333334,0.5440064484126985,0.4221180247736428,0.54,0.34,0.5,0.49,0.27,1.01,1.17,1.42,0.19753086419753085,0.6274509803921571,0.01333333333333342,0.015306122448979664,0.7876543209876545,-0.5302530253025302,-0.5246235246235246,-0.5531103286384975,0.004161092849387912,0.5380671088444022,1996-05-01,0.46076771946389594,,
1996-03-01,0.61,1996-04-01,0.6433333333333334,0.5183333333333334,0.5011111111111112,0.4925000000000001,0.4640000000000001,0.5,0.5857142857142857,0.6708333333333334,0.5469781746031747,0.42354316715222157,0.39,0.39,0.45,0.42,0.22,1.07,1.17,1.48,0.6495726495726497,0.3290598290598292,0.11358024691358026,0.1726190476190479,1.1090909090909093,-0.5327102803738317,-0.4993894993894993,-0.5467342342342342,0.09938608353230642,0.5701650282298225,1996-04-01,0.4724171208447552,,
1996-02-01,0.78,1996-03-01,0.57,0.4816666666666667,0.4833333333333334,0.47666666666666674,0.43800000000000006,0.5255555555555556,0.6123809523809525,0.7070833333333333,0.5368358134920636,0.4179618062118731,0.45,0.51,0.46,0.36,0.81,1.06,1.21,1.5,0.2666666666666666,-0.05555555555555558,0.050724637681159424,0.3240740740740744,-0.45925925925925926,-0.5041928721174005,-0.4939000393545847,-0.5286111111111111,-0.17500668237200134,0.4778039273198772,1996-03-01,0.43790917991454115,,
1996-01-01,0.54,1996-02-01,0.46,0.4366666666666667,0.44777777777777783,0.4416666666666667,0.44,0.5411111111111111,0.6328571428571428,0.7370833333333332,0.5171453373015873,0.40733493779581564,0.34,0.5,0.49,0.27,1.01,1.17,1.42,1.61,0.3529411764705881,-0.1266666666666666,-0.08616780045351458,0.6358024691358024,-0.5643564356435644,-0.5375118708452042,-0.5543259557344065,-0.5421842650103521,-0.17780866859341474,0.47680680778883144,1996-02-01,0.43049222779348756,,
1995-12-01,0.39,1996-01-01,0.39333333333333337,0.43,0.4422222222222223,0.41916666666666674,0.4713333333333333,0.5761111111111111,0.6747619047619048,0.7816666666666666,0.5235744047619048,0.41052925297226217,0.39,0.45,0.42,0.22,1.07,1.17,1.48,1.56,0.008547008547008517,-0.04444444444444451,0.05291005291005302,0.9053030303030307,-0.5595015576323987,-0.5075973409306742,-0.5440797940797941,-0.49893162393162394,-0.1484743336573554,0.486627035346576,1996-01-01,0.4358951804303668,,
1995-11-01,0.45,1995-12-01,0.39333333333333337,0.4400000000000001,0.44555555555555565,0.405,0.5166666666666667,0.6194444444444445,0.7266666666666667,0.8304166666666665,0.5471354166666667,0.42281270643472074,0.51,0.46,0.36,0.81,1.06,1.21,1.5,1.56,-0.2287581699346405,-0.043478260869564966,0.2376543209876547,-0.5,-0.5125786163522013,-0.4880624426078971,-0.5155555555555555,-0.46768162393162405,-0.31480754353297863,0.43101947365798415,1995-12-01,0.42554829550914186,,
1995-10-01,0.34,1995-11-01,0.41333333333333333,0.44166666666666665,0.4355555555555555,0.4349999999999999,0.5573333333333333,0.6616666666666666,0.7766666666666667,0.8766666666666666,0.5747361111111111,0.43733025620600163,0.5,0.49,0.27,1.01,1.17,1.42,1.61,1.46,-0.17333333333333334,-0.09863945578231292,0.6131687242798349,-0.5693069306930694,-0.5236467236467236,-0.534037558685446,-0.5175983436853002,-0.3995433789954338,-0.27536712506772304,0.44391716156958666,1995-11-01,0.43952589132719666,,
1995-09-01,0.39,1995-10-01,0.4666666666666666,0.4666666666666666,0.42777777777777776,0.49083333333333323,0.6126666666666666,0.7216666666666667,0.8371428571428572,0.9233333333333333,0.6183442460317461,0.4605164873083733,0.45,0.42,0.22,1.07,1.17,1.48,1.56,1.51,0.03703703703703698,0.11111111111111094,0.9444444444444444,-0.5412772585669783,-0.4763532763532764,-0.5123873873873874,-0.4633699633699634,-0.38852097130242824,-0.16116453304843018,0.4818153288964059,1995-10-01,0.46761610117105085,,
1995-08-01,0.51,1995-09-01,0.48666666666666664,0.4716666666666667,0.4088888888888889,0.5475,0.6646666666666667,0.7822222222222223,0.8928571428571429,0.9700000000000001,0.6530585317460318,0.47905826592029555,0.46,0.36,0.81,1.06,1.21,1.5,1.56,1.68,0.05797101449275344,0.31018518518518534,-0.49519890260631005,-0.4834905660377359,-0.4506887052341597,-0.47851851851851845,-0.4276556776556777,-0.42261904761904756,-0.29875190224918885,0.43611176808092844,1995-09-01,0.46474276664050657,,
1995-07-01,0.5,1995-08-01,0.47,0.4466666666666666,0.44222222222222224,0.5933333333333334,0.7113333333333335,0.8372222222222223,0.9428571428571428,1.01875,0.6827981150793652,0.49497410149228854,0.49,0.27,1.01,1.17,1.42,1.61,1.46,1.74,-0.04081632653061229,0.6543209876543206,-0.5621562156215621,-0.49287749287749283,-0.4990610328638496,-0.4799861973775017,-0.35420743639921726,-0.4145114942528735,-0.2736619010335986,0.44421604986739655,1995-08-01,0.47805475095065786,,
1995-06-01,0.45,1995-07-01,0.4666666666666666,0.40833333333333327,0.49888888888888894,0.6491666666666668,0.7726666666666667,0.8988888888888891,0.9885714285714287,1.0704166666666668,0.7191999007936508,0.5144656505810784,0.42,0.22,1.07,1.17,1.48,1.56,1.51,1.8,0.11111111111111094,0.8560606060606057,-0.533748701973001,-0.445156695156695,-0.47792792792792793,-0.4237891737891737,-0.3453169347209082,-0.405324074074074,-0.20801147380875787,0.46574786020402165,1995-07-01,0.4982263871220595,,
1995-05-01,0.46,1995-06-01,0.4566666666666666,0.37000000000000005,0.5677777777777778,0.7091666666666666,0.8413333333333333,0.9605555555555555,1.039047619047619,1.1266666666666667,0.7589017857142857,0.5356801905630966,0.36,0.81,1.06,1.21,1.5,1.56,1.68,2.06,0.2685185185185184,-0.5432098765432098,-0.46436058700209637,-0.4139118457300276,-0.4391111111111111,-0.3842592592592593,-0.3815192743764172,-0.4530744336569579,-0.3513659836450701,0.4186822942181595,1995-06-01,0.4966808917814509,,
1995-04-01,0.49,1995-05-01,0.42333333333333334,0.4283333333333334,0.6344444444444446,0.7716666666666668,0.9106666666666668,1.0216666666666667,1.0971428571428572,1.1933333333333334,0.8100734126984127,0.5628447606881701,0.27,1.01,1.17,1.42,1.61,1.46,1.74,2.13,0.5679012345679011,-0.5759075907590758,-0.45773979107312424,-0.4565727699530515,-0.43436853002070386,-0.30022831050228305,-0.3694581280788177,-0.4397496087636932,-0.308265436822856,0.4324781611480776,1995-05-01,0.5193892275081393,,
1995-03-01,0.42,1995-04-01,0.35000000000000003,0.515,0.7100000000000001,0.8491666666666666,0.9853333333333333,1.0755555555555556,1.1566666666666667,1.2616666666666665,0.8629236111111112,0.5905912073261346,0.22,1.07,1.17,1.48,1.56,1.51,1.8,2.03,0.590909090909091,-0.5186915887850467,-0.3931623931623931,-0.42623873873873874,-0.3683760683760684,-0.2877115526122148,-0.3574074074074074,-0.37848932676518887,-0.2673959981172459,0.44563059025773605,1995-04-01,0.5422710016366684,,
1995-02-01,0.36,1995-03-01,0.2833333333333333,0.6233333333333334,0.7933333333333334,0.9375000000000001,1.0613333333333335,1.1361111111111113,1.2223809523809526,1.32875,0.9232594246031748,0.6216973824627634,0.81,1.06,1.21,1.5,1.56,1.68,2.06,2.16,-0.6502057613168725,-0.4119496855345911,-0.34435261707988973,-0.3749999999999999,-0.31965811965811963,-0.32374338624338606,-0.4066111881645862,-0.3848379629629629,-0.40204484012005093,0.4020256771206518,1995-03-01,0.5484734806820596,,
1995-01-01,0.27,1995-02-01,0.43333333333333335,0.7399999999999999,0.8877777777777777,1.0325,1.1413333333333333,1.2094444444444445,1.3033333333333335,1.4037499999999998,1.0189340277777779,0.6692484352215986,1.01,1.17,1.42,1.61,1.46,1.74,2.13,2.21,-0.5709570957095709,-0.36752136752136755,-0.37480438184663545,-0.3586956521739131,-0.21826484018264836,-0.30491698595146866,-0.3881064162754303,-0.3648190045248869,-0.36851071802324015,0.4124803446558396,1995-02-01,0.5836590716996789,,
1994-12-01,0.22,1995-01-01,0.68,0.89,1.0155555555555555,1.1441666666666668,1.2206666666666668,1.2911111111111113,1.391904761904762,1.4845833333333334,1.1397485119047621,0.725501573833053,1.07,1.17,1.48,1.56,1.51,1.8,2.03,2.1,-0.36448598130841126,-0.23931623931623924,-0.3138138138138138,-0.266559829059829,-0.19161147902869746,-0.282716049382716,-0.31433262960356545,-0.2930555555555556,-0.28323644713360346,0.4396920082319171,1995-01-01,0.6302317186326744,,
1994-11-01,0.81,1994-12-01,0.9633333333333334,1.0483333333333333,1.1555555555555557,1.2558333333333334,1.3066666666666669,1.3788888888888888,1.4780952380952381,1.562916666666667,1.2687028769841269,0.7799145554172903,1.06,1.21,1.5,1.56,1.68,2.06,2.16,2.29,-0.0911949685534591,-0.1336088154269972,-0.22962962962962952,-0.19497863247863245,-0.2222222222222221,-0.33063646170442296,-0.3156966490299824,-0.3175036390101891,-0.22943387725694184,0.45696443036063444,1994-12-01,0.6722645137317383,,
1994-10-01,1.01,1994-11-01,1.0466666666666666,1.115,1.232222222222222,1.3183333333333334,1.364666666666667,1.4483333333333333,1.5423809523809524,1.6245833333333335,1.3365233134920635,0.8063275689146053,1.17,1.42,1.61,1.46,1.74,2.13,2.21,2.51,-0.10541310541310533,-0.21478873239436613,-0.23464458247066955,-0.09703196347031962,-0.2157088122605363,-0.3200312989045383,-0.3020900667959491,-0.35275564409030535,-0.23030802572497366,0.4565718784516755,1994-11-01,0.6897423387602953,,
1994-09-01,1.07,1994-10-01,1.0999999999999999,1.1833333333333333,1.2988888888888888,1.3558333333333332,1.4133333333333333,1.5105555555555554,1.5995238095238093,1.687083333333333,1.3935689484126983,0.8272432708453361,1.17,1.48,1.56,1.51,1.8,2.03,2.1,2.53,-0.05982905982905984,-0.2004504504504504,-0.16737891737891752,-0.10209713024282574,-0.2148148148148148,-0.2558839627805145,-0.23832199546485278,-0.3331686429512517,-0.19649312173908592,0.46740120761128257,1994-10-01,0.7072959164339849,,
1994-08-01,1.06,1994-09-01,1.1333333333333333,1.2516666666666667,1.3533333333333333,1.3925,1.462,1.5638888888888889,1.6485714285714284,1.7479166666666666,1.4441512896825395,0.8447776157843461,1.21,1.5,1.56,1.68,2.06,2.16,2.29,2.4,-0.0633608815426997,-0.16555555555555557,-0.13247863247863256,-0.17113095238095233,-0.2902912621359224,-0.27597736625514413,-0.2800998128509047,-0.27170138888888895,-0.2063244815110875,0.4641422579917692,1994-09-01,0.7178991631868205,,
1994-07-01,1.17,1994-08-01,1.1833333333333333,1.325,1.4088888888888889,1.4441666666666668,1.5286666666666666,1.625,1.7071428571428573,1.80375,1.5032435515873015,0.8637151632990495,1.42,1.61,1.46,1.74,2.13,2.21,2.51,2.48,-0.16666666666666663,-0.17701863354037273,-0.03500761035007616,-0.17001915708812254,-0.2823161189358372,-0.2647058823529411,-0.3198634035287421,-0.27268145161290325,-0.21103486550945774,0.462533203326397,1994-08-01,0.7299878433081654,,
1994-06-01,1.17,1994-07-01,1.2666666666666666,1.3983333333333332,1.441111111111111,1.4916666666666665,1.5926666666666665,1.6827777777777777,1.7709523809523808,1.8583333333333332,1.5628134920634917,0.8813114117058172,1.48,1.56,1.51,1.8,2.03,2.1,2.53,2.21,-0.14414414414414423,-0.10363247863247871,-0.045621780721118554,-0.1712962962962964,-0.2154351395730706,-0.19867724867724879,-0.30001882175795214,-0.15912518853695334,-0.16724388729240783,0.4765182494244382,1994-07-01,0.7463803576120241,,
1994-05-01,1.21,1994-06-01,1.3699999999999999,1.4633333333333332,1.478888888888889,1.5441666666666667,1.65,1.7344444444444447,1.8357142857142859,1.9016666666666666,1.622276785714286,0.8974039521636816,1.5,1.56,1.68,2.06,2.16,2.29,2.4,2.16,-0.08666666666666678,-0.06196581196581208,-0.11970899470899465,-0.25040453074433655,-0.23611111111111116,-0.24260067928190188,-0.23511904761904756,-0.1195987654320988,-0.16902195094124617,0.4758863762790328,1994-06-01,0.7568980935354653,,
1994-04-01,1.42,1994-05-01,1.4666666666666668,1.5216666666666667,1.531111111111111,1.615,1.7133333333333334,1.7944444444444447,1.8923809523809525,1.9412500000000001,1.6844816468253967,0.9126268289256766,1.61,1.46,1.74,2.13,2.21,2.51,2.48,2.14,-0.08902691511387162,0.04223744292237441,-0.120051085568327,-0.24178403755868538,-0.22473604826546,-0.2850818946436474,-0.23694316436251917,-0.09287383177570097,-0.15603244179572964,0.47998487930043077,1994-05-01,0.7684128457172613,,
1994-03-01,1.48,1994-04-01,1.53,1.5283333333333335,1.5666666666666669,1.6741666666666666,1.7660000000000002,1.855,1.9428571428571426,1.9712500000000002,1.7292842261904762,0.9230248870580995,1.56,1.51,1.8,2.03,2.1,2.53,2.21,1.85,-0.019230769230769273,0.012141280353201056,-0.12962962962962954,-0.175287356321839,-0.159047619047619,-0.2667984189723319,-0.120879120879121,0.06554054054054048,-0.09914888664844602,0.49812755131358377,1994-04-01,0.7813924418099276,,
1994-02-01,1.5,1994-03-01,1.5566666666666666,1.5333333333333334,1.6022222222222224,1.72,1.8073333333333335,1.9133333333333336,1.9776190476190476,1.9866666666666666,1.7621468253968253,0.9305260771091566,1.56,1.68,2.06,2.16,2.29,2.4,2.16,2.13,-0.00213675213675224,-0.08730158730158721,-0.2222222222222221,-0.20370370370370372,-0.21077147016011644,-0.2027777777777776,-0.08443562610229283,-0.06729264475743346,-0.1350802230202357,0.4866570309834112,1994-03-01,0.7825697284005747,,
1994-01-01,1.61,1994-02-01,1.5766666666666669,1.5633333333333335,1.6644444444444446,1.7750000000000004,1.8600000000000003,1.9633333333333336,2.0090476190476187,2.012916666666667,1.8030927579365081,0.9389049611571355,1.46,1.74,2.13,2.21,2.51,2.48,2.14,2.07,0.079908675799087,-0.1015325670498084,-0.21857068335941565,-0.19683257918552022,-0.2589641434262946,-0.20833333333333326,-0.06119270137961741,-0.02757648953301106,-0.1241367276834892,0.49010376711620224,1994-02-01,0.7893045631434911,,
1993-12-01,1.56,1994-01-01,1.5266666666666666,1.585,1.7222222222222223,1.8250000000000002,1.9200000000000004,2.0116666666666667,2.0342857142857143,2.0320833333333335,1.8321155753968252,0.9448757536384652,1.51,1.8,2.03,2.1,2.53,2.21,1.85,2.06,0.011037527593819041,-0.11944444444444446,-0.15161466885604802,-0.13095238095238093,-0.24110671936758876,-0.08974358974358976,0.09961389961389955,-0.01355177993527501,-0.07947026951145104,0.5042564418582314,1994-01-01,0.7980026497117206,,
1993-11-01,1.56,1993-12-01,1.51,1.625,1.7744444444444445,1.8700000000000003,1.9846666666666668,2.0477777777777777,2.048095238095238,2.052916666666667,1.8641125992063492,0.9509124240469586,1.68,2.06,2.16,2.29,2.4,2.16,2.13,1.86,-0.10119047619047616,-0.21116504854368934,-0.17849794238683125,-0.18340611353711778,-0.17305555555555552,-0.05195473251028815,-0.03845293986139042,0.10371863799283165,-0.10425052132406462,0.4964222281507395,1993-12-01,0.7994156920815523,,
1993-10-01,1.46,1993-11-01,1.5499999999999998,1.7083333333333333,1.8411111111111111,1.9308333333333334,2.0406666666666666,2.081111111111111,2.0752380952380953,2.0654166666666667,1.9115887896825394,0.9584389339143293,1.74,2.13,2.21,2.51,2.48,2.14,2.07,1.62,-0.10919540229885072,-0.1979655712050078,-0.1669180492709904,-0.2307436918990703,-0.17715053763440858,-0.027518172377985595,0.0025304807913504312,0.2749485596707819,-0.07900154802802263,0.5043849650527961,1993-11-01,0.807087610960485,,
1993-09-01,1.51,1993-10-01,1.6433333333333333,1.8199999999999996,1.9244444444444442,2.018333333333333,2.1086666666666667,2.118888888888889,2.1042857142857145,2.0720833333333335,1.9762544642857143,0.966934051910768,1.8,2.03,2.1,2.53,2.21,1.85,2.06,1.47,-0.08703703703703702,-0.10344827586206906,-0.08359788359788378,-0.20223978919631092,-0.045852187028657565,0.14534534534534527,0.021497919556171974,0.4095804988662133,0.006781073880721522,0.5313770283086695,1993-10-01,0.8217483773767351,,
1993-08-01,1.68,1993-09-01,1.74,1.9066666666666665,1.99,2.1033333333333335,2.155333333333333,2.1377777777777776,2.1304761904761906,2.0704166666666666,2.029250496031746,0.9731718304619055,2.06,2.16,2.29,2.4,2.16,2.13,1.86,1.47,-0.15533980582524276,-0.11728395061728403,-0.13100436681222705,-0.123611111111111,-0.002160493827160659,0.003651538862806447,0.14541730670762942,0.40844671201814053,0.0035144786744438633,0.5304397795432753,1993-09-01,0.8255944801556954,,
1993-07-01,1.74,1993-08-01,1.8666666666666665,1.9866666666666666,2.057777777777778,2.1633333333333336,2.1873333333333336,2.1627777777777784,2.1390476190476195,2.061666666666667,2.0781587301587305,0.9782724664754321,2.13,2.21,2.51,2.48,2.14,2.07,1.62,1.35,-0.12363067292644758,-0.10105580693815985,-0.1801682160247896,-0.12768817204301064,0.022118380062305265,0.04482018250134234,0.3203997648442094,0.5271604938271606,0.04774449416282624,0.544313452026774,1993-08-01,0.8336194616592127,,
