DATE,UNRATE,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.7916089527029311,ag2
1983-02-01,10.4,1983-03-01,10.533333333333333,10.483333333333334,10.233333333333333,9.983333333333333,9.719999999999999,9.422222222222222,9.128571428571428,8.908333333333333,9.80155753968254,0.0037215081470142186,10.8,9.8,9.4,8.9,8.3,7.4,7.5,7.4,-0.024691358024691468,0.0697278911564625,0.0886524822695034,0.12172284644194753,0.17108433734939732,0.2732732732732732,0.21714285714285708,0.2038288288288288,0.1400926448046973,0.11917136632992231,1983-03-01,0.061446437238468266,,
1983-01-01,10.4,1983-02-01,10.666666666666666,10.383333333333333,10.122222222222222,9.858333333333333,9.58,9.255555555555555,8.99047619047619,8.783333333333333,9.704990079365079,0.0038630175551820356,10.4,9.8,9.3,8.6,7.9,7.2,7.2,7.5,0.02564102564102555,0.05952380952380931,0.08841099163679789,0.14631782945736438,0.2126582278481013,0.28549382716049365,0.2486772486772486,0.171111111111111,0.15472925888199396,0.09074555890019997,1983-02-01,0.047304288227691005,,
1982-12-01,10.8,1983-01-01,10.666666666666666,10.283333333333333,10.0,9.708333333333334,9.413333333333334,9.077777777777778,8.838095238095239,8.6625,9.581254960317459,0.004256085849222546,10.1,9.6,9.0,8.5,7.6,7.5,7.4,7.2,0.05610561056105601,0.07118055555555558,0.11111111111111116,0.1421568627450982,0.23859649122807025,0.21037037037037032,0.19433719433719432,0.203125,0.15337289948855698,0.09100843851247853,1983-01-01,0.04763226218085054,,
1982-11-01,10.8,1982-12-01,10.433333333333335,10.083333333333334,9.8,9.516666666666667,9.2,8.894444444444444,8.676190476190476,8.5125,9.389558531746031,0.005414881109795933,9.8,9.4,8.9,8.3,7.4,7.5,7.4,7.5,0.06462585034013624,0.07269503546099298,0.101123595505618,0.14658634538152615,0.24324324324324298,0.18592592592592583,0.1724581724581724,0.135,0.14020727103945183,0.11238169820809685,1982-12-01,0.05889828965894639,,
1982-10-01,10.4,1982-11-01,10.1,9.85,9.58888888888889,9.308333333333334,8.973333333333333,8.71111111111111,8.514285714285714,8.374999999999998,9.177619047619048,0.007241068799903161,9.8,9.3,8.6,7.9,7.2,7.2,7.5,7.5,0.030612244897959107,0.05913978494623651,0.11498708010335945,0.17827004219409281,0.24629629629629624,0.20987654320987637,0.13523809523809516,0.11666666666666647,0.13638584419407276,0.1178309937651294,1982-11-01,0.06253603128251628,,
1982-09-01,10.1,1982-10-01,9.9,9.666666666666666,9.38888888888889,9.1,8.76,8.533333333333333,8.376190476190477,8.254166666666666,8.997405753968254,0.00919194824680103,9.6,9.0,8.5,7.6,7.5,7.4,7.2,7.5,0.03125,0.07407407407407396,0.10457516339869288,0.19736842105263164,0.16799999999999993,0.15315315315315314,0.16335978835978837,0.10055555555555551,0.12404201944923693,0.14205095255469025,1982-10-01,0.07562145040074564,,
1982-08-01,9.8,1982-09-01,9.733333333333334,9.483333333333334,9.211111111111112,8.891666666666667,8.586666666666668,8.383333333333333,8.238095238095237,8.145833333333334,8.834171626984126,0.011382107738228564,9.4,8.9,8.3,7.4,7.5,7.4,7.5,7.7,0.03546099290780158,0.06554307116104874,0.1097724230254351,0.20157657657657668,0.14488888888888907,0.13288288288288275,0.09841269841269829,0.0579004329004329,0.10580474584447064,0.18539761837316693,1982-09-01,0.09838986305569775,,
1982-07-01,9.8,1982-08-01,9.6,9.333333333333332,9.044444444444444,8.691666666666666,8.433333333333334,8.25,8.128571428571428,8.058333333333332,8.692460317460316,0.013621739120431409,9.3,8.6,7.9,7.2,7.2,7.5,7.5,7.8,0.032258064516129004,0.0852713178294573,0.14486638537271435,0.20717592592592582,0.17129629629629628,0.10000000000000009,0.08380952380952378,0.033119658119658,0.10722464648371308,0.1796929055588331,1982-08-01,0.09665732233963226,,
1982-06-01,9.6,1982-07-01,9.433333333333334,9.133333333333333,8.833333333333334,8.475,8.26,8.122222222222224,8.019047619047619,7.9750000000000005,8.53140873015873,0.01698453133768607,9.0,8.5,7.6,7.5,7.4,7.2,7.5,7.6,0.04814814814814827,0.07450980392156858,0.16228070175438614,0.1299999999999999,0.11621621621621614,0.12808641975308666,0.06920634920634927,0.049342105263157965,0.09722371803286411,0.20561121836574936,1982-07-01,0.11129787485171772,,
1982-05-01,9.4,1982-06-01,9.233333333333334,8.950000000000001,8.61111111111111,8.3,8.113333333333335,7.98888888888889,7.919047619047619,7.891666666666667,8.37592261904762,0.021051813858587676,8.9,8.3,7.4,7.5,7.4,7.5,7.7,7.5,0.03745318352059934,0.07831325301204828,0.16366366366366347,0.10666666666666669,0.09639639639639652,0.06518518518518523,0.02844774273345707,0.05222222222222217,0.07854353917502985,0.2620952001682221,1982-06-01,0.14157350701340488,,
1982-04-01,9.3,1982-05-01,9.066666666666668,8.766666666666667,8.388888888888891,8.141666666666667,7.980000000000002,7.8833333333333355,7.83809523809524,7.812500000000001,8.234727182539684,0.025523458483116657,8.6,7.9,7.2,7.2,7.5,7.5,7.8,6.9,0.05426356589147319,0.10970464135021096,0.16512345679012363,0.1307870370370372,0.06400000000000028,0.05111111111111133,0.004884004884005089,0.13224637681159424,0.08901502423444449,0.22739616625946324,1982-05-01,0.12645981237128995,,
1982-03-01,9.0,1982-04-01,8.833333333333334,8.533333333333333,8.155555555555557,7.966666666666668,7.860000000000001,7.783333333333335,7.7666666666666675,7.712500000000001,8.076423611111112,0.03193294734345853,8.5,7.6,7.5,7.4,7.2,7.5,7.6,6.3,0.03921568627450989,0.12280701754385959,0.0874074074074076,0.07657657657657668,0.09166666666666679,0.03777777777777791,0.021929824561403688,0.22420634920634952,0.08769841325181896,0.23023850175280425,1982-04-01,0.1310857245481314,,
1982-02-01,8.9,1982-03-01,8.666666666666666,8.299999999999999,7.988888888888888,7.833333333333333,7.74,7.700000000000001,7.700000000000001,7.600000000000001,7.941111111111112,0.03847916846683186,8.3,7.4,7.5,7.4,7.5,7.7,7.5,6.3,0.04417670682730912,0.12162162162162149,0.06518518518518501,0.058558558558558405,0.03200000000000003,0.0,0.02666666666666684,0.2063492063492065,0.06931974315106842,0.29030093036183513,1982-03-01,0.1643900494143335,,
1982-01-01,8.6,1982-02-01,8.466666666666667,8.05,7.833333333333333,7.708333333333335,7.646666666666667,7.633333333333334,7.633333333333334,7.491666666666668,7.807916666666666,0.04624126477144841,7.9,7.2,7.2,7.5,7.5,7.8,6.9,6.3,0.07172995780590719,0.11805555555555558,0.0879629629629628,0.0277777777777779,0.019555555555555548,-0.02136752136752129,0.106280193236715,0.1891534391534393,0.074893490085049,0.2707826594212127,1982-02-01,0.15851196209633056,,
1981-12-01,8.5,1982-01-01,8.233333333333334,7.816666666666667,7.677777777777779,7.616666666666668,7.573333333333335,7.58888888888889,7.552380952380953,7.395833333333336,7.68186011904762,0.05493763235878224,7.6,7.5,7.4,7.2,7.5,7.6,6.3,6.0,0.08333333333333348,0.04222222222222238,0.037537537537537746,0.05787037037037046,0.009777777777778107,-0.0014619883040932757,0.1987906273620561,0.23263888888888928,0.08258859614851179,0.2453037870711241,1982-01-01,0.15012070971495317,,
1981-11-01,8.3,1981-12-01,7.9333333333333345,7.650000000000001,7.555555555555557,7.5083333333333355,7.506666666666669,7.53888888888889,7.44761904761905,7.291666666666669,7.554007936507939,0.06537638878880614,7.4,7.5,7.4,7.5,7.7,7.5,6.3,5.9,0.07207207207207222,0.02000000000000024,0.021021021021021102,0.0011111111111115068,-0.025108225108224858,0.005185185185185182,0.18216175359032527,0.23587570621468945,0.06403982801077251,0.30879394757033873,1981-12-01,0.18708516817957244,,
1981-10-01,7.9,1981-11-01,7.633333333333333,7.516666666666666,7.455555555555555,7.441666666666666,7.466666666666667,7.494444444444444,7.352380952380953,7.191666666666667,7.444047619047619,0.07562986112209436,7.2,7.2,7.5,7.5,7.8,6.9,6.3,6.0,0.06018518518518512,0.0439814814814814,-0.005925925925926001,-0.007777777777777772,-0.042735042735042694,0.08615136876006413,0.16704459561602425,0.1986111111111113,0.062441874464389965,0.31505758073656154,1981-11-01,0.19534372092932795,,
1981-09-01,7.6,1981-10-01,7.3999999999999995,7.400000000000001,7.411111111111111,7.408333333333334,7.46,7.438888888888889,7.276190476190478,7.112500000000002,7.363377976190478,0.08376674857915922,7.5,7.4,7.2,7.5,7.6,6.3,6.0,5.9,-0.01333333333333342,0.0,0.029320987654321007,-0.012222222222222134,-0.018421052631578894,0.18077601410934752,0.21269841269841305,0.20550847457627142,0.07304091010640232,0.2785968542202504,1981-10-01,0.1811818013997048,,
1981-08-01,7.4,1981-09-01,7.366666666666667,7.366666666666667,7.366666666666666,7.3999999999999995,7.459999999999999,7.366666666666666,7.200000000000001,7.041666666666668,7.321041666666668,0.08783355050105779,7.5,7.4,7.5,7.7,7.5,6.3,5.9,6.0,-0.01777777777777767,-0.0045045045045044585,-0.01777777777777778,-0.038961038961039085,-0.005333333333333412,0.1693121693121693,0.22033898305084754,0.17361111111111138,0.05986347888996198,0.3264262377059548,1981-09-01,0.2071298941035063,,
1981-07-01,7.2,1981-08-01,7.3999999999999995,7.366666666666666,7.377777777777778,7.425000000000001,7.466666666666667,7.305555555555555,7.128571428571429,6.983333333333334,7.306696428571429,0.08854769144301844,7.2,7.5,7.5,7.8,6.9,6.3,6.0,5.7,0.02777777777777768,-0.01777777777777778,-0.016296296296296253,-0.04807692307692302,0.08212560386473422,0.15961199294532635,0.1880952380952381,0.22514619883040954,0.0750757267953111,0.2740003469727813,1981-08-01,0.18127401920789987,,
1981-06-01,7.5,1981-07-01,7.3999999999999995,7.416666666666667,7.411111111111111,7.4750000000000005,7.446666666666667,7.2555555555555555,7.071428571428571,6.920833333333333,7.299657738095238,0.08828854744058101,7.4,7.2,7.5,7.6,6.3,6.0,5.9,5.7,0.0,0.03009259259259256,-0.01185185185185178,-0.016447368421052544,0.18201058201058218,0.20925925925925926,0.1985472154963679,0.21418128654970747,0.10072396445445063,0.19561211324876615,1981-07-01,0.14195033034467358,,
1981-05-01,7.5,1981-06-01,7.366666666666667,7.366666666666667,7.411111111111111,7.483333333333333,7.366666666666666,7.172222222222222,6.995238095238095,6.845833333333332,7.250967261904762,0.09329370802287262,7.4,7.5,7.7,7.5,6.3,5.9,6.0,5.6,-0.0045045045045044585,-0.01777777777777767,-0.037518037518037506,-0.0022222222222222365,0.1693121693121693,0.21563088512241047,0.16587301587301595,0.22247023809523792,0.08890797079753647,0.23109382168222203,1981-06-01,0.16219376485254733,,
1981-04-01,7.2,1981-05-01,7.333333333333333,7.366666666666667,7.433333333333334,7.483333333333333,7.286666666666666,7.083333333333333,6.923809523809524,6.766666666666666,7.209642857142858,0.09749256231634906,7.5,7.5,7.8,6.9,6.3,6.0,5.7,5.8,-0.022222222222222254,-0.01777777777777767,-0.04700854700854695,0.0845410628019323,0.15661375661375665,0.18055555555555558,0.21470342522974106,0.16666666666666652,0.08950898998238815,0.2296490227309641,1981-05-01,0.16357079252365658,,
1981-03-01,7.4,1981-04-01,7.433333333333334,7.416666666666667,7.5,7.458333333333333,7.226666666666666,7.016666666666667,6.852380952380951,6.708333333333332,7.201547619047618,0.09721669025904944,7.2,7.5,7.6,6.3,6.0,5.9,5.7,5.8,0.03240740740740744,-0.011111111111111072,-0.013157894736842035,0.18386243386243395,0.2044444444444442,0.1892655367231637,0.20217209690893867,0.15660919540229878,0.1180615136125917,0.15194233689492453,1981-04-01,0.12457951357698699,,
1981-02-01,7.4,1981-03-01,7.366666666666667,7.433333333333334,7.522222222222222,7.366666666666667,7.133333333333334,6.933333333333334,6.7714285714285705,6.641666666666667,7.14608134920635,0.10344623815227083,7.5,7.7,7.5,6.3,5.9,6.0,5.6,5.9,-0.01777777777777767,-0.03463203463203457,0.002962962962963056,0.16931216931216952,0.20903954802259883,0.15555555555555567,0.2091836734693877,0.12570621468926535,0.10241878895026599,0.19158384511430437,1981-03-01,0.1475150416332876,,
1981-01-01,7.5,1981-02-01,7.3999999999999995,7.483333333333334,7.533333333333335,7.275000000000001,7.033333333333334,6.855555555555557,6.685714285714286,6.579166666666668,7.105679563492063,0.10773543249106221,7.5,7.8,6.9,6.3,6.0,5.7,5.8,5.9,-0.01333333333333342,-0.040598290598290454,0.09178743961352676,0.1547619047619051,0.17222222222222228,0.2027290448343082,0.15270935960591148,0.11511299435028266,0.10442391768206657,0.18525182208144264,1981-02-01,0.14649362728625243,,
1980-12-01,7.2,1981-01-01,7.3999999999999995,7.533333333333332,7.466666666666667,7.175,6.933333333333334,6.755555555555556,6.604761904761905,6.512500000000002,7.04764384920635,0.1148646859641651,7.5,7.6,6.3,6.0,5.9,5.7,5.8,6.0,-0.01333333333333342,-0.008771929824561542,0.18518518518518534,0.1958333333333333,0.17514124293785316,0.18518518518518534,0.1387520525451562,0.08541666666666692,0.11792605033693566,0.1499412879802563,1981-01-01,0.1324029869722107,,
1980-11-01,7.5,1980-12-01,7.5,7.6000000000000005,7.366666666666666,7.074999999999999,6.846666666666667,6.6722222222222225,6.538095238095239,6.462500000000001,7.0076438492063495,0.11946353634204776,7.7,7.5,6.3,5.9,6.0,5.6,5.9,5.9,-0.025974025974025983,0.01333333333333342,0.1693121693121693,0.19915254237288127,0.1411111111111112,0.19146825396825418,0.10815173527037936,0.09533898305084754,0.11148676280561878,0.16413523460484614,1980-12-01,0.14179938547344695,,
1980-10-01,7.5,1980-11-01,7.566666666666666,7.6000000000000005,7.2333333333333325,6.941666666666666,6.746666666666667,6.566666666666666,6.461904761904763,6.395833333333335,6.939092261904762,0.12898522039311466,7.8,6.9,6.3,6.0,5.7,5.8,5.9,5.8,-0.02991452991452992,0.10144927536231885,0.14814814814814814,0.15694444444444433,0.18362573099415203,0.13218390804597702,0.09523809523809534,0.1027298850574716,0.11130061967200967,0.16286967770770855,1980-11-01,0.1459274490504116,,
1980-09-01,7.5,1980-10-01,7.666666666666667,7.5,7.099999999999999,6.816666666666666,6.626666666666667,6.472222222222222,6.385714285714285,6.325,6.861617063492064,0.1407365718917064,7.6,6.3,6.0,5.9,5.7,5.8,6.0,6.0,0.00877192982456143,0.19047619047619047,0.18333333333333313,0.15536723163841804,0.1625730994152046,0.11590038314176243,0.06428571428571428,0.054166666666666696,0.11685931859773138,0.1475009410698257,1980-10-01,0.14411875648076605,,
1980-08-01,7.7,1980-09-01,7.7,7.3,6.933333333333333,6.683333333333334,6.506666666666667,6.377777777777777,6.314285714285715,6.262500000000002,6.759737103174604,0.15809256663972682,7.5,6.3,5.9,6.0,5.6,5.9,5.9,5.9,0.026666666666666616,0.15873015873015883,0.17514124293785294,0.11388888888888893,0.161904761904762,0.08097928436911483,0.07021791767554486,0.061440677966101864,0.10612119989238636,0.1721089270328343,1980-09-01,0.16510074683628057,,
1980-07-01,7.8,1980-08-01,7.633333333333333,7.0666666666666655,6.733333333333332,6.541666666666667,6.366666666666666,6.277777777777778,6.2285714285714295,6.187500000000001,6.6294394841269835,0.1830670025715151,6.9,6.3,6.0,5.7,5.8,5.9,5.8,6.2,0.10628019323671478,0.12169312169312163,0.12222222222222201,0.14766081871345027,0.09770114942528729,0.064030131826742,0.07389162561576379,-0.002016129032257896,0.09143289171263048,0.21083273708076433,1980-08-01,0.1969498698261397,,
1980-06-01,7.6,1980-07-01,7.333333333333333,6.816666666666666,6.533333333333333,6.366666666666667,6.233333333333333,6.1722222222222225,6.133333333333334,6.120833333333334,6.463715277777778,0.21908298340125054,6.3,6.0,5.9,5.7,5.8,6.0,6.0,5.9,0.16402116402116396,0.13611111111111107,0.10734463276836159,0.11695906432748537,0.07471264367816088,0.028703703703703676,0.022222222222222365,0.03742937853107353,0.0859379900454103,0.22533523230417285,1980-07-01,0.2222091078527117,,
1980-05-01,7.5,1980-06-01,6.8999999999999995,6.55,6.344444444444444,6.208333333333333,6.113333333333332,6.083333333333333,6.057142857142857,6.05,6.288323412698412,0.2618491251226843,6.3,5.9,6.0,5.6,5.9,5.9,5.9,6.0,0.09523809523809512,0.11016949152542366,0.05740740740740735,0.10863095238095233,0.03615819209039528,0.031073446327683607,0.02663438256658579,0.008333333333333304,0.059205662608734555,0.3127642772615299,1980-06-01,0.2873067011921071,,
1980-04-01,6.9,1980-05-01,6.5,6.283333333333334,6.177777777777778,6.05,6.006666666666666,5.9944444444444445,5.980952380952381,5.987500000000001,6.122584325396826,0.30622738094219226,6.3,6.0,5.7,5.8,5.9,5.8,6.2,6.1,0.031746031746031855,0.047222222222222276,0.08382066276803113,0.0431034482758621,0.01807909604519753,0.03352490421455934,-0.03533026113671278,-0.018442622950819554,0.025465435148046486,0.44041635930793577,1980-05-01,0.373321870125064,,
1980-03-01,6.3,1980-04-01,6.3,6.133333333333333,6.044444444444444,5.958333333333333,5.94,5.933333333333334,5.947619047619049,5.954166666666667,6.02640376984127,0.3332688810291494,6.0,5.9,5.7,5.8,6.0,6.0,5.9,6.3,0.050000000000000044,0.0395480225988698,0.060428849902534054,0.027298850574712707,-0.009999999999999898,-0.011111111111111072,0.008071025020177647,-0.054894179894179884,0.013667682136375425,0.486250707779904,1980-04-01,0.4097597944045267,,
1980-02-01,6.3,1980-03-01,6.2,6.066666666666666,5.977777777777778,5.916666666666667,5.920000000000001,5.916666666666668,5.92857142857143,5.954166666666668,5.985064484126985,0.3448642859288261,5.9,6.0,5.6,5.9,5.9,5.9,6.0,6.3,0.05084745762711851,0.011111111111111072,0.06746031746031744,0.0028248587570620654,0.003389830508474745,0.0028248587570622874,-0.011904761904761751,-0.05489417989417955,0.008957436552775602,0.5034947835556374,1980-03-01,0.42417953474223175,,
1980-01-01,6.3,1980-02-01,6.066666666666667,6.016666666666667,5.900000000000001,5.883333333333334,5.893333333333334,5.894444444444446,5.9142857142857155,5.954166666666669,5.940362103174605,0.3578491858165298,6.0,5.7,5.8,5.9,5.8,6.2,6.1,6.4,0.011111111111111294,0.05555555555555558,0.017241379310344973,-0.0028248587570621764,0.016091954022988686,-0.04928315412186357,-0.03044496487119408,-0.06966145833333293,-0.0065268045104315275,0.5643700763473918,1980-02-01,0.4611096310819608,,
1979-12-01,6.0,1980-01-01,5.966666666666666,5.916666666666667,5.844444444444445,5.8500000000000005,5.86,5.888888888888889,5.904761904761905,5.958333333333335,5.898720238095239,0.37022887415975403,5.9,5.7,5.8,6.0,6.0,5.9,6.3,6.4,0.011299435028248483,0.03801169590643272,0.00766283524904221,-0.02499999999999991,-0.023333333333333317,-0.0018832391713747842,-0.06273620559334836,-0.06901041666666652,-0.015623653572624935,0.5996241533890274,1980-01-01,0.4849265137743907,,
1979-11-01,5.9,1979-12-01,5.933333333333334,5.866666666666667,5.822222222222222,5.8500000000000005,5.86,5.883333333333335,5.919047619047619,5.975000000000001,5.8887003968253975,0.37310929579530416,6.0,5.6,5.9,5.9,5.9,6.0,6.3,6.8,-0.011111111111111072,0.04761904761904767,-0.01318267419962349,-0.008474576271186418,-0.006779661016949157,-0.019444444444444264,-0.06046863189720331,-0.1213235294117645,-0.024145697591654317,0.6321795841498117,1979-12-01,0.5026444399725579,,
1979-10-01,6.0,1979-11-01,5.966666666666666,5.816666666666666,5.822222222222221,5.849999999999999,5.859999999999999,5.888888888888889,5.938095238095237,6.0125,5.89437996031746,0.37116460815617924,5.7,5.8,5.9,5.8,6.2,6.1,6.4,6.8,0.04678362573099393,0.002873563218390718,-0.0131826741996236,0.008620689655172153,-0.05483870967741944,-0.034608378870673806,-0.07217261904761918,-0.11580882352941169,-0.029041665840023864,0.650770072417441,1979-11-01,0.5109673402868101,,
1979-09-01,5.9,1979-10-01,5.866666666666667,5.783333333333332,5.81111111111111,5.833333333333332,5.873333333333333,5.894444444444444,5.957142857142857,6.045833333333334,5.883149801587301,0.374414478309119,5.7,5.8,6.0,6.0,5.9,6.3,6.4,6.8,0.029239766081871288,-0.00287356321839094,-0.031481481481481666,-0.027777777777778012,-0.004519774011299549,-0.06437389770723112,-0.0691964285714286,-0.11090686274509787,-0.03523625242885456,0.6740897304425897,1979-10-01,0.5242521043758543,,
1979-08-01,6.0,1979-09-01,5.8,5.766666666666667,5.822222222222222,5.841666666666666,5.873333333333334,5.916666666666667,5.980952380952381,6.083333333333335,5.885605158730159,0.3735000699113833,5.6,5.9,5.9,5.9,6.0,6.3,6.8,7.0,0.03571428571428581,-0.02259887005649719,-0.01318267419962349,-0.009887005649717673,-0.02111111111111097,-0.060846560846560815,-0.1204481792717087,-0.1309523809523807,-0.04291406204666422,0.7022297006935895,1979-09-01,0.5378648853024863,,
1979-07-01,5.7,1979-08-01,5.666666666666667,5.75,5.811111111111111,5.833333333333333,5.873333333333334,5.933333333333334,6.019047619047619,6.125000000000001,5.876478174603174,0.3762461518041017,5.8,5.9,5.8,6.2,6.1,6.4,6.8,6.9,-0.02298850574712641,-0.025423728813559365,0.0019157088122605526,-0.05913978494623662,-0.03715846994535499,-0.07291666666666663,-0.11484593837535018,-0.11231884057971009,-0.055359528282717965,0.745425891544747,1979-08-01,0.5608360216744244,,
1979-06-01,5.7,1979-07-01,5.7,5.783333333333334,5.822222222222222,5.875,5.9,5.972222222222222,6.071428571428571,6.175000000000001,5.912400793650793,0.3652756981834937,5.8,6.0,6.0,5.9,6.3,6.4,6.8,7.2,-0.01724137931034475,-0.03611111111111098,-0.029629629629629672,-0.00423728813559332,-0.06349206349206338,-0.06684027777777779,-0.1071428571428572,-0.14236111111111105,-0.05838196471381102,0.7566797182463324,1979-07-01,0.560977708214913,,
1979-05-01,5.6,1979-06-01,5.733333333333333,5.833333333333333,5.855555555555555,5.891666666666667,5.9399999999999995,6.011111111111111,6.123809523809523,6.2375,5.953288690476191,0.35302459487729143,5.9,5.9,5.9,6.0,6.3,6.8,7.0,7.0,-0.02824858757062154,-0.011299435028248705,-0.007532956685499137,-0.018055555555555602,-0.05714285714285716,-0.11601307189542487,-0.12517006802721098,-0.10892857142857149,-0.059048887916748685,0.7606393919251683,1979-06-01,0.5568319934012298,,
1979-04-01,5.8,1979-05-01,5.833333333333333,5.883333333333333,5.888888888888888,5.925,5.9866666666666655,6.0777777777777775,6.190476190476191,6.295833333333333,6.01016369047619,0.33628197148082317,5.9,5.8,6.2,6.1,6.4,6.8,6.9,7.2,-0.011299435028248705,0.014367816091954033,-0.05017921146953419,-0.02868852459016391,-0.06458333333333355,-0.10620915032679745,-0.1028295376121463,-0.12557870370370372,-0.059375009996496725,0.7636840620890909,1979-05-01,0.5499830167849571,,
1979-03-01,5.8,1979-04-01,5.866666666666667,5.883333333333333,5.933333333333334,5.949999999999999,6.026666666666666,6.133333333333333,6.242857142857143,6.354166666666665,6.048794642857143,0.32526828763511273,6.0,6.0,5.9,6.3,6.4,6.8,7.2,7.4,-0.022222222222222143,-0.019444444444444486,0.005649717514124353,-0.05555555555555569,-0.05833333333333346,-0.0980392156862746,-0.1329365079365079,-0.14132882882882902,-0.06527629881163037,0.783526736599209,1979-04-01,0.5543975121171609,,
1979-02-01,5.9,1979-03-01,5.933333333333334,5.916666666666667,5.944444444444445,5.991666666666666,6.066666666666666,6.188888888888888,6.309523809523809,6.420833333333333,6.096502976190476,0.3118436952682473,5.9,5.9,6.0,6.3,6.8,7.0,7.0,7.6,0.005649717514124353,0.0028248587570620654,-0.00925925925925919,-0.04894179894179895,-0.10784313725490202,-0.11587301587301602,-0.09863945578231292,-0.1551535087719298,-0.06590444995150406,0.7872263752600192,1979-03-01,0.5495350352641333,,
1979-01-01,5.9,1979-02-01,5.933333333333334,5.916666666666667,5.955555555555556,6.0249999999999995,6.126666666666667,6.25,6.361904761904763,6.491666666666667,6.132599206349206,0.3019331242507559,5.8,6.2,6.1,6.4,6.8,6.9,7.2,7.5,0.02298850574712641,-0.045698924731182755,-0.023679417122040025,-0.05859375000000011,-0.09901960784313724,-0.09420289855072472,-0.11640211640211628,-0.13444444444444437,-0.06863158166831489,0.7967416423604248,1979-02-01,0.5493373833055903,,
1978-12-01,6.0,1979-01-01,5.8999999999999995,5.966666666666668,5.977777777777778,6.066666666666667,6.186666666666667,6.305555555555556,6.423809523809524,6.558333333333334,6.173184523809525,0.2909226070550449,6.0,5.9,6.3,6.4,6.8,7.2,7.4,7.8,-0.01666666666666672,0.011299435028248705,-0.051146384479717755,-0.05208333333333326,-0.09019607843137245,-0.12422839506172834,-0.13191763191763195,-0.15918803418803418,-0.07676588613127949,0.8199581324918406,1979-01-01,0.5554403697734427,,
1978-11-01,5.9,1978-12-01,5.8999999999999995,5.95,6.011111111111111,6.1000000000000005,6.239999999999999,6.372222222222223,6.490476190476191,6.633333333333334,6.212142857142857,0.2805036901881277,5.9,6.0,6.3,6.8,7.0,7.0,7.6,7.8,0.0,-0.008333333333333304,-0.04585537918871252,-0.10294117647058809,-0.10857142857142865,-0.08968253968253959,-0.14598997493734323,-0.14957264957264949,-0.08136831021957436,0.8327027842222097,1978-12-01,0.5566032372051687,,
1978-10-01,5.8,1978-11-01,5.900000000000001,5.966666666666668,6.055555555555555,6.175,6.313333333333333,6.433333333333334,6.571428571428571,6.712500000000001,6.265977182539682,0.2662625057208621,6.2,6.1,6.4,6.8,6.9,7.2,7.5,7.7,-0.048387096774193394,-0.021857923497267562,-0.05381944444444453,-0.09191176470588236,-0.08502415458937218,-0.10648148148148151,-0.12380952380952381,-0.12824675324675305,-0.0824422678186148,0.8359866063388606,1978-11-01,0.5511245560298613,,
1978-09-01,6.0,1978-10-01,6.033333333333334,6.016666666666667,6.122222222222222,6.258333333333333,6.386666666666667,6.511111111111111,6.652380952380954,6.791666666666668,6.3465476190476195,0.24536825003827212,5.9,6.3,6.4,6.8,7.2,7.4,7.8,7.6,0.02259887005649719,-0.044973544973545,-0.0434027777777779,-0.07965686274509809,-0.11296296296296293,-0.12012012012012019,-0.14713064713064694,-0.10635964912280682,-0.07900096184705759,0.8281454472522751,1978-10-01,0.5367568486452736,,
1978-08-01,5.9,1978-09-01,6.0,6.066666666666666,6.166666666666666,6.324999999999999,6.466666666666667,6.5888888888888895,6.738095238095238,6.858333333333333,6.401289682539683,0.23140184159029276,6.0,6.3,6.8,7.0,7.0,7.6,7.8,7.8,0.0,-0.03703703703703709,-0.0931372549019609,-0.09642857142857153,-0.07619047619047614,-0.13304093567251452,-0.1361416361416361,-0.12072649572649574,-0.0865878008873365,0.846494586360691,1978-09-01,0.5389482139754919,,
1978-07-01,6.2,1978-08-01,6.033333333333334,6.133333333333334,6.266666666666667,6.416666666666667,6.540000000000001,6.683333333333334,6.82857142857143,6.937500000000001,6.479925595238096,0.21189699756944602,6.1,6.4,6.8,6.9,7.2,7.5,7.7,7.8,-0.01092896174863367,-0.04166666666666663,-0.07843137254901955,-0.07004830917874394,-0.09166666666666656,-0.10888888888888881,-0.11317254174397018,-0.1105769230769229,-0.07817254131493903,0.8282317941301729,1978-08-01,0.5200643958498095,,
1978-06-01,5.9,1978-07-01,6.0,6.166666666666667,6.333333333333332,6.474999999999999,6.6066666666666665,6.7555555555555555,6.9,7.004166666666667,6.530173611111111,0.19937297626517236,6.3,6.4,6.8,7.2,7.4,7.8,7.6,7.6,-0.04761904761904756,-0.03645833333333337,-0.06862745098039236,-0.10069444444444464,-0.10720720720720722,-0.1339031339031339,-0.09210526315789469,-0.07839912280701744,-0.0831267504315589,0.8406658965016337,1978-07-01,0.520019436383403,,
